ID,strat_res0,strat_res1,strat_res2,ancestor,alive_at_end
0,0.8157164750047368,0.3318035836964136,0.17329798920397682,0,False
1,0.8212263105044505,0.36940617502405243,0.09925800751491898,0,False
2,0.7580225216844759,0.48716882668971706,0.0,1,False
3,0.8457036264851184,0.2712893684941879,0.1871621188066421,0,False
4,0.8100119436370671,0.4187572125700778,0.0,2,False
5,0.8637585184197379,0.3388356440582559,0.0,1,False
6,0.7217091276458191,0.5309494343270451,0.0,2,False
7,0.701601234399888,0.553980816966388,0.0,2,False
8,0.8861213630220379,0.2738389775232386,0.07983967263405006,3,False
9,0.8843588197282307,0.20406961779515417,0.17967263302574701,3,False
10,0.7703463503819366,0.471609014870957,0.0,4,False
11,0.7405814773528279,0.4943119055440132,0.06119995651353378,2,False
12,0.9102535203452841,0.1519569873471411,0.17357785627391678,0,False
13,0.8127235503748437,0.36053026708896146,0.13724159227923188,0,False
14,0.9438254808599634,0.19037917039296298,0.0,3,False
15,0.8376401075187448,0.28764087266008614,0.18427047549499792,3,False
16,0.72002609766181,0.42036068401683474,0.23851331357024513,0,True
17,0.8618289438640442,0.27342894668962187,0.14801628706853084,1,False
18,0.8483475315618795,0.304798487084158,0.1363499185073849,0,False
19,0.864709019775048,0.33731593165513746,0.0,1,False
20,0.6993146897101803,0.3663307368759055,0.3345159680460642,0,False
21,0.7432705511663873,0.45782661413919845,0.13467729407343335,0,False
22,0.7423040477915448,0.3197469385812093,0.31838175056857526,1,False
23,0.817466422089156,0.3762161771189458,0.09684787794654826,0,False
24,0.5076114863512697,0.5879551462680142,0.3276033239385086,20,True
25,0.7613387151848757,0.34174926485379364,0.26434505306351985,16,False
26,0.7487817085989641,0.4228861420389664,0.18108856427038725,3,False
27,0.8025900123773437,0.3802249631323888,0.1293569085845589,16,False
28,0.8060542588153473,0.33888302858081637,0.1841815373503283,16,False
29,0.6972803756029492,0.453938800750963,0.2322222168606853,16,True
30,0.7833911441454107,0.37266542190881885,0.18430999328959985,16,False
31,0.6177027730977075,0.41283930060523405,0.39606928537398844,16,False
32,0.7648291172777073,0.34553273024591075,0.2539991015844585,20,False
33,0.8208011211007471,0.2997244301658589,0.20420687988897598,20,False
34,0.7065587188282897,0.4111548469260064,0.27275581900579715,16,False
35,0.644494769965299,0.3560454844490209,0.4178936671332899,16,False
36,0.7326942508902354,0.2999359801123118,0.35169347272607226,20,False
37,0.7833042019981488,0.2892536826568142,0.28378120371375004,20,False
38,0.4220965598921517,0.589715886192106,0.4207371029469771,24,False
39,0.3526197990350488,0.5651298792948395,0.5114534844007513,24,False
40,0.4822323562470892,0.5123295064298364,0.44655815628748063,24,False
41,0.6162458986264806,0.5479825566319062,0.23039729810632986,24,True
42,0.6080465725713619,0.5471777997875824,0.24478066557755176,24,True
43,0.48295743927728446,0.5938467798702063,0.3496373855895373,24,False
44,0.531810550544367,0.5309993369473858,0.3701923139446653,24,False
45,0.525164566959991,0.39122211475359997,0.5197637815113907,24,False
46,0.7058600656604497,0.45441347979178687,0.21637212263400643,24,True
47,0.377716068197839,0.6532266576727159,0.38609624032423645,24,False
48,0.5221228431607408,0.6007627546175776,0.29112523331394247,24,True
49,0.4662437600989274,0.724193736014496,0.16224787269910648,24,False
50,0.5208426112416885,0.5702502535199687,0.33452943749636493,24,False
51,0.5164388078715703,0.6452055456231696,0.23042325404573963,24,False
52,0.441547476212293,0.6787506036359577,0.2790368932124408,24,False
53,0.8763657010366941,0.3040288400378629,0.052291199414600274,16,False
54,0.5582368975610132,0.547994044125505,0.3155427372333295,24,True
55,0.47527433560688814,0.5062488214556956,0.46015340637456736,24,False
56,0.6852695128857217,0.4958363500914963,0.19116294564304653,16,True
57,0.6440321646284836,0.5357231274612749,0.2023760909124558,16,True
58,0.5888148200830812,0.5316975315147926,0.2953070158836809,24,True
59,0.5527501479159391,0.5071214289935833,0.3731170941788632,16,False
60,0.7141457573991679,0.34927767746312427,0.3305836166148289,16,False
61,0.5683872257235014,0.530719302698559,0.32450220625216963,16,True
62,0.6204683210152034,0.5089707055685843,0.27998159025781183,16,True
63,0.7497284699192185,0.3839062832436953,0.23368367821756755,16,False
64,0.744669256358778,0.4451388408949411,0.1539465485819704,16,False
65,0.5089588215943044,0.5536820660771961,0.369831074734847,24,False
66,0.37642569132910497,0.7151041910732153,0.3000161002999453,24,False
67,0.7539173803978746,0.4360784041615853,0.148828898616542,16,False
68,0.5050175308717938,0.6157636474760271,0.29216010275137655,24,False
69,0.36488280782282684,0.6474337528265873,0.40594626523989696,24,False
70,0.5943856735008188,0.580411973700621,0.21481740083536657,24,True
71,0.5041822856786995,0.6606035035025553,0.22267830742259512,24,False
72,0.4890245057658596,0.5262364349519991,0.4241962526110403,24,False
73,0.5218226988501716,0.500207086337444,0.4169962203430459,24,False
74,0.5753924993303848,0.6271812660593326,0.16470448844534788,24,False
75,0.5437427874714954,0.5074334820504385,0.38359843840416413,24,False
76,0.7919563695082998,0.3832197805544453,0.14982221865922815,11,False
77,0.5726146169161661,0.47739389944287686,0.3828047525264146,24,False
78,0.4850436151531258,0.49154277397983376,0.46547121429361626,24,False
79,0.5037870972478776,0.6370062870914466,0.26187402531785237,24,False
80,0.5808417885995012,0.6191001757633524,0.17016859212631372,51,False
81,0.7875798276646522,0.28765620800315467,0.2782515574356375,16,False
82,0.6259859394612409,0.4748147832341237,0.3158919785924748,16,True
83,0.7127838494612714,0.5389844922071072,0.018532221901348313,11,False
84,0.7337693377274039,0.4679783614556135,0.13808420966676827,16,False
85,0.7338776026207875,0.5070436817061212,0.047220058319452154,11,False
86,0.5435755299999143,0.5540794059564312,0.3267739905739308,24,True
87,0.7455589546882373,0.4727347931955977,0.09912643082698618,16,False
88,0.7051275704985217,0.5322638808555411,0.07262196702400399,11,False
89,0.7324443926815516,0.5165009011599643,0.015627094412802526,11,False
90,0.6626938714345737,0.46592720319912995,0.2728084284377152,16,True
91,0.7409372832402342,0.45400939300019566,0.14690426340804583,16,False
92,0.49328391614047834,0.6692477955700018,0.22404877878483387,24,False
93,0.6348659009804175,0.5723928616414847,0.15512142942057613,11,False
94,0.6069241718172014,0.5384513969169735,0.2593296096407071,16,True
95,0.665235023943038,0.4509868169107549,0.28800210730317577,16,True
96,0.810866267118836,0.31709573002054814,0.20271423308431616,11,False
97,0.46133006665967613,0.4581559903194742,0.5214488938980053,24,False
98,0.7069535735771035,0.3991032203928601,0.28663279824437005,16,False
99,0.6019933575614337,0.5341998991261981,0.2727982114413085,24,True
100,0.5156375702469345,0.6256534038373549,0.2629672987012008,24,False
101,0.4381821346549992,0.4910277482641643,0.5115404066317529,24,False
102,0.5915370341482319,0.5724002009436989,0.23232201142693515,24,True
103,0.6139771283848157,0.5912808927168243,0.1604057764369079,16,False
104,0.34617423139060827,0.7499681086541852,0.2783385804787999,49,False
105,0.5872001665465054,0.49502798943326165,0.3439776593526876,24,False
106,0.5895504045985803,0.557375941208809,0.2582086247530754,24,True
107,0.8413557951197004,0.2972554414372949,0.16363867993728504,16,False
108,0.7416943699620332,0.34804859136686894,0.28967440513671766,16,False
109,0.6403665284529502,0.5709273038775666,0.14666650562001426,24,False
110,0.6063683235992623,0.4919493390185654,0.32206484158783016,42,True
111,0.7075275743876372,0.44351115542213637,0.2288837539334736,16,True
112,0.703820998586991,0.337298173989239,0.35737542789270477,16,False
113,0.5827707531484065,0.5897122848678991,0.2186774160199451,24,True
114,0.4470273836963319,0.5705978337264146,0.41784535452776844,24,False
115,0.6260954887382189,0.5207824550647792,0.255002327767644,16,True
116,0.5032118128972635,0.6340918638439829,0.2671851412778374,24,False
117,0.6963169718265908,0.5205701218302761,0.12342184354961355,16,False
118,0.6671042942668041,0.4533876720789271,0.2821207027738792,16,True
119,0.6520453318492601,0.46044316784929035,0.2959978525217362,16,True
120,0.5740911954174652,0.599927903816025,0.21593686863242248,16,True
121,0.6707197037254016,0.5392563282886608,0.14409734903492516,16,False
122,0.8444679944905407,0.2501614564400972,0.2137965322336459,16,False
123,0.8910143298461396,0.29341925807241903,0.0,16,False
124,0.6627714954652921,0.5188628025784529,0.19586704814399764,16,True
125,0.7039206132023936,0.4607367172025843,0.21063918336212997,16,True
126,0.7245829860098806,0.5013653619719749,0.09267952212322407,16,False
127,0.7222955308916335,0.42237643549320153,0.23184100787703477,16,False
128,0.5070341809114731,0.5642279758909556,0.35904279615073437,24,False
