ID,strat_res0,strat_res1,strat_res2,ancestor,alive_at_end
0,0.022125481474587663,0.1692629198161727,0.8086115987092397,0,False
1,0.03378177435557874,0.16002768318815785,0.8061905424562634,0,False
2,0.050850031371799706,0.1686657321292857,0.7804842364989145,1,False
3,0.049223963044058516,0.17193189731341263,0.7788441396425289,2,False
4,0.045984265514318716,0.18027907622693568,0.7737366582587457,3,False
5,0.039584933146111036,0.17779290890801044,0.7826221579458785,4,False
6,0.03903106378645976,0.19887644379560518,0.7620924924179351,4,False
7,0.0480030858189358,0.19549089215425214,0.7565060220268122,6,False
8,0.0454321523755593,0.20077303869430052,0.7537948089301402,6,False
9,0.041888658938914115,0.18900278532950668,0.7691085557315792,4,False
10,0.04418189709528447,0.19925595863062417,0.7565621442740913,6,False
11,0.028005842019335335,0.19451141826709942,0.7774827397135652,4,False
12,0.037118536603741197,0.18319530100365597,0.7796861623926029,4,False
13,0.04883331370593632,0.1912250875853132,0.7599415987087506,4,False
14,0.04298855487412453,0.21022050741722403,0.7467909377086513,6,False
15,0.04410675826396923,0.2133258816378049,0.7425673600982259,6,False
16,0.05254794364995863,0.2022453004490126,0.7452067559010288,6,False
17,0.03783542193248473,0.17160685802326728,0.790557720044248,5,False
18,0.04519968446181104,0.1965838710258876,0.7582164445123014,6,False
19,0.04551520325850226,0.16721591440782338,0.7872688823336744,5,False
20,0.03414076670319654,0.19995924937835396,0.7658999839184495,10,False
21,0.047335454990763005,0.1738004000970005,0.7788641449122365,3,False
22,0.03260578413524306,0.20143904441139798,0.765955171453359,6,False
23,0.041759698005422806,0.19732602982926534,0.7609142721653117,6,False
24,0.02593014671155355,0.19505750941662348,0.779012343871823,6,False
25,0.05176522945605313,0.1860214422281935,0.7622133283157533,3,False
26,0.028555776198007105,0.21424374087486192,0.7572004829271309,6,False
27,0.04663186191936795,0.18303895768342998,0.7703291803972021,6,False
28,0.03417086688675123,0.1972761332980726,0.7685529998151762,6,False
29,0.03728185902342891,0.19036646718002287,0.7723516737965482,6,False
30,0.030697817746189755,0.21294619672022913,0.7563559855335811,7,False
31,0.04406293906771245,0.18266043778162888,0.7732766231506587,4,False
32,0.04825005705802547,0.18476436236173782,0.7669855805802368,4,False
33,0.045252583503705805,0.20494948407681485,0.7497979324194792,6,False
34,0.05127925280090915,0.16550313245825704,0.783217614740834,3,False
35,0.03203588794978852,0.20474769868002077,0.7632164133701906,6,False
36,0.037319797650560205,0.1892227466203847,0.7734574557290551,4,False
37,0.04093961131485065,0.20926199032740048,0.7497983983577489,14,False
38,0.053304030028946334,0.17577266148191434,0.7709233084891394,4,False
39,0.0486938458598947,0.17612257259269126,0.7751835815474141,3,False
40,0.04107849571706564,0.19996904941086632,0.7589524548720681,6,False
41,0.05040412388289003,0.1828339109412866,0.7667619651758234,7,False
42,0.05458299540939153,0.18968566331048883,0.7557313412801197,7,False
