ID,strat_res0,strat_res1,strat_res2,ancestor,alive_at_end
0,0.7085771227080085,0.062461580972619536,0.22896129631937184,0,False
1,0.8371283795506151,0.05468328395273487,0.10818833649665005,0,False
2,0.9495697299654781,0.0,0.05043027003452191,1,False
3,0.8288685500335675,0.09293389817435156,0.0781975517920809,1,False
4,1.0,0.0,0.0,2,False
5,0.9636440184198506,0.0,0.03635598158014944,4,False
6,0.8940544671703107,0.012033925252128319,0.09391160757756103,2,False
7,1.0,0.0,0.0,4,False
8,0.9108098046618411,0.08919019533815879,0.0,4,False
9,0.9125798091143262,0.0,0.08742019088567383,1,False
10,0.9326712698944114,0.0,0.0673287301055886,2,False
11,0.8991980015617393,0.05812805132622473,0.04267394711203592,3,False
12,0.8640328228484054,0.0,0.1359671771515946,1,False
13,0.6349905703486456,0.10145759704297547,0.26355183260837894,0,False
14,0.6733997720453652,0.0,0.32660022795463484,0,False
15,0.6932144838338533,0.11241795051687434,0.19436756564927243,0,False
16,0.7589012517670113,0.0,0.2410987482329887,0,False
17,0.9277562566402082,0.052644010439402956,0.019599732920388795,3,False
18,0.7134515802485452,0.10978131036935747,0.1767671093820974,0,False
19,0.7383832617603593,0.0,0.2616167382396408,0,False
20,0.8207040583645693,0.01822021590915859,0.16107572572627205,13,False
21,0.8054966485432666,0.0616830923018708,0.13282025915486262,0,False
22,0.7857015453889407,0.00010953768150052011,0.2141889169295588,0,False
23,0.7764833174083803,0.0,0.22351668259161978,13,False
24,0.6750707650417541,0.08455777914351381,0.24037145581473202,0,False
25,0.631476882468025,0.04448785181047743,0.32403526572149755,13,False
26,0.6709728312697243,0.11438805760673229,0.21463911112354336,13,False
27,0.6576490640239733,0.18909326194702145,0.15325767402900523,13,False
28,0.7295908608894831,0.0,0.27040913911051684,13,False
29,0.6637387637935122,0.21120164494388205,0.12505959126260585,13,False
30,0.571923671974698,0.03669122602350946,0.3913851020017925,13,False
31,0.6682272361988099,0.10770837680457797,0.2240643869966121,13,False
32,0.6546727042864179,0.0435350365390201,0.30179225917456204,13,False
33,0.6658411945067954,0.18300281606521432,0.15115598942799033,13,False
34,0.5746527058697979,0.105764058736322,0.3195832353938801,13,False
35,0.6709561551043799,0.145212896963109,0.18383094793251106,27,False
36,0.6550062425917972,0.22616914653480458,0.11882461087339818,29,False
37,0.6488117683331216,0.24681483044311117,0.10437340122376734,27,False
38,0.639781928475343,0.11205643199118741,0.24816163953346956,27,False
39,0.6266741402248082,0.164281185618096,0.20904467415709585,29,False
40,0.795638636178515,0.06945419746381813,0.13490716635766684,27,False
41,0.6101891060467208,0.19689765033825982,0.19291324361501921,27,False
42,0.6245315128599627,0.33424806748965236,0.04122041965038501,29,False
43,0.6936191377051615,0.20729397477128314,0.09908688752355545,29,False
44,0.6541352266377622,0.17817706020731117,0.1676877131549266,29,False
45,0.6066760287198082,0.2660701931304822,0.12725377814970967,29,False
46,0.6230036348477244,0.16257054050174985,0.21442582465052573,29,False
47,0.6034929632865054,0.2697941811707252,0.12671285554276943,29,False
48,0.7396740520084427,0.2597114339122553,0.0006145140793019499,29,False
49,0.6564699442720952,0.1795363003022603,0.16399375542564454,29,False
50,0.7967012181193276,0.20329878188067244,0.0,29,False
51,0.604683992648492,0.21281259460147275,0.18250341275003526,29,False
52,0.7809850302194157,0.21229974137729996,0.006715228403284391,29,False
53,0.7555492519829127,0.18244001257561432,0.06201073544147309,29,False
54,0.5985518310064736,0.28751295147998784,0.11393521751353858,29,False
55,0.5895043993244535,0.22277908785928321,0.18771651281626323,29,False
56,0.641766967111225,0.24224872878094578,0.11598430410782928,29,False
57,0.6262786467057517,0.3737213532942483,0.0,42,False
58,0.713006952682078,0.24585133787293764,0.04114170944498429,29,False
59,0.5533375216235715,0.38905823221156555,0.057604246164862746,42,False
60,0.5870597841396236,0.18951234489422966,0.2234278709661467,29,False
61,0.5469871113193197,0.42271249103756336,0.03030039764311693,42,False
62,0.5659277047309236,0.3623952968735478,0.0716769983955287,42,False
63,0.6010254125743875,0.3772825721295574,0.0216920152960551,42,False
64,0.6852644513823928,0.205019669383949,0.10971587923365814,29,False
65,0.5749317820722267,0.3286569988298262,0.09641121909794714,42,False
66,0.56165476360219,0.3081693530105455,0.13017588338726455,29,False
67,0.5864173216999597,0.32798387419261715,0.08559880410742293,42,False
68,0.699128290247584,0.2904933891643008,0.010378320588115154,42,False
69,0.5976017799173459,0.34290295139935845,0.05949526868329562,42,False
70,0.5102520341959624,0.3868483402765844,0.10289962552745319,42,False
71,0.5246113534523497,0.3468996437246785,0.12848900282297177,42,False
72,0.7002217024175567,0.2843462924534172,0.01543200512902611,29,False
73,0.6272908340963325,0.365370700729075,0.007338465174592446,42,False
74,0.8132373717124701,0.1836537139071405,0.003108914380389381,29,False
75,0.6543486866666961,0.19340077835333416,0.15225053497996968,29,False
76,0.5929919043576705,0.25957412278718606,0.1474339728551435,55,False
77,0.6235301763154784,0.15972471860730542,0.21674510507721612,60,False
78,0.62595588500373,0.08399358285679188,0.2900505321394781,27,False
