ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA,SKEWNESS
450,0.6503031448688334,0.0,0.089057814573592,0.13583510992981207,0.029398306129221084,0.0,0.0,0.0,0.0,0.0,3,True,0.608284820282445,0.6503031448688334,0.608284820282445,2.8670361257337604
451,0.19145933563666048,0.02117803071618294,0.0,0.2218116844084675,0.0,0.17861951233466497,0.0,0.0,0.1254901103629698,0.09349145878539535,143,False,0.27166550295814773,0.2218116844084675,0.27166550295814773,0.43953969970362305
452,0.0,0.04295191072294823,0.0,0.0,0.33797443229796964,0.0,0.008210085287557116,0.0,0.3022490319141234,0.17705465009655028,74,True,0.40535159166741286,0.33797443229796964,0.40535159166741286,1.2897053080291818
453,0.0,0.3290613341549971,0.0,0.0,0.021036317065796256,0.0,0.19920206772727153,0.26339566159360506,0.04898886967641629,0.0,20,True,0.3830101784709429,0.3290613341549971,0.3830101784709429,1.198300174693692
454,0.036038908696239894,0.0,0.21438063337347432,0.0,0.0,0.0,0.19623876464501852,0.0,0.1231832666284874,0.27887346391501044,26,False,0.32746697036688316,0.27887346391501044,0.32746697036688316,0.8328001644050611
455,0.0,0.058022730146858714,0.0,0.0,0.021272691561912214,0.0,0.0,0.0,0.4788340063593643,0.33745368587637325,7,True,0.5179199642991628,0.4788340063593643,0.5179199642991628,1.8932443156628231
456,0.0,0.07545670277905413,0.0,0.0,0.16633157541370377,0.0,0.024295859338682595,0.5204576518213585,0.0,0.08822218849031903,2,True,0.48692745545501254,0.5204576518213585,0.48692745545501254,2.551863625058128
457,0.0,0.3943473461335281,0.07135910330321994,0.0,0.0,0.05059676148985102,0.14146742835461518,0.10919392187862789,0.0344569414299563,0.03548148295928353,113,False,0.357625856322694,0.3943473461335281,0.357625856322694,2.319604007311266
458,0.0,0.29801090652060863,0.22591327063634864,0.0,0.0,0.29408193560226853,0.0,0.0,0.05136380999683672,0.0,20,False,0.39280255283112137,0.29801090652060863,0.39280255283112137,1.0604884440320883
459,0.4029752654528069,0.09288612968184627,0.1674252182871835,0.0,0.0,0.0,0.0,0.20546365525235072,0.0,0.0,5,True,0.4082688863522616,0.4029752654528069,0.4082688863522616,1.657700292570764
460,0.0,0.27990143122070554,0.10320261536926527,0.030866640977099034,0.0,0.0,0.0,0.0,0.1363844379907827,0.303975520568366,36,True,0.35861282624443774,0.303975520568366,0.35861282624443774,1.2001627471792269
461,0.0,0.0,0.14611602746077632,0.0,0.0,0.0,0.07414600531599372,0.2241793052437984,0.42848302044678827,0.0,9,True,0.4306684137827239,0.42848302044678827,0.4306684137827239,1.8214558240167533
