ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,alive_at_end
0,0.031133879198065616,0.0023911543908804616,0.11376572097747824,0.06111020428526434,0.10936102796740832,0.0926517875530888,0.04102466054580645,0.2502629621413012,0.20608644134040782,0.09221216160029883,True
1,0.03377186383453058,0.04202518515926143,0.033730239368942455,0.042809872955116735,0.0874272309382944,0.17352482016948798,0.1813844211395867,0.2699714998821279,0.07890150747223772,0.05645335908041433,True
2,0.034333450267444075,0.006181903489349614,0.11900631183996978,0.21327770278394267,0.16150023252651038,0.024252680977245,0.042930642991529155,0.23360100513155593,0.15146183168567848,0.013454238306774838,True
3,0.148113040854148,0.06722889264456318,0.1702072184932735,0.05490940098331272,0.08329920847378176,0.15118465448198573,0.17742357243742754,0.09902185030393486,0.007869026941521284,0.04074313438605137,True
4,0.06317537491433362,0.04108612991321452,0.14863624688411947,0.012652634915145986,0.16724908497688085,0.10133483800854214,0.1348859339433214,0.15826311727774,0.018674770711456762,0.15404186845524526,True
5,0.006844788420950673,0.03545523822537412,0.03939127541235997,0.21208734767892848,0.04638780910277733,0.18581486089893914,0.05993948175167232,0.03399413867473876,0.15329842898676835,0.22678663084749073,True
6,0.10402401404476357,0.09885205387356415,0.09255086213971056,0.09879384892923655,0.12614988528151652,0.12448075949328219,0.03713546393126041,0.09808265920685942,0.14432137356058536,0.07560907953922129,True
7,0.15009770983514653,0.04383808294812765,0.1071864023868902,0.23649618240160808,0.08764905058512625,0.03588962411066604,0.032104359422303365,0.014096070247116536,0.08862117910769118,0.2040213389553241,True
8,0.021271626021089944,0.18338847220648966,0.10178704466347249,0.1773435630502574,0.08634090692807246,0.09076948526406893,0.13917760033828408,0.02366549047679166,0.016657547733023623,0.15959826331844987,True
9,0.06107283537411266,0.10704093143030519,0.1407969208871299,0.07671921032697927,0.17316309576242234,0.0321747950414897,0.08839366156368719,0.13003473715341649,0.10391213678834822,0.08669167567210888,True
10,0.06712709413610093,0.12646701990506493,0.002687245390926229,0.16321125135859127,0.09412114375972147,0.16065747676003406,0.14596221506838672,0.11509816626528617,0.03158596191443702,0.09308242544145132,True
11,0.08569566822078614,0.10898969721537952,0.13616057373426005,0.11692132782429983,0.02596857083491898,0.12627706789933393,0.1043887969855842,0.09186786451095304,0.06929455235293912,0.13443588042154517,True
12,0.03720931272272981,0.0771004069598575,0.0758480528343899,0.15621386251124497,0.07371260141110629,0.03020128896738643,0.10214998406994816,0.12761297508044442,0.1552241505856707,0.16472736485722173,True
13,0.01096316955743213,0.22289413328403607,0.05303159691334906,0.08403670205071125,0.06697163237038432,0.13627242181611804,0.014947420249385179,0.08651412965631591,0.10846354672770746,0.21590524737456057,True
14,0.1034054628279465,0.1377216149135929,0.17922653863979476,0.1803371143178814,0.1117013453118437,0.011388909090699824,0.03090758401908105,0.06900756861908287,0.12281253849323001,0.053491323766846934,True
15,0.07318491034843946,0.1560974512105036,0.14027147229581924,0.17876377394344017,0.05411837432562391,0.09470902019874068,0.11162665909869085,0.13257890230119507,0.05180728248824582,0.006842153789301192,True
16,0.11403251028009097,0.07679929090558037,0.08914258585615523,0.14261316389979248,0.14970886986024412,0.07659828789736481,0.071546391500182,0.17252755190015887,0.047608575222725005,0.05942277267770615,True
17,0.07145570561952828,0.10342611819928274,0.10374910692607024,0.08754622484719382,0.1024810757752736,0.07294219781360871,0.06752284522424506,0.12768574479801595,0.13371632543202222,0.1294746553647593,True
18,0.12469404758523521,0.14183257148714506,0.11062763383058392,0.047564379467374775,0.17965383850662175,0.14648722315435916,0.0402714946743776,0.08207518992505052,0.10328750823500897,0.023506113134243056,True
19,0.06548590006865476,0.020891089018270838,0.12119313419769501,0.10517129410167164,0.04953750437959432,0.17293707603324657,0.19261740261730698,0.07654377295291609,0.1321588815907658,0.06346394503987794,True
20,0.19714989113173215,0.1294180199892961,0.1136967953483213,0.08970848202491873,0.08394610835283796,0.061557457308939766,0.0899470067655996,0.03556447953623121,0.04653939938122321,0.15247236016089996,True
21,0.11579876355015715,0.13541323651244117,0.10444187871846373,0.09931581716849873,0.04602726392436189,0.08080061887193393,0.06389198213441682,0.11602089159867898,0.11689701273007998,0.12139253479096762,True
22,0.0791235429598415,0.12881000985985577,0.04579613638278662,0.00537446955828706,0.14559373869822956,0.02090327644310108,0.21535198989219964,0.14055335842950592,0.11831767021135418,0.10017580756483872,True
23,0.08990491185548094,0.046855834681045636,0.05227774688660996,0.11653224007016391,0.03347041292289027,0.2385931803715782,0.08986585785673122,0.0807981432364976,0.1186191546271408,0.1330825174918615,True
24,0.20519590830184978,0.16622323824295732,0.03926897365191926,0.11907847013300933,0.04518746365372299,0.03658805954671968,0.05133785755054798,0.17494177887994491,0.10448079221480946,0.05769745782451933,True
25,0.09623309373859273,0.11885282331910156,0.16257994045973437,0.011891412989420818,0.03993266679806632,0.21333100450303086,0.15777690358206986,0.09493800371983686,0.0010577393666107938,0.10340641152353583,True
26,0.17860025048747882,0.02631759225099899,0.018119448565873778,0.047430806297235464,0.01614536939941411,0.1743685939906308,0.14214452705882635,0.07488659787991629,0.08479510137990431,0.23719171268972117,True
27,0.06458914019624648,0.12232660368785989,0.16973532513766876,0.03924099275429583,0.18080960025802179,0.1213224616054472,0.09740998458913523,0.02945778885942157,0.01825815440768034,0.15684994850422296,True
28,0.11057074607444792,0.11102792495592216,0.07488926054605619,0.018419169781871286,0.058176623114249336,0.014501291592251359,0.1730506955475441,0.18044155702351908,0.017696769028971056,0.24122596233516758,True
29,0.004148585303148485,0.06451570697869813,0.06155706242871784,0.18757928701723975,0.21967380662310512,0.03527466616030382,0.09937416757976707,0.18299005765224433,0.004429123455191394,0.140457536801584,True
30,0.1540565521951606,0.03422079411848624,0.12842472654067924,0.13949631860187572,0.015664609156654925,0.011927943432269042,0.17629640257806845,0.1515007842004868,0.15428603425736676,0.03412583491895222,True
31,0.11392536011498192,0.006953180344657726,0.13921276260179996,0.10891758854057366,0.107539715170125,0.1275159356942764,0.07992257784520544,0.04379018978485624,0.07909790194814045,0.19312478795538324,True
32,0.03836784208983843,0.12667196509609802,0.1754221255778859,0.06496762853665518,0.12567081560162188,0.09834894281298458,0.03691367993605664,0.12813658787466553,0.12543158341729235,0.08006882905690148,True
33,0.1579259675738772,0.03912744079398786,0.16477572480969682,0.24797602746432498,0.03062776433327936,0.009656625817457574,0.13580291867429617,0.09060459803549069,0.053854572276720386,0.06964836022086886,True
34,0.00796505659045802,0.033869778975508,0.1648022006149758,0.10536747467601001,0.055976111854390824,0.15798276322265886,0.01635240387217829,0.18807229135748374,0.13786754459956685,0.1317443742367698,True
35,0.15067518358024976,0.02953610748953571,0.07237371571871017,0.12964522785878874,0.013745025437094402,0.051730261722010853,0.12243688485023467,0.03721938029245511,0.18554322163224257,0.20709499141867804,True
36,0.06091596796516491,0.0025382644763328873,0.1741125313222782,0.11396667549630682,0.0914422216161965,0.1289254430424534,0.1510057728221524,0.014930288501791988,0.07834899052834357,0.18381384422897928,True
37,0.042753889577145696,0.024748558698239106,0.07676469914266618,0.02885308201292769,0.07401062742342739,0.14509927304217182,0.21813253543942118,0.1549899605912091,0.1602496977586504,0.07439767631414132,True
38,0.16129194191952323,0.005964027428478163,0.11922049854723353,0.022271425095858846,0.15338446871350112,0.15143170568214082,0.06444233941493828,0.15298476105169434,0.044977991117579226,0.12403084102905235,True
