time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,AVG_SKEWNESS,VAR_SKEWNESS,K,BIOMASS
18700.0,0.7162624463305279,0.004315634253708648,0.6857517223563233,0.007717132895445965,0.3091114689478943,0.0036906401484763313,1.0315899579350436,0.25208540973114024,461.0,105.34521304341396
18800.0,0.7162957567441681,0.004302238654890909,0.6859323776644111,0.007689900181232025,0.3085928588389897,0.0036584700792359082,1.0320962416795971,0.25200183777822793,461.0,105.2947326676705
18900.0,0.7162425146134721,0.004302274653120686,0.6859778598203244,0.007661390169059282,0.3080866760966802,0.0036307386466356522,1.031861019508473,0.25155376318832606,465.0,105.2878270508678
19000.0,0.7162700364385942,0.004313479906361701,0.6861848041162003,0.007616015171452308,0.30751013100148705,0.003601550517534621,1.032482146242625,0.2501484317475793,468.0,105.29723737340784
19100.0,0.7160523019294038,0.0043342465289598585,0.6860330545411992,0.007573344213595007,0.30710749310613555,0.003599877324950153,1.0312688577761775,0.24857962718152832,469.0,105.19541133064295
19200.0,0.7162696301028846,0.004327108948241652,0.6864135701821555,0.007517556297807624,0.30640325665113,0.0035601893399101773,1.032695536031075,0.2471874618680608,468.0,105.26019883498539
19300.0,0.7161202787437728,0.004325565216575625,0.6862503597828484,0.007483531613923493,0.3058728913386261,0.0035379975291873742,1.0311570262617105,0.2465601604382073,465.0,105.17317871153084
19400.0,0.716150518996533,0.0043285220612897125,0.6866951915706745,0.007466889324019962,0.3052366344690054,0.0035039080191490305,1.0333385837375417,0.246871930961966,462.0,105.24174266629586
19500.0,0.7160526749047487,0.004346266775078353,0.6867278025227664,0.007431191924004152,0.3048373924851255,0.0034914171699257984,1.0332196658575512,0.24594144153239095,468.0,105.06402016227689
19600.0,0.7160285055762278,0.0043588671777136725,0.6868193047286706,0.007381469650149449,0.30415937906322865,0.0034680617601323648,1.0330887683707684,0.24451070350916398,470.0,105.2618673542188
19700.0,0.7158145776368326,0.00436929087781565,0.686588182031773,0.007334504739983522,0.30357981899810105,0.003459495054609533,1.030952016774558,0.24312991532773257,470.0,104.98951909118544
19800.0,0.7161447883688028,0.004367908554343588,0.6871352603288181,0.007298922398145165,0.30311332204931435,0.003444448421936093,1.0333588170682528,0.24254214963356746,473.0,105.199724065834
19900.0,0.7160836656543109,0.004371191822568061,0.687251724374028,0.007279670818338632,0.3025444439747346,0.0034246954579872945,1.033589573758429,0.24242576135745048,470.0,104.98599675385076
20000.0,0.7158031487415275,0.004386134400072927,0.6871055644180959,0.007255083126545371,0.3018983131357172,0.0034017307721950726,1.0324594237694187,0.24194136030003838,471.0,105.1510956373968
20100.0,0.7158768142742192,0.004408407730191585,0.6873886282811297,0.007205515988108079,0.30131316465530417,0.0033850179320643195,1.0335195158993924,0.24052544934293973,472.0,104.96062686237704
20200.0,0.7157858802986146,0.004421912104568865,0.6874462796759657,0.007160269394405386,0.3008070788638021,0.003381714726562129,1.0331689697245603,0.23937485672398703,475.0,105.07350275834317
20300.0,0.7158382673035115,0.004418235560339752,0.6875948703599774,0.007121033776221976,0.3001017838010329,0.0033589894332324,1.033207474901307,0.2385576880699383,476.0,104.95681953405968
20400.0,0.7158965549512954,0.004417748279189789,0.687645569387298,0.007096283128478764,0.29969275075338436,0.00335468419760922,1.0330521033588027,0.2380960710200661,486.0,105.01779835412312
20500.0,0.7159219390732307,0.004430588744331375,0.687988685551256,0.007089308554190487,0.2991302209085374,0.0033396907211421458,1.034787445237834,0.2383384693222199,483.0,104.9419924472338
20600.0,0.7157546900131349,0.004444327540412341,0.6878419789296586,0.007047328102686493,0.2985701209302911,0.0033377997298558635,1.0333129511463857,0.23709856913842287,481.0,104.96797960878433
20700.0,0.7160251158592733,0.004443405350080404,0.6881681353186723,0.006979810406511274,0.29779525872327245,0.003326073745392198,1.0339957610269044,0.23544683668260885,481.0,104.88617203128517
20800.0,0.7157127617199126,0.004469705293676455,0.6879966121699508,0.006952409243148529,0.2973333707478503,0.0033352926518995483,1.032495518692465,0.23468097910830243,483.0,104.90039051050917
20900.0,0.7157787528924721,0.004474307245587517,0.6884461730979885,0.00694203948320025,0.29663370079645796,0.003306849755607249,1.0348539767736213,0.235027367198594,485.0,104.89440142643045
21000.0,0.7157362587372879,0.0044694815881079816,0.6882980282226838,0.006918838181646371,0.2961746445560869,0.003299161539034068,1.0335771262921425,0.23464195019665568,487.0,104.84307575401803
21100.0,0.7158960883916312,0.004477621001254538,0.6886989765395964,0.0068785786188196845,0.2954210731014335,0.0032934643094424698,1.034865024184315,0.23382703121878495,491.0,104.8413769516179
21200.0,0.7157355789142016,0.0044984015522409595,0.6885389428168789,0.0068247940299435835,0.2948403189068108,0.003303574016538293,1.0331605262121561,0.23210965244219728,493.0,104.81680052854736
21300.0,0.7159477701874788,0.004499526269976287,0.6889291684022625,0.006780414726138701,0.2940560828711356,0.0032883293531032172,1.0349119419788382,0.23108552330131168,496.0,104.7940451379562
21400.0,0.7155278251193007,0.004519811349064042,0.6887067603287577,0.006775637986492996,0.2935480268277747,0.003286079221903936,1.0334696699448942,0.2312686556726587,500.0,104.7552854163452
21500.0,0.7157318759639306,0.0045146955228617235,0.6892190937107672,0.006760632931637114,0.29285348971203673,0.003265875312842268,1.0357280488170697,0.23164310404577226,501.0,104.79380013693783
21600.0,0.7158425273555056,0.004510524325928683,0.6892127086580196,0.006714503076334567,0.29233396778139314,0.003277870073675465,1.0349176422538127,0.2305018203018168,498.0,104.70079015757734
21700.0,0.7157856408104523,0.004532905770376052,0.6893167032236013,0.00667228329565725,0.2914641335162436,0.0032678794041111265,1.0347324933195632,0.2292063385877607,496.0,104.71647721902832
21800.0,0.7155177362254443,0.004568317734848864,0.6891781989667511,0.006641026322101177,0.2909160405086672,0.003272476080347706,1.0336341267828237,0.22834155644860604,502.0,104.67808125792554
21900.0,0.7158029329406802,0.00455503420774064,0.6896721072422906,0.006614242763364019,0.29023585288507997,0.0032551577118278808,1.0358301714303257,0.22835464345770784,504.0,104.66013024811495
22000.0,0.7155942717429803,0.004548413586373406,0.6895631996535295,0.006600726106257484,0.2896478519469788,0.0032497435711851936,1.0347527058157449,0.22855541251182748,506.0,104.6546261329704
22100.0,0.71564376398008,0.004566715776475314,0.6899195964874015,0.006575861480089767,0.28896480421124976,0.003247667460258636,1.0363089085159176,0.22810045217643252,510.0,104.56744507714473
22200.0,0.7155656698528257,0.004596890627653084,0.6896953487252865,0.006530160372623991,0.2884193895103367,0.0032674470841148008,1.0344873561878398,0.2264420323263454,514.0,104.65054476186391
22300.0,0.7156501534099565,0.004594328918835346,0.6898292711114835,0.006480912789030632,0.28757804654670954,0.0032716044965533995,1.0342365777484466,0.22548152289649434,521.0,104.54038955043325
22400.0,0.7155925596201866,0.00459356256571924,0.6899882967662857,0.006462575878413974,0.28710256774598003,0.003269380489650804,1.034695420759436,0.22557530052673413,520.0,104.59026463270972
22500.0,0.7157442289406573,0.004587601424932585,0.6904775465583733,0.0064572645556077645,0.2864392411805187,0.003249695257659676,1.0374757333211257,0.22605466343637493,520.0,104.51188978760425
22600.0,0.7152734733940957,0.004613842899613549,0.6899875654597756,0.006430831465994481,0.28572817199553924,0.003246476484608813,1.0341948906985734,0.2251187148285721,518.0,104.53426512115318
22700.0,0.7155283655628678,0.004626827717537575,0.6904780058593983,0.006375077144918729,0.28493227814851596,0.003253273302505678,1.0357933953084337,0.22370991101838147,517.0,104.50024567968448
22800.0,0.7156804058037409,0.004618440816777541,0.6904192591015125,0.006325416347987503,0.28436267065703447,0.003271080905414002,1.0345176672940737,0.2224269264437985,514.0,104.45666979800495
22900.0,0.715698035105122,0.004622499748901273,0.6907148021227184,0.00631751091592991,0.2836280881068618,0.0032561852590670863,1.0357072050520952,0.22300893037825903,518.0,104.46241088131406
23000.0,0.7153089454735944,0.0046454612450319765,0.6905916009127917,0.006311275221368347,0.28315919883873897,0.003249990350074599,1.0350263167749398,0.22311335059519677,519.0,104.40897555181438
23100.0,0.7156534975643917,0.0046313794359409514,0.6910211243419819,0.006267859726016497,0.2823519481276754,0.0032390844380572326,1.0366910905408364,0.22237421669089177,516.0,104.43559244126806
23200.0,0.715433649558924,0.004650102593109382,0.6908275772426372,0.006217114569698425,0.2817107009989214,0.0032513792966410585,1.034706992466019,0.22095059144412899,512.0,104.34110504990844
23300.0,0.7155448895895781,0.004658119464329521,0.691137638836469,0.006181574789066786,0.28096983499534184,0.0032627159152173136,1.0356005010699973,0.2201739406494669,514.0,104.41280046079675
23400.0,0.7155757333594943,0.004652172452371493,0.6911120935372239,0.006167596987942464,0.28048333458146846,0.0032629146008521176,1.0352469990963817,0.22015530844075304,515.0,104.30385232602706
23500.0,0.7155675287807737,0.004658268232302977,0.6914118767875967,0.0061581405703338,0.2798030302934793,0.003251191325908525,1.0364607356431825,0.22053262546869018,518.0,104.36497799280323
23600.0,0.7153848811651582,0.004678085127327599,0.6913499361280421,0.006123729990615348,0.27914512589900603,0.003256619531175058,1.0354183768540515,0.21965860248743518,519.0,104.2594702150595
