ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_183444,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234567,True,300,False,,,,1000
2304_183445,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234568,True,300,False,,,,1000
2304_183446,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234569,True,300,False,,,,1000
2304_183447,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234570,True,300,False,,,,1000
2304_183448,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234571,True,300,False,,,,1000
2304_183449,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234572,True,300,False,,,,1000
2304_183450,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234573,True,300,False,,,,1000
2304_183451,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234574,True,300,False,,,,1000
2304_183452,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234575,True,300,False,,,,1000
2304_183453,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234576,True,300,False,,,,1000
