ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_183218,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234567,True,300,False,,,,1000
2304_183220,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234568,True,300,False,,,,1000
2304_183221,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234569,True,300,False,,,,1000
2304_183223,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234570,True,300,False,,,,1000
2304_183224,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234571,True,300,False,,,,1000
2304_183225,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234572,True,300,False,,,,1000
2304_183226,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234573,True,300,False,,,,1000
2304_183227,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234574,True,300,False,,,,1000
2304_183229,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234575,True,300,False,,,,1000
2304_183230,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234576,True,300,False,,,,1000
2304_183231,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234577,True,300,False,,,,1000
2304_183232,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234578,True,300,False,,,,1000
2304_183233,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234579,True,300,False,,,,1000
2304_183235,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234580,True,300,False,,,,1000
2304_183237,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234581,True,300,False,,,,1000
2304_183239,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.1,0.005,0.01,1,15,1234582,True,300,False,,,,1000
