ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
0706_172605,"[0.21008004 0.16638669 0.09750432 0.06160262 0.04764503 0.00059676
 0.08536646 0.01485227 0.0897367  0.22622912]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345678,True,300,False,,,,100
0706_172655,"[0.26546209 0.0360807  0.11986244 0.20326515 0.00951115 0.09129708
 0.04540102 0.00825019 0.14904896 0.07182122]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345679,True,300,False,,,,100
0706_172741,"[0.02949665 0.08619053 0.02972709 0.02143515 0.14272167 0.32541957
 0.09569544 0.10892127 0.00582025 0.15457238]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345680,True,300,False,,,,100
0706_172826,"[0.10163251 0.06745727 0.2033257  0.17485194 0.01809772 0.17693191
 0.00219672 0.03114093 0.09490267 0.12946263]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345681,True,300,False,,,,100
0706_172909,"[0.05082611 0.00854773 0.34450858 0.0966262  0.23104466 0.08572973
 0.00320731 0.03914736 0.06589145 0.07447088]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345682,True,300,False,,,,100
0706_172954,"[0.09469314 0.0886577  0.10952967 0.29558338 0.1193991  0.0215491
 0.12512005 0.03273097 0.06094666 0.05179022]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345683,True,300,False,,,,100
0706_173039,"[0.00684084 0.08882031 0.20710729 0.10725254 0.02545399 0.25998582
 0.00237634 0.14780266 0.14135006 0.01301015]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345684,True,300,False,,,,100
0706_173123,"[0.29843045 0.04397544 0.02702107 0.17759496 0.02220491 0.28718271
 0.01883577 0.00056632 0.08248243 0.04170593]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345685,True,300,False,,,,100
0706_173206,"[0.2643254  0.12385846 0.08222499 0.05488726 0.05116621 0.12854114
 0.07441484 0.00091766 0.19340615 0.02625789]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345686,True,300,False,,,,100
0706_173253,"[0.06048182 0.03346069 0.38276759 0.16996173 0.01496682 0.03175549
 0.12060572 0.15872111 0.01053979 0.01673926]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345687,True,300,False,,,,100
0706_173339,"[0.01796379 0.14632109 0.1931424  0.32870917 0.01822783 0.00850256
 0.08033373 0.05128852 0.07444342 0.08106749]",10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345688,True,300,False,,,,100
