ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
0806_134310,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345768,True,300,False,,,,100
0806_134355,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345769,True,300,False,,,,100
0806_134440,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345770,True,300,False,,,,100
0806_134526,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345771,True,300,False,,,,100
0806_134613,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345772,True,300,False,,,,100
0806_134657,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345773,True,300,False,,,,100
0806_134747,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345774,True,300,False,,,,100
0806_134830,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345775,True,300,False,,,,100
0806_134916,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345776,True,300,False,,,,100
0806_135000,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345777,True,300,False,,,,100
