ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
0806_135045,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345678,True,300,False,,,,100
0806_135125,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345679,True,300,False,,,,100
0806_135208,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345680,True,300,False,,,,100
0806_135248,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345681,True,300,False,,,,100
0806_135330,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345682,True,300,False,,,,100
0806_135409,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345683,True,300,False,,,,100
0806_135451,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345684,True,300,False,,,,100
0806_135532,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345685,True,300,False,,,,100
0806_135615,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345686,True,300,False,,,,100
0806_135656,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345687,True,300,False,,,,100
0806_135736,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345688,True,300,False,,,,100
0806_135817,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345689,True,300,False,,,,100
0806_135859,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345690,True,300,False,,,,100
0806_135941,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345691,True,300,False,,,,100
0806_140023,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345692,True,300,False,,,,100
0806_140103,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345693,True,300,False,,,,100
0806_140144,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345694,True,300,False,,,,100
0806_140225,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345695,True,300,False,,,,100
0806_140308,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345696,True,300,False,,,,100
0806_140350,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345697,True,300,False,,,,100
0806_140433,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345698,True,300,False,,,,100
0806_140513,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345699,True,300,False,,,,100
0806_140553,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345700,True,300,False,,,,100
0806_140635,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345701,True,300,False,,,,100
0806_140716,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345702,True,300,False,,,,100
0806_140759,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345703,True,300,False,,,,100
0806_140838,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345704,True,300,False,,,,100
0806_140920,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345705,True,300,False,,,,100
0806_141000,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345706,True,300,False,,,,100
0806_141040,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345707,True,300,False,,,,100
0806_141119,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345708,True,300,False,,,,100
0806_141201,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345709,True,300,False,,,,100
0806_141243,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345710,True,300,False,,,,100
0806_141325,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345711,True,300,False,,,,100
0806_141404,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345712,True,300,False,,,,100
0806_141445,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345713,True,300,False,,,,100
0806_141525,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345714,True,300,False,,,,100
0806_141606,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345715,True,300,False,,,,100
0806_141648,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345716,True,300,False,,,,100
0806_141730,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345717,True,300,False,,,,100
0806_141810,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345718,True,300,False,,,,100
0806_141853,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345719,True,300,False,,,,100
0806_141934,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345720,True,300,False,,,,100
0806_142014,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345721,True,300,False,,,,100
0806_142056,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345722,True,300,False,,,,100
0806_142137,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345723,True,300,False,,,,100
0806_142217,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345724,True,300,False,,,,100
0806_142257,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345725,True,300,False,,,,100
0806_142337,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345726,True,300,False,,,,100
0806_142418,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345727,True,300,False,,,,100
0806_142459,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345728,True,300,False,,,,100
0806_142536,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345729,True,300,False,,,,100
0806_142618,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345730,True,300,False,,,,100
0806_142700,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345731,True,300,False,,,,100
0806_142740,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345732,True,300,False,,,,100
0806_142821,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345733,True,300,False,,,,100
0806_142857,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345734,True,300,False,,,,100
0806_142940,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345735,True,300,False,,,,100
0806_143020,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345736,True,300,False,,,,100
0806_143100,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345737,True,300,False,,,,100
0806_143141,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345738,True,300,False,,,,100
0806_143233,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345739,True,300,False,,,,100
0806_143340,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345740,True,300,False,,,,100
0806_143457,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345741,True,300,False,,,,100
0806_143556,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345742,True,300,False,,,,100
0806_143701,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345743,True,300,False,,,,100
0806_143759,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345744,True,300,False,,,,100
0806_143854,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345745,True,300,False,,,,100
0806_143953,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345746,True,300,False,,,,100
0806_144052,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345747,True,300,False,,,,100
0806_144141,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345748,True,300,False,,,,100
0806_144226,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345749,True,300,False,,,,100
0806_144306,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345750,True,300,False,,,,100
0806_144348,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345751,True,300,False,,,,100
0806_144428,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345752,True,300,False,,,,100
0806_144511,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345753,True,300,False,,,,100
0806_144553,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345754,True,300,False,,,,100
0806_144634,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345755,True,300,False,,,,100
0806_144714,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345756,True,300,False,,,,100
0806_144754,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345757,True,300,False,,,,100
0806_144835,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345758,True,300,False,,,,100
0806_144918,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345759,True,300,False,,,,100
0806_144958,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345760,True,300,False,,,,100
0806_145039,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345761,True,300,False,,,,100
0806_145121,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345762,True,300,False,,,,100
0806_145203,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345763,True,300,False,,,,100
0806_145245,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345764,True,300,False,,,,100
0806_145326,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345765,True,300,False,,,,100
0806_145407,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345766,True,300,False,,,,100
0806_145450,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345767,True,300,False,,,,100
0806_145528,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345768,True,300,False,,,,100
0806_145609,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345769,True,300,False,,,,100
0806_145649,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345770,True,300,False,,,,100
0806_145728,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345771,True,300,False,,,,100
0806_145809,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345772,True,300,False,,,,100
0806_145849,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345773,True,300,False,,,,100
0806_145929,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345774,True,300,False,,,,100
0806_150009,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345775,True,300,False,,,,100
0806_150050,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345776,True,300,False,,,,100
0806_150127,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.01,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345777,True,300,False,,,,100
