ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.21073641549032415,0.003858138440205934,0.150210846233532,0.28640380531201987,0.12407811396649339,0.011360777924637609,0.011183201436503283,0.04822359466239035,0.2279758716227681,0.115489525055596,0,False
1,0.19392804268992506,0.049891517877694226,0.04970521355280169,0.23336994461732344,0.20592876900505927,0.06932371315156138,0.032738833624432986,0.011814331503332966,0.3348090467034413,0.0,0,False
2,0.09657713896295596,0.0,0.2918097564811937,0.31007164435194456,0.06003074882401685,0.0,0.0,0.14802780264191248,0.14234298065791895,0.12889981364994618,0,False
3,0.1196297059092444,0.129288260926363,0.0,0.3803578257825886,0.1296319934761419,0.0,0.22094363469741693,0.06304296019787752,0.09799894570829103,0.043024223754320884,1,False
4,0.0,0.0,0.28387812527470896,0.3674860993991842,0.06540169467164597,0.04839450042888176,0.0896648133868694,0.07784550111474396,0.20464995119678234,0.036616333315931976,2,False
5,0.0,0.04275247470923918,0.2518551448919404,0.3371888819414384,0.06916690387024486,0.0,0.08572771439366986,0.1757738229247149,0.20952173159328927,0.0,4,False
6,0.11934699439103662,0.007656832331156872,0.2602415180221086,0.21936778075001537,0.13706839078441338,0.0,0.038058670413777036,0.0,0.3780781048785329,0.0,5,False
7,0.08679241307532228,0.15924615063299993,0.16944615165691296,0.17428870122223009,0.04801515550848392,0.12159484144151884,0.12198531809723663,0.15109467860470271,0.18192692843220426,0.0,5,False
8,0.14644803653487978,0.0,0.19322565147977377,0.3665041469198737,0.0694402584762354,0.07076265393746806,0.07377215380357341,0.07209692083244655,0.16242613615746065,0.039420046467361324,4,False
9,0.16137630766590294,0.0,0.15859427317496777,0.4245330081506562,0.0,0.0,0.06038050107774305,0.07996732226301921,0.26932722564190587,0.0,8,False
10,0.14099723796051264,0.0,0.08120966402504065,0.4564386306880215,0.0,0.0,0.007634388345367773,0.048983718010970866,0.3930252300863355,0.0,9,False
11,0.28780040629230597,0.0,0.0909133733671081,0.38630991961747246,0.0,0.0,0.0,0.002339774128115803,0.3558966552764652,0.0016522598776726209,10,False
12,0.14539634489281608,0.2567147685427614,0.15258624249213754,0.18596540528254824,0.0,0.0,0.08820573519154064,0.10721716125453103,0.19274358146145099,0.070389146439168,7,False
13,0.38145684263865415,0.05224439444817301,0.13511139419520588,0.27563880151274944,0.01786164193433418,0.0,0.033590164395213035,0.007022616096864315,0.2541787348244677,0.0,11,False
14,0.0698174471383012,0.23604542253404232,0.1583192069486123,0.12112706020000462,0.061242921457517106,0.15820391336228767,0.1232213468359607,0.15357508600961284,0.1314133176207432,0.0,7,True
15,0.2885629008951944,0.0,0.07664193687728324,0.41465317803450397,0.0,0.0,0.01916771767067825,0.0,0.2799576060623928,0.06178632286067036,11,False
16,0.21907196951776364,0.0,0.0,0.2664917194654236,0.07434795745167644,0.15681697098808883,0.0018707472133606617,0.015943898228594343,0.3165544842828981,0.11989763501419694,10,False
17,0.23943107109115344,0.0,0.15365956186043525,0.4118252990693781,0.11971720073270486,0.0,0.0,0.0,0.22240422411176403,0.0,15,False
18,0.17223117487039385,0.0,0.22304548096021523,0.38296395893759366,0.0,0.0,0.0,0.07665920527746516,0.29013689582713986,0.0,10,False
19,0.139475339400045,0.24050490355265405,0.07398332774316398,0.0,0.03966243705386185,0.06879112694131945,0.10423524706105093,0.22558904164040097,0.23307536979737015,0.07691383896593504,14,False
20,0.10944919212718121,0.004334994496017239,0.19415379591888363,0.23882619346428022,0.11751827658057176,0.03667343203763936,0.17761193075123935,0.13630963703889123,0.0700256585620874,0.12551914170572978,8,False
