ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA,SKEWNESS
0,0.04542991908798268,0.06578876661182653,0.10681419835288525,0.10772357859546047,0.10250714179981064,0.1673525094170638,0.049752926148532016,0.09373633399594741,0.10501802924579022,0.15587659674470092,0,False,0.12045087004544079,0.12192259032908112,0.12045087004544079,0.3245809271861236
1,0.043662259154181204,0.062191423152022626,0.10038178167432668,0.12070254455721159,0.08850966031597068,0.1932644524804484,0.03743895261456955,0.09423445018369744,0.11029109483264393,0.1493233810349278,0,False,0.14264741638746883,0.15582549986587885,0.14264741638746883,0.5965752080878416
2,0.02665934236749892,0.06300118169334001,0.12374243038848694,0.11055785808052589,0.09279048826701045,0.20625677207004187,0.03282561932974755,0.08590845169656301,0.11336989473422578,0.14488796137255955,1,False,0.16021880966240934,0.17959742970254294,0.16021880966240934,0.5066420234114988
3,0.03869519255916824,0.05622007526659394,0.1087151997071215,0.11610440620673985,0.10383014583419331,0.16211647890139855,0.05322126337801182,0.10587954025813276,0.09734847295871281,0.1578692249299271,0,False,0.12434665971260928,0.1234212863422303,0.12434665971260928,0.042659768470951924
4,0.05267860806187922,0.08396456597298932,0.09150763238580784,0.11731288332750929,0.08674782927881469,0.18614034862861456,0.03697011236298174,0.08599783855874434,0.11807649376935542,0.1406036876533034,1,False,0.12887331587837642,0.1491702362656328,0.12887331587837642,0.6150229245013126
5,0.02222726917361995,0.05904735941105947,0.10092666375805552,0.1282780463961561,0.11088651440616464,0.181268677737544,0.035882249738446705,0.09297207586942365,0.10612172565733886,0.16238941785219121,0,False,0.15277345915889531,0.15904140856392404,0.15277345915889531,0.0007233480541006019
6,0.04926520553691151,0.08251314104743833,0.09643267701526904,0.10593163430568756,0.09429417096850733,0.16310402520616876,0.04808834843724767,0.09443984575100607,0.12160895050970714,0.14432200122205668,0,False,0.10999779808666175,0.11501567676892109,0.10999779808666175,0.20404850019084053
7,0.042916817358991666,0.08068840166788356,0.08533368583774908,0.11578900115276572,0.08046884675471287,0.17189199300200228,0.06073996720087006,0.09059752670122675,0.10912100205938971,0.16245275826440841,0,False,0.12352749441678705,0.12897517564301061,0.12352749441678705,0.7056623036907633
8,0.03161993103540289,0.07551183223103403,0.11396948979180824,0.1214037889327678,0.07984778897066577,0.1980704372599857,0.03949152698321938,0.1058383734729939,0.07801668453440641,0.1562301467877158,1,False,0.15262094472909704,0.1664505062245828,0.15262094472909704,0.5896364870546764
9,0.04528624196675301,0.06322694619706859,0.11560873002128466,0.12404427635130634,0.08275187079086664,0.19615464518755238,0.032035538395608645,0.10763586608951713,0.09907935731558414,0.13417652768445865,1,False,0.14337776450426035,0.16411910679194375,0.14337776450426035,0.5273610237278081
10,0.04809688563532022,0.06722066471411545,0.08569328480849807,0.10667813065925866,0.11056006993878824,0.1598425999493336,0.05545910872907769,0.07921989940300832,0.10413672831257126,0.1830926278500284,0,False,0.1305662681445824,0.13499574221470817,0.1305662681445824,0.8663783916429963
11,0.04393810294594943,0.05056227611958993,0.10289229928692584,0.1301971354459521,0.0750776412681569,0.2053301970917146,0.04166065675371576,0.09327488335039451,0.10455787751190362,0.1525089302256973,1,False,0.15636335816756533,0.16366954033799885,0.15636335816756533,0.8137991402040398
12,0.05241185535828752,0.0784954136583321,0.0946592477775883,0.1061320022479808,0.0945771949303323,0.17437959137711462,0.04035941571231619,0.09431499656759802,0.09647258349140056,0.1681976988790495,0,False,0.1288705614797762,0.13402017566479843,0.1288705614797762,0.6982468893589984
13,0.03977686224685774,0.06290913656169508,0.10350519008016783,0.09968810449986168,0.10830124336457135,0.16806847714001377,0.055993239696665316,0.09027319891703611,0.10419203693647701,0.16729251055665403,0,False,0.12764885856007233,0.12829161489315605,0.12764885856007233,0.4781416739527655
14,0.04010614789768438,0.07316212316298804,0.09090278064661254,0.09754718767166311,0.10627300775841106,0.16952264948009454,0.04445237183965965,0.10682584988982867,0.12000093877932871,0.15120694287372935,0,False,0.12419094181786887,0.12941650158241016,0.12419094181786887,0.14197905240226558
15,0.057003432238975166,0.059170281865504035,0.10305317533847509,0.09689463239269377,0.09916574298994188,0.16690459991848558,0.05339021524311667,0.10351128684198511,0.09498955798927342,0.1659170751815493,0,False,0.1206922693663881,0.11351438467536891,0.1206922693663881,0.7188179317229336
16,0.032608369736589385,0.05859479567701816,0.0976535758975822,0.1181685011579143,0.10604993864552388,0.16697693704670227,0.05176491868195781,0.10848510675043006,0.11178455867658059,0.14791329772970127,0,False,0.126282678137642,0.13436856731011287,0.126282678137642,-0.13104973101079187
17,0.036621221480485834,0.06079236269910057,0.10906318899336599,0.11158973886654977,0.08772549036741506,0.16900926599418106,0.057483554360508504,0.09970753151308608,0.10704448780285765,0.16096315792244958,0,False,0.12750442867115896,0.13238804451369524,0.12750442867115896,0.2972343061783512
18,0.02794911455115203,0.06165623161158271,0.11048033357746913,0.09224051265239842,0.09581627065668435,0.16587232251374456,0.07086884455163865,0.10486274539304548,0.10415477992173326,0.16609884457055143,0,False,0.12824538248540276,0.1381497300193994,0.12824538248540276,0.21384826766018253
19,0.04484014620426769,0.06991515167332622,0.10447021490501919,0.09993588673669004,0.10186391833774258,0.16699606656637458,0.04792197195885696,0.1012260381194649,0.11070331336091092,0.15212729213734683,0,False,0.11834306614646928,0.1221559203621069,0.11834306614646928,0.24294488315144697
20,0.04566694178110551,0.08202815345155227,0.1040256614032219,0.12453465155615434,0.07980732376595982,0.17960860483245134,0.03139293271280304,0.08589653201699324,0.12266583991130967,0.1443733585684488,4,False,0.13426492631280557,0.1482156721196483,0.13426492631280557,0.18313588965319277
21,0.05874490645640816,0.05265012981707624,0.11566135398271751,0.09280925049379496,0.09366256731506169,0.17961641590257044,0.05210504132569649,0.09749800397216286,0.10417309127421073,0.15307923946030108,0,False,0.12551861206161355,0.12751137457687395,0.12551861206161355,0.7039941987713333
22,0.05254963906096619,0.06760129351604414,0.10311596736854035,0.10666356492743732,0.10110303822103786,0.15901304773225125,0.03982828642192203,0.08979377036351838,0.11502021562131075,0.1653111767669718,0,False,0.12269898413410062,0.12548289034504978,0.12269898413410062,0.2599532501929319
23,0.03487352093019074,0.07735933406942368,0.12696703729441017,0.0943276803376731,0.10413144162874435,0.16088676336736013,0.036683771672323284,0.11122729843194025,0.10022271306210428,0.15332043920583002,0,False,0.12734141879929564,0.12601324243716938,0.12734141879929564,-0.2604924492469689
24,0.03176966958352528,0.07203876793180242,0.10557095510874911,0.1114811668359746,0.10671789648021168,0.1655714759115795,0.061157568897035594,0.10084791400087151,0.09791641343276931,0.14692817181748094,0,False,0.11687967257761016,0.13380180632805422,0.11687967257761016,-0.025460847596573258
25,0.05873160604509828,0.05368410140581068,0.1119975201853267,0.1125627637396326,0.09574760296934312,0.18322439550582795,0.05245085734346245,0.08741120339649615,0.10213687219362338,0.14205307721537866,0,False,0.12363986212685127,0.1307735381623655,0.12363986212685127,0.7446400246399479
26,0.04496725845634226,0.05991215650970314,0.1128331692222334,0.10790612699272495,0.09642673505142572,0.20177311668542816,0.029338452882031685,0.08550540246833258,0.1283072409723417,0.13303034075943623,1,False,0.14942831497726325,0.17243466380339648,0.14942831497726325,0.5939497316420317
