ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.08225446769128543,0.15064899226079467,0.11588523352266425,0.0841157808550751,0.02009544053584197,0.07805567205477384,0.0075940874995426315,0.09495449104809091,0.15552545786967145,0.21087037666225966,0,False
1,0.0,0.22576873072737977,0.09455433752713088,0.0,0.0,0.21394965869441085,0.0,0.05885217134679753,0.27545813382864076,0.13141696787564033,0,False
2,0.0,0.2128513639076147,0.03147423880400372,0.0,0.16936772355221572,0.22487193123795735,0.10044482706713893,0.02635728361064171,0.19802506724590982,0.03660756457451782,1,False
3,0.04297222919040885,0.2582892944398718,0.058589315134831975,0.0,0.02336360114229135,0.11493447414152552,0.04598878643446198,0.0,0.2084071939354258,0.24745510558118267,1,False
4,0.003385684884685527,0.16066258066784864,0.0,0.07712041501128067,0.0,0.2246343986087741,0.07422209655284015,0.0,0.19331992314245705,0.2666549011321138,3,False
5,0.0,0.12890165298301826,0.0,0.0,0.10523436742088814,0.20881042847288467,0.0,0.17151609165679935,0.16582954821816612,0.21970791124824354,4,False
6,0.026361749039134744,0.054455760208671614,0.0,0.049704196937237995,0.11263395789644531,0.06760029239827525,0.0,0.11223297537735745,0.23977518367299153,0.3372358844698861,4,False
7,0.0,0.14253490647213096,0.0,0.07346874824009164,0.023731050284802567,0.05773349092101935,0.0,0.12543003221184995,0.2333260640529173,0.34377570781718825,6,False
8,0.07038254912541457,0.12707253673703245,0.0535155435432161,0.0700681364955371,0.0,0.08231240841702038,0.06234245102372967,0.024343568562319336,0.12083007068078602,0.3891327354149442,7,False
9,0.10505026441173336,0.0,0.0,0.045092063500460446,0.024459710321358477,0.0862973189789574,0.07805259197073698,0.15379024588055976,0.12695670074615692,0.3803011041900366,8,False
10,0.13224889115799524,0.0,0.0,0.16737561166946904,0.028766318494582152,0.020905077497651935,0.13369791430484051,0.023116724467466262,0.14165207008027292,0.3522373923277219,8,False
11,0.05887318857100077,0.0,0.014461762936667481,0.10269410792107714,0.0,0.13536798982398623,0.0003188717068704014,0.1651187665727782,0.13549042970069358,0.3876748827669262,9,False
12,0.08854228446964037,0.06813763173359394,0.005702642644326558,0.0,0.10593387773039112,0.04839109868786178,0.0,0.13377399431323872,0.1328704332661593,0.41664803715478815,11,False
