ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.00474024567955501,0.29642381891159725,0.11703414058476677,0.2176821551869639,0.1482000536464796,0.03337657397434525,0.1928650783250255,0.06322925347226699,0.09385161141419637,0.03055104346477439,0,False
1,0.31328656087193857,0.0,0.11234921026065386,0.3491368429444707,0.0,0.0,0.01785946775079335,0.0,0.33931225286447175,0.0,0,False
2,0.16557197388613853,0.26178145311451867,0.0,0.0,0.0,0.47747297614716677,0.0,0.22020789912830271,0.0,0.0,0,False
3,0.0,0.6508466236737868,0.0,0.0,0.10628736959825469,0.0,0.0,0.0,0.0,0.32613972494507537,2,False
4,0.24264546454480607,0.20986561522877326,0.44237830564679775,0.0,0.23375701716374023,0.0,0.0,0.0,0.0,0.0,2,False
5,0.5879596859729045,0.027022615995332674,0.0,0.0,0.38600359659195765,0.09222404417984831,0.0,0.0,0.0,0.0,4,False
6,0.0417669628359518,0.0,0.24295017052142992,0.19289107513022,0.2919504830469617,0.0,0.2077133911661422,0.0,0.0,0.18840541377944403,4,False
7,0.15399535934541989,0.037610462992761856,0.047252978812980545,0.0,0.2853782117997942,0.0,0.2982605533589287,0.0,0.07938469456799423,0.2657074762145279,6,False
8,0.0,0.25626526377704556,0.04839601119680261,0.1099001310814803,0.2340669189297582,0.0,0.0,0.14294432516049008,0.24021490034562273,0.15001021456868652,4,True
9,0.0,0.03673072619928799,0.20639838431049437,0.0,0.005609032984698043,0.25677004227197636,0.2692572486470397,0.10094292562566666,0.024906041826345024,0.2693570179023941,7,False
10,0.11600114855473131,0.0041739485403423085,0.0,0.6100178057821651,0.0,0.0,0.0,0.19596527490646176,0.18575109510947252,0.0,7,False
11,0.1462554588208949,0.0,0.4732924888842803,0.0,0.15169769495528437,0.0,0.024766062211844048,0.0,0.0,0.3320704077547787,9,False
12,0.0,0.0,0.19375592893065224,0.09003709941756873,0.17408074168880186,0.15751787808890064,0.5205996026035338,0.0,0.0,0.0,11,False
13,0.16242201453472224,0.31686188128718557,0.16663220596632763,0.0,0.1219484005366455,0.0,0.0,0.31299519318532204,0.0,0.08372913186317203,6,True
14,0.14936327350866552,0.14176025368786208,0.2064576608491587,0.03770488693654911,0.15237177205798072,0.10182592514877709,0.2797118696542467,0.0,0.05795501423255999,0.07665416390467736,10,True
15,0.20668619775228797,0.0,0.2277794183417975,0.0,0.07209985993182669,0.0,0.0,0.10528533120460287,0.38401739962220577,0.16581642373244965,9,False
16,0.06307428766955518,0.0,0.08689765854742632,0.02682104530729656,0.16782704632619538,0.0,0.38445608088740885,0.41058343508830303,0.0,0.0,8,False
17,0.26333032889141794,0.07400966648743672,0.0,0.21706770442258888,0.1101114113702816,0.0,0.0,0.25552749874256997,0.0,0.24719488540420737,8,False
18,0.0,0.2745575576551114,0.0,0.0,0.0,0.0,0.0,0.0,0.48900878228925637,0.3382331250472889,8,False
19,0.2336012744952476,0.0,0.0,0.0531411744889001,0.0364667623879345,0.33813600941456573,0.010887720562069037,0.0,0.226750953184899,0.2591360128173021,8,False
20,0.10509503569608215,0.08544289750417622,0.37872663392789574,0.09431733832323293,0.0,0.2782070133298627,0.0,0.21708291572103938,0.0,0.0,9,False
21,0.24197505564158567,0.0,0.0,0.0,0.0,0.14875053954841175,0.0,0.0,0.30702552826121426,0.4290731415062714,10,False
