ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.20952391503059428,0.06843105851065719,0.0871359460179877,0.6401035948209248,0.5494827939912845,0.060356676600529006,0.007005213095708477,0.40326887671326583,0.07502642029648138,0.2453844760552586,0,False
1,0.05174779769292138,0.20631927937453645,0.0845808514083915,0.6237019041791367,0.49870611387217445,0.007579613404128679,0.0,0.5390876559320299,0.09607157706371822,0.09993021284882832,0,False
2,0.37672549481864204,0.14304256100987897,0.2818514429472379,0.654160345277485,0.3925127674612603,0.0,0.07596771447966601,0.3287569133415875,0.0,0.24966429407333457,0,False
3,0.23927370225094777,0.07230964541098675,0.17155079014188504,0.6587180490542514,0.5741878735279321,0.0,0.18585589775354944,0.2646445084497561,0.0,0.1997734320539115,0,False
4,0.04089816995091796,0.18075533206419056,0.05853397307862389,0.5332032885689708,0.42317830144450064,0.0,0.044477023477388467,0.7035999798420342,0.0,0.042566003046141276,1,False
5,0.08417211654007914,0.11936800461167249,0.15027635581564305,0.6123920847073595,0.5462259492086831,0.08378103718140907,0.0,0.4365991149215301,0.1912586004818496,0.22017855607228629,0,False
6,0.06842780579801201,0.21671856216930296,0.09381466249855358,0.4924439558084333,0.7381396638603734,0.05427420032360238,0.0,0.35144610823259265,0.04914151443840543,0.15271984833399002,0,False
7,0.17619449687752606,0.13689713654874655,0.08498311472809889,0.6786402211643506,0.4854927338400172,0.05778400985050337,0.0915389513361819,0.4407855941611505,0.06623456871317984,0.19062914145989654,0,False
8,0.0,0.17720827510831413,0.27242002865334175,0.6744230630920355,0.4403473684885835,0.12796931117504157,0.028462901488464615,0.4674176462300874,0.09537315910823507,0.02950771775430788,1,False
9,0.20713972304479522,0.021479153995740005,0.09564334157769919,0.6137758710096811,0.5253345770681973,0.0,0.007450996972720611,0.47418865367811985,0.07519255638533642,0.2534217382676014,0,False
10,0.1466678992566571,0.008035182292560195,0.0,0.5716909110115307,0.6427323279740673,0.11573247968757697,0.1760762531524246,0.3545916655024414,0.010780628797091026,0.2612284345876579,0,False
11,0.2151677686878973,0.09856156025068386,0.16686488990666837,0.6764028911421026,0.3869917693518163,0.1334072490181208,0.15977501767636543,0.4239567520981581,0.23194339867671007,0.1788810772005386,1,False
12,0.2121378452684476,0.05704941152899314,0.17611659353663564,0.44267250312002654,0.6061876425444774,0.08714541731945911,0.10091530868162348,0.5418777692577883,0.0,0.21422815322930644,0,False
13,0.2137960476134236,0.0,0.0,0.6134827704931375,0.5818391703514907,0.12555561297518517,0.019337752821015918,0.4075459815255307,0.0,0.2390845718282193,0,False
14,0.075020522840536,0.0,0.06348659821650812,0.6986461939841965,0.5117439729134193,0.0773575752994223,0.037007706074311274,0.45083266202828237,0.0,0.1724793347077224,0,False
15,0.2024803389471584,0.13187419800781822,0.14327499267063934,0.6225362032144005,0.4239663893254654,0.010682639694344936,0.0,0.5415331921448914,0.07535955984848583,0.23395080867259455,0,False
16,0.04121661158538141,0.0,0.1280247339819319,0.7051250154301835,0.47045852740933053,0.0,0.059885258917298186,0.3675772507512469,0.0,0.3530992289927386,0,False
17,0.2088906956691787,0.10862859484337944,0.06726208861328872,0.6673227228827041,0.4859956717878476,0.2000972011379151,0.0,0.31423106511325527,0.0,0.34604747567787836,0,False
18,0.10112667132815921,0.0,0.05711571522864558,0.6532338199539235,0.47618499397269226,0.12476273924601403,0.31453542268539236,0.31069704207265697,0.11254185854644237,0.3306781279398531,10,False
19,0.12805006982356207,0.10106489226761763,0.059335883316947904,0.545073013122784,0.6185818025770843,0.06478861619854949,0.0,0.4420255633420477,0.2752787214125746,0.12148146404504866,0,False
20,0.3527872001560416,0.0,0.05031603946518665,0.7135540980739254,0.24445712536466355,0.1526351694404027,0.018367967202870886,0.49142138421301207,0.15805923567013516,0.11822933031707678,11,False
21,0.17976406657333424,0.02610937564092515,0.23999573617181164,0.7810447057799791,0.2633508016789788,0.10909080097009631,0.10494045461883371,0.3533930965105975,0.23730541291806423,0.16095623251880609,11,False
22,0.1694525925080126,0.05604476649867753,0.2283426506308213,0.5848269150278135,0.4968362439796148,0.09243110359965251,0.134530432212972,0.34214223433858976,0.3136422762619543,0.2916520718074035,11,False
23,0.18471308035577233,0.055480334019764314,0.22787010856420684,0.6556926387508564,0.31681305437351226,0.19732883765339657,0.1604886614248367,0.45393698854599046,0.17398403286517777,0.2820467377831705,11,False
24,0.3180828548612381,0.10317733355632304,0.050224351455186014,0.5638362980100003,0.5981678297220241,0.0,0.0,0.29157218320792583,0.09067783195914872,0.3416172113740929,0,False
25,0.1975145782674367,0.23748176034309737,0.0,0.6882221510522406,0.3904862034653476,0.0,0.1454303530817396,0.4476107407715986,0.11061157363244559,0.2114732075403444,11,False
26,0.03737415427503272,0.09431284954411136,0.0,0.5364079413784689,0.5921466163498663,0.27772617937383476,0.20717099729451072,0.43868895688506676,0.10092478997968646,0.16926812227844862,10,False
27,0.14519019569221492,0.16743691976014805,0.2618954574847312,0.6362695386762471,0.2405158194523024,0.25308103701340884,0.14604153065436062,0.4534541570570591,0.1492450709577526,0.3260916517509966,11,False
