time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,AVG_SKEWNESS,VAR_SKEWNESS,K,BIOMASS
0.0,0.5505386827265458,0.0,0.42801252744109003,0.0,0.5505386827265458,0.0,0.18711752534316153,0.0,1.0,0.01
100.0,0.8398189069988508,0.020502069898966257,0.6763314217394163,0.01316924998746188,0.8398189069988508,0.020502069898966257,1.1006733007841407,0.30020068521147053,7.0,367.1996760312475
200.0,0.8817081424246827,0.018047142324722574,0.7132729820355792,0.014899176541949425,0.8817081424246827,0.018047142324722574,1.393153005155762,0.25860227271037,8.0,227.53937681407265
300.0,0.8782726701546671,0.01889600102570236,0.7333470365565915,0.01443306181937588,0.8782726701546671,0.01889600102570236,1.460566642837542,0.26550233730350575,10.0,222.3642164412687
400.0,0.8728541866116846,0.014789490218858944,0.7259863879712446,0.012246250419966727,0.8728541866116846,0.014789490218858944,1.3711454093365774,0.2507169204975764,14.0,199.8850731215274
500.0,0.8656728672331957,0.013753746602825396,0.7217096191355993,0.010994377094887424,0.8656728672331957,0.013753746602825396,1.3051363854169198,0.2615032860688691,18.0,171.96944622101017
600.0,0.8667566706553329,0.012089850533767467,0.7241307641862325,0.010451641881105355,0.8667566706553329,0.012089850533767467,1.3148830393047126,0.23898732228473782,21.0,168.07642457909634
700.0,0.8697508528392714,0.013201264628906697,0.7215514344076255,0.012950856334123812,0.8697508528392714,0.013201264628906697,1.3031878989793946,0.3678598663982035,25.0,160.23822187477003
800.0,0.8332563902064576,0.013818453502917518,0.6902964598608315,0.013596755717095944,0.8332563902064576,0.013818453502917518,1.07312505243865,0.46611774598869066,32.0,154.08937549327553
900.0,0.8395030150269593,0.013269606305754772,0.7176467724418104,0.015419579210695259,0.8395030150269593,0.013269606305754772,1.2331261216095037,0.5600424160455021,39.0,152.95306927988216
1000.0,0.8442976126798457,0.012420352346892748,0.7199785214768027,0.014446596811562943,0.8442976126798457,0.012420352346892748,1.2326292127993779,0.510003428838109,45.0,150.18494466810347
1100.0,0.8323872910444956,0.011461915885240651,0.7005521129242831,0.012938401461207451,0.8323872910444956,0.011461915885240651,1.1181102617641177,0.45971923250915947,51.0,147.68838750241915
1200.0,0.832925038359121,0.011214932391306278,0.692438057970646,0.011915997061162363,0.832925038359121,0.011214932391306278,1.0857826504157828,0.41618621251360033,50.0,146.01406068062457
1300.0,0.8344594930941975,0.011847204908771617,0.6904834519036583,0.012513584289146121,0.8344594930941975,0.011847204908771617,1.0763568630146236,0.4573151729677523,53.0,145.447544231539
1400.0,0.8328685115093271,0.011101488565335502,0.6860232634016001,0.011841693009524042,0.8328685115093271,0.011101488565335502,1.0507501048100623,0.4287095618176615,57.0,145.20789492594065
1500.0,0.8283563519987229,0.010568110462365434,0.6869867363242517,0.010900365691021333,0.8283563519987229,0.010568110462365434,1.0484923271538213,0.3958940077846186,64.0,144.83063236508647
1600.0,0.831439913214791,0.010380806915997437,0.6908436865397757,0.010693379709295289,0.831439913214791,0.010380806915997437,1.0676595843345886,0.38026325782333087,70.0,144.31623652877556
1700.0,0.8323027004546617,0.010078605457671209,0.6918289157317691,0.010496839119276026,0.8323027004546617,0.010078605457671209,1.0697942467528023,0.3740643909257557,76.0,144.18389406674856
1800.0,0.8333306992528435,0.009529274037180032,0.6925384695819807,0.010067843263842205,0.8333306992528435,0.009529274037180032,1.0698792152469354,0.34431927650799415,80.0,143.88180404249078
1900.0,0.8369465486516033,0.009486566575558344,0.6960093861573673,0.010097959350233726,0.8369465486516033,0.009486566575558344,1.0914339361744896,0.34411796944111106,83.0,143.98645663156887
2000.0,0.8378964552875012,0.010562723903375154,0.6985984978588771,0.0105572720837376,0.8378964552875012,0.010562723903375154,1.1020948754283255,0.38553066064375946,88.0,143.89045506791257
2100.0,0.8465510160415645,0.011824715400389282,0.7068399940082941,0.01122305927308491,0.8465510160415645,0.011824715400389282,1.1582712645677402,0.42569306893780934,95.0,143.7628970949698
2200.0,0.844295520271978,0.011510257402944892,0.7045002822369418,0.011018521469056285,0.844295520271978,0.011510257402944892,1.1398853017674824,0.4182049977228102,99.0,143.69406758012852
2300.0,0.8489221074249518,0.011707028392956441,0.7080225247634621,0.01118050988363298,0.8489221074249518,0.011707028392956441,1.1553167628977328,0.41797259058938696,106.0,143.43385518063263
2400.0,0.8512913384136319,0.012558757410329724,0.7127368127248506,0.01157348364590173,0.8512913384136319,0.012558757410329724,1.1820547683558744,0.4331540869243579,110.0,142.9856949797628
2500.0,0.8522584001259587,0.012627112847271886,0.7144324850694675,0.011722729442972351,0.8522584001259587,0.012627112847271886,1.1881228444457923,0.4391888924052694,111.0,142.7940942828131
2600.0,0.8520048945754578,0.01277961131193245,0.7132716972737139,0.012035246419751221,0.8520048945754578,0.01277961131193245,1.184041535662951,0.45558677113114204,114.0,142.5313306028945
2700.0,0.8472866059435492,0.012465861477577733,0.708339134029818,0.011344399238895183,0.8472866059435492,0.012465861477577733,1.1534536211053972,0.411532729450022,117.0,142.57254998664763
2800.0,0.8475264583857944,0.012219670623876938,0.7069732867953584,0.01145399690232525,0.8475264583857944,0.012219670623876938,1.1455674115107255,0.4151425668071496,123.0,142.1565043819346
2900.0,0.8446758515622813,0.012787090961396486,0.7035865264108087,0.011646954300239223,0.8446758515622813,0.012787090961396486,1.1263029521466836,0.42489644091895507,128.0,141.5129994208459
