ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.18204303599535607,0.08628499441028191,0.05641601521720187,0.007085789193731101,0.18956327052435076,0.2527725382850803,0.028560041183430654,0.04166751885597382,0.0038282223850792134,0.15177857394951413,0,True
1,0.0,0.0,0.0,0.0,0.023453736749842448,0.34068575417804914,0.0,0.0,0.0,0.6358605090721084,0,True
2,0.244537502369279,0.17806979319047603,0.30112142394461944,0.0,0.1491064340084259,0.09891793179046338,0.0,0.0,0.028246914696736253,0.0,0,True
3,0.0,0.11038731855224045,0.0,0.0,0.0,0.1824403625984055,0.32859998531064694,0.0,0.16312156073947168,0.21545077279923552,1,True
4,0.0,0.46005601141228203,0.05191828224424098,0.0,0.11396996667448821,0.04955908869111543,0.3244966509778734,0.0,0.0,0.0,3,True
5,0.22694555245984502,0.0,0.49196588995039303,0.0,0.0,0.17430901991812034,0.019768674779516823,0.0,0.0,0.08701086289212479,0,True
6,0.11628319936744126,0.0,0.24714001972354716,0.007351913129353136,0.1729867107474364,0.04280107826166558,0.03554434469215305,0.0,0.17167343238408272,0.2062193016943208,2,True
7,0.0,0.1406166138889541,0.14074953915899677,0.2915138039918459,0.002689030276816593,0.20268551248976552,0.0,0.0,0.011642819415759679,0.2101026807778615,6,True
8,0.0,0.17149312154081975,0.36383280128238493,0.0,0.0,0.18181136679088453,0.1852583246703466,0.0,0.09760438571556408,0.0,0,True
9,0.0,0.10174328936907201,0.0,0.0859652837780513,0.0,0.33350713952789995,0.0,0.0,0.36329791547310086,0.11548637185187603,0,True
10,0.0,0.18097694875807668,0.0,0.057453993403623914,0.0,0.0,0.35394613079511594,0.0,0.12397356192053682,0.2836493651226467,2,True
11,0.014025759273473873,0.0,0.25934004030249924,0.0,0.0,0.0,0.5179475833888241,0.1968799855210647,0.0,0.011806631514138266,1,True
12,0.0,0.03692480164316309,0.1459331655292163,0.0,0.2705760811951582,0.0,0.0,0.27931925595134593,0.0,0.2672466956811165,3,True
13,0.01815717059274444,0.0,0.07992273731204544,0.5655707660623776,0.0,0.0,0.0,0.0,0.33634932603283246,0.0,0,True
14,0.10454772950059148,0.0,0.5167246157265535,0.0,0.0,0.0,0.04798040832740553,0.0,0.3307472464454496,0.0,0,False
15,0.13442102261434924,0.0,0.0,0.0,0.0841167036926809,0.0,0.17114641737821565,0.29173737595130705,0.29003009088973775,0.02854838947370941,0,True
16,0.0,0.0,0.32360884545825763,0.0,0.2662853578717888,0.0,0.17661583269684702,0.0,0.0,0.2334899639731065,3,False
17,0.16511314695610146,0.011407267363297093,0.44366133811046304,0.03274175647283275,0.0,0.0,0.1765858972779518,0.1469953198942987,0.003869634865001746,0.019625639060053567,1,True
18,0.0,0.029540384086265446,0.1382277583859873,0.07377163484996668,0.2322805450576191,0.0,0.22216368080321677,0.0,0.0,0.30401599681694463,3,False
19,0.0,0.23550357720728693,0.3967631040204568,0.0,0.030073251952124857,0.33766006682013144,0.0,0.0,0.0,0.0,13,False
20,0.01585663957979651,0.0,0.6198083156924602,0.0,0.02728050678081558,0.0,0.0,0.19525561705667455,0.14179892089025325,0.0,13,False
21,0.08574036044335974,0.0,0.3472484651284587,0.0,0.0,0.0,0.0,0.0,0.0,0.5670111744281816,2,False
22,0.0,0.04253895133231859,0.0,0.0,0.2305319758331903,0.0,0.13317220808766952,0.07919701201415318,0.5145598527326685,0.0,3,False
23,0.2771230197153132,0.15861985213409147,0.16172415464356474,0.30542708069881436,0.0,0.0,0.0,0.03761060297119392,0.05949528983702232,0.0,10,True
24,0.03917656012092543,0.0,0.2022460335693187,0.09983142562369648,0.022969304787145782,0.19361779831381984,0.020294130219953764,0.42186474736513985,0.0,0.0,0,True
25,0.0,0.18147819779410496,0.3369282729515851,0.0,0.0,0.30983524144195657,0.0,0.0,0.17175828781235347,0.0,0,False
26,0.0,0.0,0.35079958978930836,0.1848619026054418,0.2885324103228597,0.0,0.17580609728239013,0.0,0.0,0.0,7,False
