time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,AVG_SKEWNESS,VAR_SKEWNESS,K,BIOMASS
0.0,0.46261943245492654,0.0,0.435398749030827,0.0,0.6925133517859711,0.0,-0.1706062466989002,0.0,1.0,0.01
100.0,0.47261067143270674,0.0007291074886072563,0.4562807787412374,0.0010438040934410845,0.6878157882490241,0.0022413658740765077,0.14031908439840296,0.07247483366770172,4.0,270.6864875161199
200.0,0.5137532597060792,0.004834817502250658,0.48115257942929057,0.0025607264760739105,0.6973841769789934,0.0046012578591210825,0.03496771353980362,0.03608040658207947,5.0,224.67210596942016
300.0,0.5416170992371756,0.005883664521701268,0.48994129741093245,0.0036612203469963056,0.7215981606841473,0.006638023232761623,0.10459625744179288,0.05075605833815527,7.0,217.77573449434047
400.0,0.5143508290709425,0.0034201630405526194,0.47667683030945385,0.0021916490845761568,0.7694956306715381,0.013856856763474895,0.32102748412474497,0.09969757052782778,10.0,242.57274180942574
500.0,0.5431186969807226,0.006026250833812572,0.5137384633400788,0.004436667666066158,0.7099925422338379,0.009645291409633954,0.2581355816891236,0.03463139098906271,11.0,174.45251938667295
600.0,0.5469822484906798,0.006912391044329653,0.5269382587555853,0.0058803118048490425,0.6708495386266828,0.012625688854410599,0.32012211221711145,0.05940744926747457,17.0,175.08218128653604
700.0,0.5334387072484901,0.005548823776999409,0.5177776856426324,0.004763756239335277,0.7125534434666305,0.013622006082009294,0.25776991552879364,0.13269046283453137,23.0,184.33009861259572
800.0,0.5576526476970289,0.007061832902012663,0.5324881425888276,0.004474123462679664,0.6913924841987377,0.013891527371959617,0.28859331005841826,0.17201654317200335,26.0,182.75418124541665
900.0,0.5696952385339425,0.0064056419558429,0.5416661402073473,0.004316207781799294,0.6816452117620019,0.014388416499865312,0.24924529268666126,0.156243368106764,30.0,176.1722457778622
1000.0,0.5786803983739155,0.006595474023951183,0.5535458253960402,0.005543971951906703,0.6530322283766714,0.012457653323153232,0.2868896478613605,0.17410521884897662,32.0,159.57873092191866
1100.0,0.5673873546224245,0.007452013516771453,0.5517755696565941,0.0058833891998825,0.6555620784054358,0.012885665050992166,0.35633992221138305,0.19753498147398627,37.0,145.41232395446232
1200.0,0.5610781694209503,0.008674399272781455,0.5415493068699061,0.006438677826367554,0.6532544660587939,0.010549200391058361,0.3025967698934438,0.22941083768304715,39.0,145.63075110220026
1300.0,0.5649674208058586,0.008156264909934634,0.5461551556856428,0.006629115611169696,0.6352921553632043,0.01196971016353793,0.3350920331915522,0.21017587501729174,50.0,143.66519748073813
1400.0,0.5594775717053981,0.008467518476431898,0.5420277657016289,0.0073417149701084025,0.6240516529471561,0.013538546273032465,0.29121750634927096,0.21034531632753228,53.0,142.73670055883974
1500.0,0.5555739904817713,0.008310124401848836,0.539311078850397,0.0072916312044574525,0.6153023627591108,0.012882884474553196,0.2696567696741329,0.21581330647201427,52.0,140.12560236722194
1600.0,0.5526486306827649,0.008689012747445934,0.5366588737305636,0.00784488366432433,0.5986713762897011,0.011056197420008605,0.26364729920721736,0.19896704157210454,56.0,141.41706454820056
1700.0,0.549538181370244,0.009525675206696577,0.5329411841959442,0.007657664215424441,0.5902670705953867,0.010138827399654974,0.2332035638120688,0.22258151344718458,60.0,139.10673463350778
1800.0,0.54307795962343,0.010354865098839386,0.5263176871223005,0.008699270131399798,0.5952926396811824,0.009627512604623262,0.18440361591587237,0.22030560355525225,58.0,135.38013739185484
1900.0,0.545922749378256,0.009978743845402286,0.524119723933455,0.008512099039761661,0.5893211838300003,0.010325709075916081,0.16405860975759948,0.25403530943585373,64.0,132.26276607093467
2000.0,0.5501304490855001,0.010320985583834551,0.5271486684108946,0.008260944383246123,0.5822060695033326,0.009869328112200756,0.17636411808660546,0.24497563116444296,68.0,130.802801454754
2100.0,0.5523005080399105,0.009772261248023991,0.5290419700672445,0.007708240288190504,0.5889817965223638,0.011564126482753068,0.17095060469509366,0.24905271824914066,68.0,128.92446347002618
2200.0,0.5472783647071457,0.008565300791440657,0.5257047611972524,0.006990391261048614,0.5854866136326103,0.013032148651227071,0.15568808501212367,0.25953639675437395,76.0,127.58697128536286
2300.0,0.551048944145348,0.009319609231177433,0.5257962001478327,0.007343641738931193,0.5843486198995894,0.01268961209713867,0.1311609949105279,0.2530058510472835,79.0,126.72626005691183
2400.0,0.5519871763519343,0.009417629292660113,0.5253639490322312,0.00763166966750632,0.5844235159775447,0.012545664466701625,0.14165479405524226,0.2527932013837931,83.0,126.46757876785996
2500.0,0.5539899417243352,0.009335887138752053,0.5290405686993548,0.007948866885230369,0.5841050231285698,0.01245432467141366,0.1567139290093113,0.25868191445587596,87.0,125.48417055654367
2600.0,0.5496550983861206,0.01027098692282494,0.5248162826162697,0.008839778955863018,0.5773001542819028,0.011322066354185891,0.13603910486252427,0.29535455747834,90.0,124.16382882429251
2700.0,0.5521659204698487,0.01065283252817891,0.5301747120825028,0.00939186640809826,0.5770965866553082,0.01123131004403943,0.15183658322816054,0.29943271262055554,93.0,123.43721075598098
2800.0,0.5545454552953891,0.010592589836783182,0.5301328643785612,0.009344292360198007,0.5809872565998367,0.01271498093703145,0.13854025087206712,0.2936009717386389,90.0,122.88547577278996
2900.0,0.5601707548677907,0.010678954122710365,0.5330916067472432,0.009296490724469343,0.5640902476393351,0.011988102039725433,0.15238628972602106,0.2928740108773916,94.0,122.31640973085786
3000.0,0.5620342170135504,0.009784525597865888,0.5363143744967707,0.008276253245643713,0.5585453660745165,0.011927277845369826,0.1290227380886587,0.2956996185505754,94.0,121.95588165036679
3100.0,0.560533524297257,0.009801737491965177,0.5312842052465728,0.008729094204128636,0.5513878667300759,0.011383681744646093,0.11384036836316719,0.28748454375089166,97.0,121.59429807047191
3200.0,0.5623866884586731,0.009745462197740785,0.5332536924570912,0.0088286138726272,0.5507594046163647,0.012745000394538505,0.12501236013541792,0.29934853183756993,101.0,121.72752118388848
3300.0,0.5670352948376111,0.00989441836253457,0.5380101475268376,0.009261192977904498,0.5481470381083202,0.01344810340918737,0.16156823894006025,0.31510736676649204,103.0,121.34016984106253
3400.0,0.5681334776680392,0.010306553428695065,0.5418823362644387,0.010255439736264376,0.5428479151902639,0.011842237206468572,0.18170294588198274,0.3526660008444729,102.0,121.27378596024688
3500.0,0.5745135466371576,0.010039566638946546,0.5485283056259503,0.01076594856296557,0.532355541729704,0.01159782978417708,0.2207586816531005,0.356741550823334,101.0,121.05280126681104
3600.0,0.5774919757034048,0.010306308042608502,0.553322849470739,0.011110404958392195,0.5253538819370762,0.010982402108561641,0.2474030276911048,0.36830064764182646,102.0,120.71070362216673
