ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_190044,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234567,True,300,False,,,,1000
2304_190046,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234568,True,300,False,,,,1000
2304_190048,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234569,True,300,False,,,,1000
2304_190050,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234570,True,300,False,,,,1000
2304_190052,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234571,True,300,False,,,,1000
2304_190054,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234572,True,300,False,,,,1000
2304_190056,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234573,True,300,False,,,,1000
2304_190057,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234574,True,300,False,,,,1000
2304_190100,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234575,True,300,False,,,,1000
2304_190102,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234576,True,300,False,,,,1000
2304_190104,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234577,True,300,False,,,,1000
2304_190106,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234578,True,300,False,,,,1000
2304_190108,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234579,True,300,False,,,,1000
2304_190110,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234580,True,300,False,,,,1000
2304_190112,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234581,True,300,False,,,,1000
2304_190113,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234582,True,300,False,,,,1000
2304_190115,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234583,True,300,False,,,,1000
2304_190117,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234584,True,300,False,,,,1000
2304_190119,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234585,True,300,False,,,,1000
2304_190121,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234586,True,300,False,,,,1000
2304_190123,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234587,True,300,False,,,,1000
2304_190125,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234588,True,300,False,,,,1000
2304_190127,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234589,True,300,False,,,,1000
2304_190129,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234590,True,300,False,,,,1000
2304_190131,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234591,True,300,False,,,,1000
2304_190133,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234592,True,300,False,,,,1000
2304_190135,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234593,True,300,False,,,,1000
