ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_130404,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234567,True,300,False,,,,1000
2304_130406,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234568,True,300,False,,,,1000
2304_130408,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234569,True,300,False,,,,1000
2304_130410,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234570,True,300,False,,,,1000
2304_130412,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234571,True,300,False,,,,1000
2304_130414,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234572,True,300,False,,,,1000
2304_130416,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234573,True,300,False,,,,1000
2304_130418,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234574,True,300,False,,,,1000
2304_130420,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234575,True,300,False,,,,1000
2304_130422,"[0.07742637 0.07742637 0.07742637 0.07742637 0.07742637 0.07742637
 0.07742637 0.07742637 0.07742637 0.07742637]",10,0.9,normal,0,0.01,500,0.01,0.001,0.01,0.005,0.01,1,15,1234576,True,300,False,,,,1000
