time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,AVG_SKEWNESS,VAR_SKEWNESS,K,BIOMASS
0.0,0.1585170115911018,0.0,0.16816087648873734,0.0,0.1585170115911018,0.0,-0.13520079619360467,0.0,1.0,0.01
100.0,0.4229066220100761,0.017998154445366593,0.38741370108325174,0.012942224505061087,0.4229066220100761,0.017998154445366593,1.0360482564055995,0.31731760087472616,7.0,243.36324130930598
200.0,0.44054722905266097,0.010336439766600623,0.40944859453913596,0.008888947258567663,0.44054722905266097,0.010336439766600623,1.128731450784667,0.2838809031997402,14.0,173.26836223648326
300.0,0.4499523112882993,0.009422962196452661,0.4225138615369786,0.010115368626668965,0.4499523112882993,0.009422962196452661,1.2115061723328218,0.33176496094051533,18.0,151.1987986669541
400.0,0.48730898639721815,0.01251174095898655,0.4562751702431576,0.012031120428974256,0.48730898639721815,0.01251174095898655,1.376966208918995,0.31940713224952993,28.0,123.17228530185331
500.0,0.4827123168581456,0.013377276429102433,0.45019673781941905,0.013564553705372497,0.4827123168581456,0.013377276429102433,1.3247541771716012,0.38548614538239007,39.0,139.91947879317271
600.0,0.4768426036150313,0.012844222224808865,0.44319787329820864,0.012739407687001299,0.4768426036150313,0.012844222224808865,1.2868155418895972,0.36361959994154475,44.0,127.43188873715687
700.0,0.47039204247191085,0.012358345807696888,0.4367288820269992,0.013026722527361033,0.47039204247191085,0.012358345807696888,1.2466015649217599,0.3753575467192779,50.0,120.77521286516749
800.0,0.47293970955188974,0.01187435830882162,0.4369789732154875,0.013329201208343563,0.47293970955188974,0.01187435830882162,1.2516643581261584,0.37906587054833946,56.0,112.36564805398942
900.0,0.4664463833419648,0.011297283380232821,0.4291305601684013,0.012490992335709016,0.4664463833419648,0.011297283380232821,1.2061660970393073,0.37460556300579173,60.0,106.12471110040923
1000.0,0.461012083433155,0.011110601751585979,0.4233616451637561,0.012504117660040566,0.461012083433155,0.011110601751585979,1.1655973811283187,0.41945926081479606,66.0,107.80329525227799
1100.0,0.45528997233409046,0.011113982138173308,0.415930965102352,0.012491102834968059,0.45528997233409046,0.011113982138173308,1.1191485159916394,0.4218352366136813,68.0,106.5069467083367
