ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2205_135718,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345678,True,300,False,,,,100
2205_135839,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345679,True,300,False,,,,100
2205_135938,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345680,True,300,False,,,,100
2205_140038,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345681,True,300,False,,,,100
2205_140134,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345682,True,300,False,,,,100
2205_140225,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345683,True,300,False,,,,100
2205_140317,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345684,True,300,False,,,,100
2205_140406,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345685,True,300,False,,,,100
2205_140455,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345686,True,300,False,,,,100
2205_140544,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345687,True,300,False,,,,100
2205_140633,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345688,True,300,False,,,,100
2205_140723,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345689,True,300,False,,,,100
2205_140813,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345690,True,300,False,,,,100
2205_140902,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345691,True,300,False,,,,100
2205_140951,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345692,True,300,False,,,,100
2205_141039,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345693,True,300,False,,,,100
2205_141129,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345694,True,300,False,,,,100
2205_141218,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345695,True,300,False,,,,100
2205_141309,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345696,True,300,False,,,,100
2205_141400,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345697,True,300,False,,,,100
2205_141401,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345698,True,300,False,,,,100
2205_141448,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345699,True,300,False,,,,100
2205_141536,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345700,True,300,False,,,,100
2205_141626,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345701,True,300,False,,,,100
2205_141716,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345702,True,300,False,,,,100
2205_141806,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345703,True,300,False,,,,100
2205_141854,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345704,True,300,False,,,,100
2205_141943,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345705,True,300,False,,,,100
2205_142030,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345706,True,300,False,,,,100
2205_142120,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345707,True,300,False,,,,100
2205_142207,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345708,True,300,False,,,,100
2205_142258,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345709,True,300,False,,,,100
2205_142300,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345710,True,300,False,,,,100
2205_142350,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345711,True,300,False,,,,100
2205_142439,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345712,True,300,False,,,,100
2205_142527,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345713,True,300,False,,,,100
2205_142615,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345714,True,300,False,,,,100
2205_142703,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345715,True,300,False,,,,100
2205_142753,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345716,True,300,False,,,,100
2205_142842,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345717,True,300,False,,,,100
2205_142933,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345718,True,300,False,,,,100
2205_143024,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345719,True,300,False,,,,100
2205_143115,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345720,True,300,False,,,,100
2205_143204,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345721,True,300,False,,,,100
2205_143253,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345722,True,300,False,,,,100
2205_143341,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345723,True,300,False,,,,100
2205_143430,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345724,True,300,False,,,,100
2205_143518,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345725,True,300,False,,,,100
2205_143606,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345726,True,300,False,,,,100
2205_143655,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345727,True,300,False,,,,100
2205_143744,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345728,True,300,False,,,,100
2205_143833,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345729,True,300,False,,,,100
2205_143924,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345730,True,300,False,,,,100
2205_144015,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345731,True,300,False,,,,100
2205_144118,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345732,True,300,False,,,,100
2205_144237,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345733,True,300,False,,,,100
2205_144333,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345734,True,300,False,,,,100
2205_144427,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345735,True,300,False,,,,100
2205_144527,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345736,True,300,False,,,,100
2205_144619,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345737,True,300,False,,,,100
2205_144714,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345738,True,300,False,,,,100
2205_144807,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345739,True,300,False,,,,100
2205_144913,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345740,True,300,False,,,,100
2205_145042,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345741,True,300,False,,,,100
2205_145154,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345742,True,300,False,,,,100
2205_145249,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345743,True,300,False,,,,100
2205_145345,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345744,True,300,False,,,,100
2205_145439,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345745,True,300,False,,,,100
2205_145534,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345746,True,300,False,,,,100
2205_145627,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345747,True,300,False,,,,100
2205_145726,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345748,True,300,False,,,,100
2205_145821,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345749,True,300,False,,,,100
2205_145826,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345750,True,300,False,,,,100
2205_145924,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345751,True,300,False,,,,100
2205_150057,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345752,True,300,False,,,,100
2205_150205,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345753,True,300,False,,,,100
2205_150317,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345754,True,300,False,,,,100
2205_150420,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345755,True,300,False,,,,100
2205_150526,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345756,True,300,False,,,,100
2205_150630,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345757,True,300,False,,,,100
2205_150723,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345758,True,300,False,,,,100
2205_150828,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345759,True,300,False,,,,100
2205_151001,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345760,True,300,False,,,,100
2205_151133,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345761,True,300,False,,,,100
2205_151258,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345762,True,300,False,,,,100
2205_151406,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345763,True,300,False,,,,100
2205_151519,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345764,True,300,False,,,,100
2205_151641,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345765,True,300,False,,,,100
2205_151749,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345766,True,300,False,,,,100
2205_151902,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345767,True,300,False,,,,100
2205_152030,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345768,True,300,False,,,,100
2205_152138,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345769,True,300,False,,,,100
2205_152239,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345770,True,300,False,,,,100
2205_152340,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345771,True,300,False,,,,100
2205_152430,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345772,True,300,False,,,,100
2205_152519,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345773,True,300,False,,,,100
2205_152620,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345774,True,300,False,,,,100
2205_152723,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345775,True,300,False,,,,100
2205_152823,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345776,True,300,False,,,,100
2205_152929,[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],10,0.5,normal,0,0.1,2000,0.01,0.001,0.01,0.05,0.01,1,15,12345777,True,300,False,,,,100
