ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,alive_at_end
0,0.04961058727508315,0.1596793626618064,0.06183272769135541,0.1563183499076003,0.12077949480193813,0.005776854494645084,0.09074514829505613,0.0850885934443283,0.13562768619260535,0.1345411952355819,True
1,0.1610051445878072,0.153817313570005,0.02843530213361892,0.08596678154200103,0.031175102248019566,0.1898919920601352,0.13426747614145423,0.009318768512846127,0.15506734003534978,0.05105477916876297,True
2,0.11190520921140565,0.10078529646391335,0.09133002692077954,0.1515989190977674,0.12168933217999028,0.005388993343560834,0.08703954716449919,0.12532499572099837,0.14386511086837311,0.0610725690287122,True
3,0.11602823094363982,0.12867988488969406,0.017938699279850544,0.16915595102108144,0.07283002413546738,0.13328629510486645,0.030193577573779027,0.13634548018511614,0.12779890832128882,0.06774294854521648,True
4,0.20121279445224466,0.19248875673256735,0.06381764658218364,0.03322715397882294,0.12826093337255126,0.03163547069648519,0.0675758430474072,0.13136690218207311,0.1035793303159236,0.04683516863974105,True
5,0.18237440198204044,0.06947282185151564,0.16912633007451233,0.18847401317192167,0.03071241570655457,0.02713083633504792,0.00812958298008347,0.014017764101631856,0.19147167999739811,0.11909015379929393,True
6,0.09157779891901416,0.09057049688126231,0.0790653969141969,0.16604257162414063,0.1312203468540206,0.0472365551806121,0.07614197591102237,0.16677952446404276,0.06881383101276187,0.08255150223892635,True
7,0.13516177148288613,0.04023770970253379,0.135548457389631,0.09126516443350265,0.10283660968069615,0.018253839077840426,0.15325321136418163,0.10728449641870054,0.08040946665157568,0.13574927379845209,True
8,0.08904694846545784,0.20894595770731955,0.036305616506824234,0.09134096480106947,0.1547248267504747,0.042175193116948416,0.023289843892358473,0.11386795279142416,0.08472207273767417,0.1555806232304489,True
9,0.1163832656298986,0.13169148422184507,0.0227203013274726,0.003520589293837413,0.1010452443770726,0.18466293842962614,0.12216913978573979,0.10817297890500538,0.16048771310980972,0.04914634491969284,True
10,0.13247603601622268,0.18205094566225127,0.15386468170458287,0.0812611158465963,0.013268179749076103,0.036574134036689805,0.06608575177806535,0.11771717894018123,0.08045321275489839,0.13624876351143603,True
11,0.1243313685627227,0.017111042518666353,0.07212379237904588,0.06647855026943174,0.08094463735687603,0.1487935008813578,0.15242985989901717,0.09075817251979154,0.07963276376743549,0.1673963118456555,True
12,0.04252142512413061,0.060312726536754506,0.07876038352656979,0.15050739707400243,0.15655897793583579,0.12283936784279491,0.08287154933338399,0.046018069976267305,0.10824109104342701,0.15136901160683383,True
13,0.02008364874779407,0.08166126211174614,0.05994642670278967,0.1569164521851609,0.11283262675292953,0.17908060864409334,0.13593634426239928,0.11141079800348942,0.03640215099531935,0.10572968159427838,True
14,0.01136419050118656,0.1803022699066205,0.0037041008251633176,0.15483190572548608,0.03491371876394821,0.17109072097183087,0.1207075192336463,0.05225060749401905,0.1000696964986586,0.1707652700794406,True
15,0.15957508232058465,0.12447071013654487,0.052241380411203936,0.009923256709158841,0.008449474015002203,0.12884989211595388,0.2100419699531436,0.03668849521037254,0.08596547586619112,0.18379426326184434,True
16,0.005260483035644492,0.009871523402051007,0.12149097558354044,0.14440556197853754,0.008480279818585656,0.1107681889837916,0.06541820388551726,0.18372247031382116,0.17417200248079814,0.17641031051771275,True
17,0.11438966102250529,0.06058212743441747,0.10327926142195151,0.15953912960334127,0.14198491183084627,0.16899658210344126,0.10345712746728765,0.018945948291570584,0.006618559351395819,0.12220669147324295,True
18,0.04044441023547475,0.047989936724276566,0.07757848308885329,0.1450397017394882,0.15157665489624803,0.07553756742307176,0.10908238781699729,0.10524362940288923,0.17306076292137898,0.07444646575132176,True
19,0.0048151517277729835,0.17256442643446845,0.13838200147232999,0.16041524762419995,0.006584239951165164,0.13729706778025974,0.18334857775408156,0.14712753367356923,0.0194097299746167,0.030056023607536328,True
20,0.15410528085143083,0.06660042411923127,0.05042100828728388,0.1373734662624162,0.09340036805146705,0.21415554025000605,0.12449317446292248,0.01604678148707629,0.09990426745279174,0.04349968877537436,True
21,0.1131210649516216,0.14814520049450947,0.10769648016310694,0.08489282234551068,0.006811268495453525,0.11990631580951107,0.05148942530485998,0.09105785464067016,0.13812109809862225,0.1387584696961343,True
22,0.029242932734826917,0.20633600945853384,0.001364467439460359,0.12014631268608854,0.09859018979891009,0.045682808430917765,0.040707102468563405,0.1956381859094167,0.055090147720208905,0.2072018433530735,True
23,0.14195947954450086,0.012893836946694421,0.050132620244235,0.14173665943053906,0.12705732120422122,0.1274398979519676,0.12107527740232696,0.09937744102663838,0.04724161290543531,0.13108585334344114,True
24,0.05113641573952667,0.05657871443838664,0.13621224577485924,0.17031563962361526,0.16065355687631158,0.0956095374422117,0.16491302697134186,0.04893151441714446,0.08222880250309111,0.033420546213511294,True
25,0.08383028899856139,0.0031457822480697507,0.03104164276247455,0.24374538514945146,0.046050015314827684,0.1958118981045802,0.05481665737005733,0.26003116551575284,0.03342328208459778,0.04810388245162704,True
26,0.06866677822739109,0.08915424406108728,0.22352258096197677,0.07920453640103212,0.12816186186515782,0.00500542115642954,0.044239161187676665,0.21623091012438278,0.1206693695212021,0.025145136493663796,True
27,0.11087130599285461,0.008193931213843349,0.09336330786480751,0.1949668370764302,0.1028269888580807,0.026603633571021634,0.09757919431600141,0.02243661045182734,0.16319078742723334,0.17996740322790009,True
28,0.04407922790893489,0.04140752061393587,0.10743469188315494,0.18997855933638616,0.056163160739683755,0.10126925825886544,0.17996621477841812,0.1611126950415901,0.021821467586135603,0.09676720385289503,True
29,0.00848189736155754,0.02231688040836571,0.1485811547889921,0.09910804221285852,0.09920180277802339,0.13546599815090274,0.06461344339561416,0.11243304034354809,0.1752524356658885,0.13454530489424923,True
30,0.08354824151439644,0.07135832341437959,0.004705034082673576,0.035123817034100384,0.2597179693686187,0.016739574387189447,0.19167925145305634,0.15230707206200375,0.02669277799428984,0.158127938689292,True
31,0.12088308094172001,0.13311267147969977,0.10360974153729192,0.11654107790137895,0.07315532041413658,0.16159987078165214,0.17092144849252838,0.007342625676505894,0.08999583745309514,0.022838325321991364,True
32,0.13058269139083092,0.1178885244445551,0.021601772994181208,0.13195115357293916,0.13515053349796993,0.13808823516761512,0.008680074365278881,0.08364526650547188,0.09468123767185349,0.13773051038930448,True
33,0.19851684793584265,0.11155506896510597,0.12589158050174398,0.17430281554690327,0.045535819361802045,0.047999280229275756,0.13531040698150162,0.048068449963622376,0.09854884081594596,0.01427088969825638,True
34,0.0814024478280549,0.09167973795521982,0.016270551161549348,0.17005816877063534,0.10458795169695553,0.17013195965209937,0.11991517822238468,0.17233951292206046,0.0292126198689051,0.044401871922135475,True
35,0.12224073431733463,0.09650881064473298,0.09554543111171887,0.191880005266093,0.0027115976445525832,0.09746148811232122,0.03824084973526581,0.01530633401798879,0.1370431024557162,0.20306164669427593,True
36,0.07651020824085047,0.03304004890530669,0.24110793219790003,0.21513801958075668,0.03105984826032094,0.056506390647619725,0.05065893429655109,0.02063601378821255,0.1673380194455768,0.10800458463690502,True
37,0.0482552697358979,0.041144301259150855,0.07180313427594591,0.2307531849206141,0.13463287368337415,0.010446581172000084,0.016090438793683996,0.13702520007987595,0.1303334642403443,0.17951555183911252,True
38,0.0018867207498221386,0.16471796149916376,0.047671327085908356,0.0735139468861274,0.07385943853177411,0.09332753945878977,0.131552465192131,0.06062740486449529,0.18614305221243693,0.16670014351935128,True
39,0.18889566197474844,0.02929134265644668,0.12629766103132664,0.05012011229304617,0.19266517896381882,0.07444256349995534,0.05264743803100437,0.11289364596535831,0.04199602564952933,0.13075036993476571,True
