ID,strat_res0,strat_res1,strat_res2,ancestor,alive_at_end
0,0.10890391966125218,0.4116242050150439,0.9048234358857803,0,False
1,0.09734365197432276,0.40719489506832357,0.9081390481917397,0,False
2,0.10420610534417216,0.413841747907603,0.9043650232609504,0,False
3,0.10731161087403863,0.4164393833211309,0.9028080959931271,0,False
4,0.10036007582079977,0.4110352422866199,0.9060782994750636,0,False
5,0.09073193608686629,0.3976381763530158,0.9130452324395416,0,False
6,0.11424925722086422,0.4193380473046227,0.9006124079243117,0,False
7,0.12215557329444048,0.41575565804131664,0.9012354013906346,0,False
8,0.10194494615015959,0.39845685562480915,0.9115039013410919,0,False
9,0.10959088983569472,0.41668614842073803,0.9024203513769574,0,False
10,0.11434628173714237,0.41842662242710843,0.9010239117232861,0,False
11,0.0795927768227988,0.39896290042508137,0.9135062090440561,0,False
12,0.10099412557370842,0.4287464223060844,0.8977620464016813,0,False
13,0.11863433503868487,0.40823329107034323,0.9051361635752962,0,False
14,0.09575455409064117,0.4092167852560893,0.9073988582952781,0,False
15,0.12168564504160283,0.410143136297042,0.9038668107300074,0,False
16,0.11883364061071724,0.4036733430541166,0.9071529077100047,0,False
17,0.09722394314370393,0.39469961628573047,0.9136518580857191,0,False
18,0.09803609043714799,0.41716351761647813,0.9035283750617054,0,False
19,0.10321146452156887,0.40207592976835654,0.9097704877012798,0,False
20,0.12699373610349177,0.41850459883968333,0.8992922171021566,0,False
21,0.10802078382105933,0.40911027088288954,0.9060685937172818,0,False
22,0.11406492158259322,0.41157845610118615,0.9042081442553594,0,False
23,0.10182818329704764,0.39962604137753405,0.9110049660344033,0,False
24,0.1269545366581503,0.39359618182154943,0.9104749262211521,7,False
25,0.09686015366711316,0.4050051906695666,0.9091693495506166,0,False
26,0.11379048331636868,0.40329695454564496,0.9079665700678827,0,False
27,0.11595193967751485,0.4040843456951063,0.9073428179300148,0,False
28,0.10492441315364422,0.41380773280091165,0.9042975327836147,0,False
29,0.10394644818291976,0.41122398956687506,0.9055881880385025,0,False
30,0.11125624634212007,0.41585488949529,0.9025999991871935,0,False
31,0.11463561175443343,0.42161378910355884,0.8995001330491436,0,False
32,0.09797199397862018,0.4042898688378103,0.909368566836879,0,False
33,0.12324957418137135,0.40183985439686876,0.9073776908666059,0,False
34,0.11596831428075988,0.4184271539223328,0.900816333634851,0,False
35,0.11863352421186311,0.4049971653312428,0.9065888720951362,0,False
36,0.11549625634982721,0.42263274067442397,0.8989116648921628,0,False
37,0.11658000006531155,0.4225322226362891,0.8988190164982098,0,False
38,0.12229492500628722,0.4198734674673301,0.8993054112117126,0,False
39,0.11435086301415211,0.42107135559160636,0.8997904165016238,0,False
40,0.12585718418202002,0.39998022320829035,0.9078412803084135,0,False
41,0.11045062649397328,0.42235656445178504,0.8996752700678029,0,False
42,0.11210933162569953,0.4084935828907101,0.9058501479271003,0,False
43,0.1136720512881322,0.405732483799743,0.906895703124477,0,False
44,0.11379884191755062,0.4053882913997221,0.9070337131409385,0,False
45,0.13000506716693758,0.41961888916327234,0.8983421788874779,0,False
46,0.11577143969174511,0.4197924137799558,0.9002062558572335,7,False
47,0.11929802825539856,0.42426681565524094,0.8976445006728085,20,False
48,0.1216436925212832,0.40001095387812735,0.9084019203234316,13,False
49,0.1250918951435541,0.4118557305431578,0.9026222216343646,7,False
50,0.13568506179929285,0.4161444719260053,0.8991180915152072,7,False
51,0.13562452962388355,0.41365116377450795,0.9002770138531225,7,False
52,0.14203411844949682,0.4119573691291641,0.900065239422372,24,False
53,0.11991238178945407,0.3937344550601319,0.9113694089621843,42,False
54,0.13089020067065119,0.43223367930146533,0.892211747202375,20,False
55,0.09043173752010776,0.40695947318694187,0.908958793363319,0,False
56,0.09888075654492115,0.4200997155842799,0.9020747335731731,0,False
57,0.11821071796819374,0.4284795714968544,0.8957854000637185,7,False
58,0.11604889632323986,0.4229568241628776,0.8986880318309632,7,False
59,0.13505038211595394,0.43072430526386124,0.8923216724619542,20,False
60,0.13446631583733534,0.40457268990499534,0.9045660553481821,20,False
61,0.13647560103828152,0.4120597434702982,0.9008780040229819,7,False
62,0.12006095889621825,0.4226383731454626,0.8983107322602114,7,False
63,0.12288934526276166,0.41890634165643004,0.8996753224029855,20,False
64,0.13390870858980244,0.41194637931549244,0.9013149495779308,20,False
65,0.1127208444752973,0.4149574193941281,0.9028312972590956,0,False
66,0.13389606537249532,0.42726490647000354,0.8941568896882378,20,False
67,0.11482314466130275,0.4203804805134959,0.9000532745639737,20,False
68,0.13351478471654052,0.3941605201847138,0.9092916400087551,24,False
69,0.11669931638200867,0.41623013226791633,0.9017392896775679,20,False
70,0.13097762731596377,0.4212549391166703,0.8974347538470364,20,False
71,0.12991838181363288,0.4160243864229968,0.9000249574141242,20,False
72,0.10826103510387125,0.404159489156411,0.9082591346103088,7,False
73,0.11619389833737662,0.42146492621528964,0.8993699427707733,7,False
74,0.13342363775990404,0.39409077379116014,0.9093352489041644,24,False
75,0.14195595372353612,0.41003094174568033,0.9009567880945188,20,False
76,0.12764256571730095,0.42067271048659927,0.8981880905851303,7,False
77,0.12505602603336508,0.41833938127477527,0.89964056846464,20,False
78,0.10832038255616545,0.4269307200888074,0.897773275926243,20,False
79,0.12798673453297146,0.40730925815067637,0.9042779240965314,20,False
80,0.10959082685874721,0.4261387215467856,0.897995345570837,20,False
81,0.12652867333531834,0.41516099579234683,0.9009061229654906,20,False
82,0.11656532192743387,0.427038378645713,0.8966887692435956,51,False
83,0.13751619719160765,0.4015613031499602,0.90544895787806,52,False
84,0.14151734596353943,0.4076738129709017,0.902094730618244,20,False
85,0.1300275225544472,0.3940842184612502,0.9098299138510112,20,False
86,0.10897509032874177,0.4221366999878378,0.8999583524870586,20,False
87,0.12143269713226516,0.41220337028881965,0.9029631673494339,20,False
88,0.12264709829831558,0.4181213277004936,0.9000734662242742,20,False
89,0.13145275366575546,0.413716618565724,0.9008655466140515,20,False
90,0.13052088412704207,0.4164679499162501,0.8997325966637261,20,False
91,0.12359825739943356,0.4097022787771216,0.9038072325073843,20,False
92,0.13124108569206291,0.4088023122500952,0.9031370034083115,52,False
93,0.11122464180518313,0.4294037569068745,0.8962374086198203,20,False
94,0.1485533233730144,0.39281805352847227,0.9075383666473473,51,False
95,0.11953895445394128,0.39767381453064277,0.9097065326822197,20,False
96,0.14094889923651963,0.4084151413694011,0.901848368687456,20,False
97,0.1448504016686037,0.41843371077750446,0.8966223234012256,52,False
98,0.11316069549307489,0.4172438496571163,0.9017218123783152,20,False
99,0.129292480718345,0.418023988511953,0.8991881891229749,50,False
100,0.1275912227704023,0.41408939726265165,0.901249383326617,52,False
101,0.1401603811659293,0.41579781578263864,0.8985918116374133,52,False
102,0.1500694915906411,0.42886604708462256,0.8908159525691808,52,False
103,0.11511328671878557,0.41651957497791275,0.9018095003275456,20,False
104,0.13426815971416028,0.4063995260256953,0.9037762369818443,52,False
105,0.12836835367087474,0.42356426750578896,0.896724526857671,52,False
106,0.15593208042109535,0.409008826247002,0.8991089846885074,52,False
107,0.1416139540889298,0.4196534887887885,0.8965692596529822,52,False
108,0.1389714248849371,0.40614888519089265,0.9031777378366039,52,False
109,0.14311104525999419,0.4147076704705141,0.898630500693979,75,False
110,0.13086090402504216,0.41816041906319024,0.898897818290069,52,False
111,0.12333670566347275,0.42546243280743956,0.8965320826973548,20,False
112,0.1430884347477242,0.4131095723291111,0.8993698800223995,52,False
113,0.15118776465934944,0.4096436353344593,0.8996301194642593,52,False
114,0.15130319462548364,0.42029150589937403,0.89468563940915,52,False
115,0.1501848721014807,0.4237674880533974,0.8932332395633156,52,False
116,0.1470046863233362,0.3995016659063968,0.9048690740305977,52,False
117,0.13214305059139655,0.41266437806100653,0.9012470944529709,52,False
118,0.1427513208854707,0.42355864017767925,0.8945502438188078,52,False
119,0.14798225699785314,0.3966168178036378,0.9059781186370548,52,False
120,0.13463315760807512,0.41024959737862493,0.9019806986422466,52,False
121,0.14970338676899922,0.41166639534446137,0.8989547680133795,52,False
122,0.13235218908676577,0.4061886605256133,0.9041535655541868,52,False
123,0.1687557720790857,0.39454710484202665,0.9032464068297015,52,False
124,0.13545459316554637,0.41582989938665915,0.8992983642631834,20,False
125,0.14952952633482097,0.41034491762187425,0.8995876662871612,52,False
126,0.1458437570446617,0.4168051562265378,0.8972196276687605,52,False
127,0.1308232989705818,0.413037236770423,0.9012688308643029,52,False
