ID,strat_res0,strat_res1,strat_res2,ancestor,alive_at_end
0,0.16996959702141493,0.5594979959095417,0.2705324070690433,0,False
1,0.14792948757400595,0.5683316450804231,0.283738867345571,0,False
2,0.1561588676221573,0.5658028880854248,0.2780382442924179,1,False
3,0.10804764857642989,0.5322804975863845,0.3596718538371855,2,False
4,0.10105921561405083,0.5337094702281581,0.3652313141577911,2,False
5,0.15254930374112952,0.597720824805975,0.24972987145289546,2,False
6,0.04348135390303679,0.647387662877558,0.3091309832194051,2,False
7,0.22042718237462064,0.612645381983308,0.16692743564207133,1,False
8,0.0,0.744164975719953,0.25583502428004695,2,False
9,0.04112436416313804,0.7020474309537141,0.25682820488314784,0,False
10,0.11109746591202475,0.48604397258961335,0.4028585614983618,2,False
11,0.060909412122094636,0.676263341680687,0.2628272461972183,1,False
12,0.12309332080865018,0.45420478364074024,0.4227018955506096,2,False
13,0.11327373640458048,0.5857235933430144,0.30100267025240507,0,False
14,0.1949686408585612,0.6213752549419909,0.18365610419944794,2,False
15,0.06957228378334993,0.5194454317886941,0.410982284427956,2,False
16,0.13226533766443477,0.6994158670124302,0.1683187953231351,2,False
17,0.16823350620748379,0.6040562197032149,0.22771027408930145,2,False
18,0.13525514781818346,0.5854354894268016,0.27930936275501483,2,False
19,0.22194591187455315,0.5618811070714695,0.21617298105397725,2,False
20,0.05140740877214579,0.8439099508328389,0.10468264039501533,0,False
21,0.20953915658129327,0.5684714536475739,0.2219893897711329,0,False
22,0.11545368726808711,0.5904778895625992,0.29406842316931375,2,False
23,0.24512301012341695,0.5578637045832554,0.19701328529332757,2,False
24,0.14155114410137118,0.6060080365050509,0.252440819393578,0,False
25,0.02179011487025137,0.5407437707398562,0.4374661143898924,0,False
26,0.17151369241079376,0.515262325212141,0.3132239823770653,1,False
27,0.093091779152126,0.5655676454021479,0.3413405754457262,2,False
28,0.07534886330391587,0.6423400002853767,0.2823111364107074,0,False
29,0.32171700379900237,0.47493725518155055,0.20334574101944702,23,True
30,0.2853868684303245,0.4133293599040322,0.3012837716656432,19,False
31,0.18082099037571828,0.4582200472264426,0.36095896239783926,1,False
32,0.025227036494986827,0.7115440192263609,0.2632289442786523,0,False
33,0.1280684688941799,0.5577100590796172,0.31422147202620276,19,False
34,0.2904732806077336,0.5265412225864817,0.1829854968057846,19,False
35,0.23606794075391738,0.4777929971235953,0.28613906212248735,19,False
36,0.0,0.6130099647148362,0.3869900352851638,19,False
37,0.340812477402343,0.45755552926230464,0.20163199333535242,29,False
38,0.4513544341221978,0.5209659758665837,0.0276795900112186,23,True
39,0.30348443046376683,0.6379766582107477,0.05853891132548556,23,False
40,0.4589435981527437,0.5281343850296084,0.0129220168176479,29,True
41,0.38930449414870544,0.47713666304929503,0.13355884280199956,29,True
42,0.25137009907130914,0.5287046362217531,0.21992526470693782,29,False
43,0.2249642168942655,0.5107119712059455,0.2643238118997891,29,False
44,0.48862192823700884,0.31814290303826065,0.19323516872473046,29,False
45,0.3617570423812153,0.45980058187667855,0.178442375742106,29,False
46,0.22904505125546035,0.5439839591207013,0.22697098962383833,29,False
47,0.26243847162966055,0.5454170899134562,0.19214443845688334,29,False
48,0.36857368491438214,0.48195255162582684,0.14947376345979108,29,False
49,0.3580922574491839,0.4763477943592033,0.16555994819161274,29,False
50,0.33931728892116414,0.4793205792076395,0.18136213187119646,29,False
51,0.4288428881933746,0.5711571118066253,0.0,38,False
52,0.48835914411299547,0.4900209983315598,0.0216198575554445,40,False
53,0.27731146525895384,0.6323472841477197,0.0903412505933264,29,False
54,0.3620760610748867,0.4172539934301148,0.22066994549499847,44,False
55,0.5201517978060896,0.47984820219391044,0.0,38,False
56,0.43172394573517503,0.5537932939405609,0.014482760324264066,40,False
57,0.6614012863045542,0.2662757046903017,0.0723230090051441,44,False
58,0.3996269666526355,0.5813244235341515,0.019048609813212963,40,True
59,0.4692803147368786,0.5010516597789714,0.02966802548415006,38,False
60,0.28617623402146786,0.606384851176649,0.10743891480188317,40,True
61,0.42208015946171556,0.5231457692663894,0.054774071271894986,40,False
62,0.4819998480724668,0.5180001519275332,0.0,40,False
63,0.49900339866103655,0.5000962928194405,0.0009003085195230293,40,False
64,0.4688589594955476,0.5311410405044523,0.0,40,False
65,0.510842791200329,0.36790139866709254,0.12125581013257844,38,False
66,0.35784955583953804,0.642150444160462,0.0,40,True
67,0.4480621282618803,0.5519378717381197,0.0,40,False
68,0.45030743471119994,0.5203221235045227,0.029370441784277286,38,False
69,0.42885421788140077,0.5534183912461376,0.017727390872461595,40,False
70,0.3138931553927874,0.47365094763954957,0.21245589696766304,40,True
71,0.4882279776478334,0.5117720223521666,0.0,40,False
72,0.43273109779280416,0.5166251521539926,0.050643750053203214,40,False
73,0.5134818361000467,0.47642613220312247,0.010092031696830811,40,False
74,0.5543849183501833,0.4456150816498168,0.0,40,False
75,0.4263423167488915,0.5736576832511084,0.0,40,False
76,0.5232849763379881,0.47671502366201174,0.0,38,False
