ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,alive_at_end
0,0.0889503574706299,0.15687403923429824,0.05601100659823653,0.03580085347944583,0.21354175931433136,0.011379906018081426,0.02582911101969657,0.04938276128033212,0.2643838861459387,0.09784631943900925,True
1,0.25679522434929486,0.0164948865097212,0.010550093139944384,0.019613903058871115,0.1621927729830372,0.12470867382312666,0.2519415915634723,0.03846775396241803,0.026374862303396005,0.09286023830671819,True
2,0.10488859880324829,0.031001082465750014,0.2277739889181559,0.09604290095721023,0.05025815591139389,0.05124720875633237,0.031050061926414185,0.2893622685172027,0.08191323581420934,0.03646249793008321,True
3,0.42945279301740985,0.014880928543381586,0.060939440025070096,0.05836076544954495,0.06696872694493572,0.10854292218439164,0.17536068735817834,0.017340118043282476,0.010247629863630132,0.057905988570175204,True
4,0.007857037687382731,0.03918820715422968,0.16743871336974558,0.17824410841195953,0.010761355843435362,0.020929582515697282,0.03564256747552877,0.0892426690893256,0.26416155427253174,0.18653420418016353,True
5,0.0513293406491033,0.47979297684081473,0.004671047535125165,0.03541979118421989,0.09354258382355744,0.03309884899421772,0.03770106891130057,0.055392114336815575,0.05307446378054755,0.15597776394429794,True
6,0.22993902167525315,0.09097061905965491,0.014396979222645918,0.10293376736375014,0.033261828240764034,0.12055803782483936,0.21115325123193185,0.13006113518742435,0.062467011482997825,0.00425834871073859,True
7,0.03031110080811876,0.03784506974079813,0.12321626627241845,0.17116948254996903,0.09377463016370552,0.16151526293517512,0.09866022305332788,0.0363920302446369,0.07678324797157528,0.17033268626027484,True
8,0.12341246821700406,0.11638778957700198,0.1626687212387023,0.039964519375320126,0.08317401977242089,0.22002042637920294,0.12024124942566211,0.013511275572674113,0.024107822198072528,0.09651170824393882,True
9,0.01613828945589331,0.22967118718122012,0.0063418368007933735,0.10455530085706645,0.1657723027371267,0.19617698775986095,0.0009263110020232443,0.026199955709488503,0.1511304094884595,0.10308741900806785,True
10,0.09271460093441126,0.11296467435824231,0.10442269910451361,0.33615610388153894,0.02517156654052294,0.225183242310903,0.008326597817284984,0.03605293796101453,0.038909078395415506,0.020098498696152833,True
11,0.106318281790322,0.03679209494986118,0.12575146222678876,0.020785341586854633,0.0624607078780887,0.25114200733136843,0.14199150085157913,0.0017608294319588688,0.15228581205258915,0.10071196190058909,True
12,0.07897478738139636,0.06731061846333287,0.13444806149626748,0.08580008468445408,0.0671877829459123,0.2037932730754579,0.23978725010069998,0.04279135490027225,0.01854546114916355,0.061361325803043196,True
13,0.03347036512730933,0.10984594847848884,0.02449445174974318,0.2367361405304375,0.05888562796208874,0.11648113334972299,0.014871991807346174,0.2337462391478954,0.050909020181531,0.12055908166543683,True
14,0.1535002365570944,0.01964806238756184,0.06644519520406374,0.22919484414408184,0.08136719874215564,0.030786895859869698,0.11862285091488098,0.009766448412394943,0.00846784194605462,0.28220042583184235,True
15,0.18279209791474782,0.13279941417346483,0.020110837464868338,0.12288500581532369,0.08468275629720416,0.004042786808994754,0.05546651515459709,0.024060153605738852,0.2692766723274359,0.10388376043762457,True
16,0.033471434790871814,0.3241494800672835,0.09929030219762033,0.16521107234360383,0.10566095092993656,0.16728236604693675,0.010264749724231817,0.048597684379496936,0.01724499801179186,0.028826961508226633,True
17,0.1760471529965443,0.1529993041001776,0.08127341687665522,0.04307523263212432,0.09951663895014089,0.0396796728112745,0.08391217482789153,0.26064238742999835,0.036736680199144486,0.02611733917604877,True
18,0.38709143866001505,0.014337488888029479,0.18837180658514496,0.01671350940943262,0.04279148984948631,0.09231647043748088,0.2054428981107608,0.013406882957637508,0.03883084549098714,0.0006971696110251461,True
19,0.2286946031569632,0.03618924455638103,0.010150639744604497,0.2299854949218791,0.01293130081514678,0.007855567652413275,0.025667680577740066,0.15037212891510074,0.01393157330110061,0.28422176635867075,True
20,0.08539667162401182,0.178449340581441,0.1031394115485389,0.03587620368908789,0.01923403159065467,0.005991603787263335,0.19228183299797702,0.24571626298906127,0.1262151034707039,0.007699537721260169,True
21,0.061320758227352355,0.125272390289728,0.06754537049450829,0.04323814611892138,0.17835254316313406,0.17879873690981454,0.15888460342607816,0.09923425929173477,0.018311231855461855,0.06904196022326667,True
22,0.013577594042898164,0.027089775917594434,0.42330407156922717,0.06451999788841085,0.09777583193567613,0.024247991930635763,0.13970041142085948,0.0026797409594727603,0.0017746009458144527,0.20532998338941072,True
23,0.025605543054381872,0.0940386396437636,0.040961839234712694,0.09358148157962941,0.07263914435487218,0.10880919330012649,0.09445082721513309,0.14116858883295139,0.14242549841032626,0.186319244374103,True
24,0.013956433921639125,0.000585306194883868,0.041186871117491225,0.05548339932956142,0.5311081344015116,0.01162547170524136,0.06292514112144422,0.11662792805640279,0.1362210813446925,0.030280232807131775,True
25,0.17889573225250766,0.24708602703432328,0.0048405166441221345,0.02711550265435791,0.1344106239438814,0.08360698893890081,0.08568491829621176,0.11796111246893538,0.1112465282040428,0.009152049562716728,True
26,0.016975957403169,0.16149577594461714,0.0980724200664996,0.011384919747883804,0.33518052924436176,0.009782251464318025,0.147434867345598,0.09618053677062342,0.04080571886810063,0.08268702314482862,True
27,0.12853608187925647,0.19770791184042952,0.1694418426604003,0.04408802919243919,0.13157500770682468,0.0008797712544776282,0.1897131168698565,0.014319122786617632,0.05079954701357606,0.07293956879612196,True
28,0.026664024882542523,0.24334761421552284,0.12051153126016784,0.040429775836871115,0.20592322569439214,0.1202348700805161,0.11856791869142513,0.06360094227505933,0.0007481739912253977,0.059971923072277625,True
29,0.03746671712457155,0.030900224601509978,0.09815694892988029,0.02014123015327334,0.16476104045878195,0.07659940822409014,0.38303255141368464,0.031813919017770795,0.0807584888005208,0.07636947127591634,True
30,0.02897089767590437,0.10365273741910247,0.11113729924935864,0.06395219938756566,0.33185743953811453,0.026759816525391264,0.15800732968308417,0.057438964559987364,0.021096806086529557,0.09712650987496202,True
31,0.17685436364549045,0.024611247549003318,0.01644293477722438,0.12816441305044854,0.06712959628620264,0.03211266108801037,0.26621414758294065,0.11017846536046624,0.054362758672499005,0.1239294119877143,True
32,0.10779292016011507,0.19270494874645394,0.12722973918028713,0.003354964174612585,0.006058012479097327,0.052388643108684456,0.04988739459254279,0.38516333634015687,0.007741874722462089,0.06767816649558775,True
33,0.27513977845654836,0.006377249896937083,0.07532883629205121,0.004581362131859387,0.03599311394058365,0.270729057800172,0.02396953787741519,0.1161651382349779,0.1299835711012444,0.06173235426821091,True
34,0.04249340077753427,0.10757245913020066,0.1271472706974937,0.012257000140647388,0.21001359370925787,0.03453012145037432,0.14423504886503977,0.09246375419859205,0.06138169872115566,0.16790565230970433,True
35,0.034352144154700566,0.048084023515133544,0.0867616558825602,0.22815010853634413,0.030793864547388024,0.01499098696870833,0.049613952681454694,0.20223013317938932,0.2910913988612357,0.013931731673085491,True
