ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_131603,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234567,True,300,False,,,,1000
2304_131605,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234568,True,300,False,,,,1000
2304_131607,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234569,True,300,False,,,,1000
2304_131609,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234570,True,300,False,,,,1000
2304_131610,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234571,True,300,False,,,,1000
2304_131612,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234572,True,300,False,,,,1000
2304_131614,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234573,True,300,False,,,,1000
2304_131615,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234574,True,300,False,,,,1000
2304_131617,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234575,True,300,False,,,,1000
2304_131619,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234576,True,300,False,,,,1000
2304_131621,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234577,True,300,False,,,,1000
2304_131623,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234578,True,300,False,,,,1000
2304_131625,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234579,True,300,False,,,,1000
2304_131626,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234580,True,300,False,,,,1000
2304_131628,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234581,True,300,False,,,,1000
2304_131630,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234582,True,300,False,,,,1000
2304_131632,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234583,True,300,False,,,,1000
2304_131634,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234584,True,300,False,,,,1000
2304_131636,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234585,True,300,False,,,,1000
2304_131638,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234586,True,300,False,,,,1000
2304_131639,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234587,True,300,False,,,,1000
2304_131641,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234588,True,300,False,,,,1000
2304_131643,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234589,True,300,False,,,,1000
2304_131644,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234590,True,300,False,,,,1000
2304_131646,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234591,True,300,False,,,,1000
2304_131647,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234592,True,300,False,,,,1000
2304_131649,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234593,True,300,False,,,,1000
2304_131650,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234594,True,300,False,,,,1000
2304_131652,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234595,True,300,False,,,,1000
2304_131654,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234596,True,300,False,,,,1000
2304_131656,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234597,True,300,False,,,,1000
2304_131658,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234598,True,300,False,,,,1000
2304_131659,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234599,True,300,False,,,,1000
2304_131701,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234600,True,300,False,,,,1000
2304_131702,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234601,True,300,False,,,,1000
2304_131704,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234602,True,300,False,,,,1000
2304_131705,[0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1],10,1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234603,True,300,False,,,,1000
