ID,GAMMA,D_DIMENSION,P_NORM,NOISE,MEAN,SIGMA,K_SPECIES_MAX,ABUNDANCE_SPAWN,ABUNDANCE_DEATH,DEATH_RATE,ALPHA,BETA,DT_TIMESCALE,MEAN_INTERARRIVAL_TIME,SEED,WITH_RUNOUT,RUNOUT_SCALING,MONOD,MONOD_HALF_VELOCITY,MONOD_ALPHAMAX,MONOD_BETAMAX,save_at
2304_132051,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234654,True,300,False,,,,1000
2304_132052,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234655,True,300,False,,,,1000
2304_132054,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234656,True,300,False,,,,1000
2304_132056,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234657,True,300,False,,,,1000
2304_132058,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234658,True,300,False,,,,1000
2304_132059,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234659,True,300,False,,,,1000
2304_132101,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234660,True,300,False,,,,1000
2304_132102,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234661,True,300,False,,,,1000
2304_132104,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234662,True,300,False,,,,1000
2304_132105,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234663,True,300,False,,,,1000
2304_132107,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234664,True,300,False,,,,1000
2304_132108,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234665,True,300,False,,,,1000
2304_132110,"[0.12328467 0.12328467 0.12328467 0.12328467 0.12328467 0.12328467
 0.12328467 0.12328467 0.12328467 0.12328467]",10,1.1,normal,0,0.1,500,0.01,0.001,0.01,0.005,0.01,1,15,1234666,True,300,False,,,,1000
