ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,alive_at_end
0,0.13101097526052916,0.023602386159920434,0.10845990810391755,0.025913397276003693,0.04257792202723771,0.08786774452539096,0.13998374852717174,0.09117033285625821,0.12135870318785408,0.0171996948456242,False
1,0.15766838734129224,0.012370738395000169,0.10464410557801578,0.0004918333357982341,0.16804392690481076,0.05154088875490521,0.054095673779399736,0.07469164447266727,0.09275838096561008,0.07904189619485115,False
2,0.03763673109712351,0.09446534992579621,0.0606690492708761,0.1409560572211057,0.04859327434135207,0.07262233791762952,0.05840817556649673,0.14987292039780714,0.00206153040873352,0.12475847150413102,False
3,0.0676669932086362,0.14628006436788638,0.08006164147654209,0.014497886527402276,0.03397494718021594,0.024026250559512016,0.12084711677240416,0.10484905399446368,0.0810768452309492,0.11388138790738893,False
4,0.031561812630531476,0.0749737817355888,0.055232238623312925,0.06523334142472795,0.13268508219531325,0.1255939648558421,0.07439868423093443,0.10509422555471717,0.04041054741304979,0.07571993617045533,False
5,0.12192011473358016,0.07974077872157255,0.09391261281917701,0.1146749960474677,0.07649920547135283,0.10291086530447895,0.002895376365498756,0.06554428498519026,0.014814031212618215,0.11566345028033176,False
6,0.038103866878876125,0.03526575643216986,0.08781967497164536,0.11177582801223582,0.15657893604192166,0.05289791212835641,0.009972120966834292,0.16220435963254734,0.11150614919367186,0.026465449638743692,False
7,0.009291048673203187,0.09499968483635098,0.11207318210467705,0.11084391703904191,0.10418949660477189,0.0804863421492866,0.04681792822388779,0.12914654723427696,0.0023960213025185743,0.10072889979598655,False
8,0.058584903080457044,0.03739763236782005,0.09703143832698391,0.09586642061548163,0.05708906025679154,0.06241350244417894,0.11594771636602969,0.10571227828340538,0.05365144676413036,0.09489118267840296,False
9,0.11618648625001102,0.08137742058706224,0.011691037889174801,0.16115618165735857,0.13726519578425594,0.07528405689078475,0.022616197156029937,0.011006336138357197,0.029831973394459803,0.1506411787300616,False
