time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,K,BIOMASS
0.0,0.03131431916658862,0.0,0.03396784414417854,0.0,0.06556515598787527,0.0,1.0,0.01
9.99999999999998,0.03131431916658862,0.0,0.03396784414417854,0.0,0.06556515598787527,0.0,1.0,0.010239030216509295
20.000000000000014,0.09434432136857948,0.003972781177582974,0.09070783956158612,0.0032194270799674324,0.1195830323304753,0.0029179309645644288,2.0,0.021391556285833772
30.000000000000156,0.09327004938065815,0.0026508289056633803,0.09425261421720897,0.0021714155746965806,0.10929253150300929,0.002157076124269777,3.0,0.036398665039151124
40.0000000000003,0.09327004938065815,0.0026508289056633803,0.09425261421720897,0.0021714155746965806,0.10929253150300929,0.002157076124269777,3.0,0.045967796311941006
50.00000000000044,0.09614590398675153,0.002012933298393701,0.1039951713312883,0.001913313938385729,0.1089886864338665,0.0016180840586804601,4.0,0.07319884227041792
60.00000000000058,0.09614590398675153,0.002012933298393701,0.1039951713312883,0.001913313938385729,0.1089886864338665,0.0016180840586804601,4.0,0.1046807109945413
70.0000000000003,0.09614590398675153,0.002012933298393701,0.1039951713312883,0.001913313938385729,0.1089886864338665,0.0016180840586804601,4.0,0.15947992425144
79.99999999999973,0.08775603844961663,0.0018919060136397766,0.09477391496714017,0.0018707774264419524,0.10122500894061345,0.0015355659998213431,5.0,0.2713700513983487
89.99999999999916,0.08775603844961663,0.0018919060136397766,0.09477391496714017,0.0018707774264419524,0.10122500894061345,0.0015355659998213431,5.0,0.46780868952755245
99.9999999999986,0.08814946085364113,0.001577362250639756,0.0957632669785823,0.0015638752757143506,0.102781148282998,0.0012917461814490375,6.0,0.8769597745544873
109.99999999999802,0.10828808456875119,0.0037854097770954093,0.11922142153242174,0.004642174612471778,0.12036370025939613,0.0029620878166870543,7.0,1.742588369778571
119.99999999999746,0.14812098957919126,0.01025469278986564,0.16018349438942447,0.011250398786400278,0.15102823722311642,0.007300807072240384,10.0,3.776421484401062
129.9999999999969,0.14812098957919126,0.01025469278986564,0.16018349438942447,0.011250398786400278,0.15102823722311642,0.007300807072240384,10.0,8.980362616869597
139.99999999999633,0.13990641841588544,0.009058665063810051,0.150044717273725,0.010030072674448018,0.14531541707771387,0.006644779987969839,12.0,26.958568951848992
