ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA
0,0.049817515234604266,0.024091722002611525,0.04898846777809991,0.0275570702745969,0.05487303008620338,0,False,0.02839512266777963,0.030781308083591856,0.05840290717775498
1,0.05315979176576687,0.03167825218041574,0.059830181960593955,0.015447316223229217,0.04953417835389427,0,False,0.036460973111085995,0.04438286573736474,0.06860830501588855
2,0.04140449787686323,0.022121014634402105,0.05291514274712305,0.034124815290223036,0.05430099951148217,1,False,0.02697161520134366,0.03217998487708007,0.05011593969578119
3,0.04242000294884908,0.00115998051626424,0.08619188008965374,0.03512316913452737,0.07783209715656633,2,False,0.0714362958764007,0.0850318995733895,0.03552356354547031
4,0.06139699822597083,0.03806201598987336,0.05783516244949872,0.009897346114054026,0.04715243061662895,1,False,0.04167742037852708,0.0514996521119168,0.07982062508743895
5,0.041851007316777517,0.0,0.09350732944272766,0.038088458014991056,0.08671404490188922,3,False,0.08156173438589648,0.09350732944272766,0.0367804802744705
6,0.03997785326779563,0.001043116644541216,0.08419400702002688,0.04476996818134837,0.0707596563978173,5,False,0.06663076290946708,0.08315089037548566,0.03300512963062669
7,0.05617770953100263,0.023340404200819447,0.05016135072130317,0.027184886084745185,0.049000366351350355,0,False,0.02979508693496922,0.032837305330183184,0.06508073725681543
8,0.030439026499611582,0.018520077774808068,0.06449160374634365,0.03810932694831675,0.05773236155881046,6,False,0.03834904455373143,0.04597152597153558,0.03769570574381993
9,0.07668602865585783,0.04567306035083565,0.045307539950096946,0.0165283873907505,0.028206045979122053,4,False,0.04578462888928754,0.06015764126510733,0.10183404760574867
10,0.05335590372036131,0.030408352795747145,0.03556289211834674,0.025125841292306675,0.061275324767692645,0,False,0.031047509205478743,0.03614948347538597,0.06613746980293292
11,0.03863333054711774,0.0,0.09012182607519006,0.04565397243205078,0.08385396455509835,3,False,0.07790508870393034,0.09012182607519006,0.030820702924215754
12,0.025839924685475555,0.015620292559706272,0.08532734217423656,0.027642911778700954,0.06548521749443369,3,False,0.060428799064810135,0.06970704961453028,0.03774986023626336
13,0.03467338591014268,0.00487899235585826,0.08506060652609228,0.029063757616572074,0.07941678033735947,5,False,0.07046701516123818,0.08018161417023402,0.032550849815668116
14,0.0603765159215423,0.022956502735840125,0.06545950010623765,0.00956973081479718,0.06204786542749129,7,False,0.05259257550592552,0.05588976929144047,0.06678840566308536
15,0.05751203245853758,0.02603986296374514,0.06789067769482109,0.009817950308063664,0.05720260065147407,1,False,0.04986313469846124,0.05807272738675742,0.06765440005610347
16,0.043573822899768244,0.0,0.10114574161375321,0.032628496068074664,0.08560819579238615,5,False,0.08652179217555425,0.10114574161375321,0.04503268660896964
17,0.05193027570144079,0.0,0.08537614959466787,0.036908904442181686,0.08283400319342223,3,False,0.07513742830089233,0.08537614959466787,0.04102029320227384
18,0.04259087220251525,0.0016937604138004183,0.08429851908116903,0.03673263070778356,0.0731537280735452,5,False,0.06742614322394605,0.08260475866736862,0.035797836460227175
19,0.03490956167384153,0.009257269210448208,0.07658688990702103,0.040468655566969346,0.05713663078489288,5,False,0.05102462468767356,0.06732962069657282,0.03782224883821237
20,0.03130989671057525,0.0,0.09418431229056168,0.045410873580248784,0.09184601388503447,5,False,0.0856080854957673,0.09418431229056168,0.029479203803777866
21,0.052620965865667065,0.03721868289243014,0.040242352935773315,0.0247818140478768,0.04824989259236495,2,False,0.021604100320069566,0.027839151817790266,0.0727159425253938
22,0.036324967676504394,0.0,0.08807917393165059,0.06481370462825738,0.06658576868234478,6,False,0.07244056779414551,0.08807917393165059,0.03782696823405651
23,0.037533721798191574,0.005339410021729365,0.0823038771246517,0.027869699649732946,0.07804412639011858,3,False,0.06776102703592343,0.07696446710292233,0.034144336979934596
24,0.039638986988307805,0.0,0.07982932100674953,0.04701534822620981,0.09092246275024962,5,False,0.07634669256450377,0.09092246275024962,0.025569896449392254
25,0.0360256159453674,0.003816708537466269,0.08426063081344783,0.03728948273524567,0.07024337434103954,5,False,0.0648539770951288,0.08044392227598156,0.03255742720260399
26,0.04740636368080097,0.0,0.08754136090529568,0.038593499472731184,0.08406740641414276,5,False,0.07654377683066275,0.08754136090529568,0.03755160631197598
27,0.06633832479598466,0.03670839525200244,0.07352407145286856,0.007862594169891414,0.03648821262404314,1,False,0.053605511710232596,0.06566147728297714,0.08821886430533407
28,0.04402956008965907,0.0007321441805296899,0.09198513101738018,0.03314756796707153,0.07714749369247795,3,False,0.07541583265115924,0.09125298683685049,0.04064997605119807
29,0.04784640931935599,0.0,0.08180089015273279,0.04614408586944956,0.0786474263634003,5,False,0.07028693984271422,0.08180089015273279,0.03499315256825548
30,0.04736877616268331,0.0,0.08407932751887215,0.03676641702900629,0.09038816419630519,3,False,0.07840095105644983,0.09038816419630519,0.036420256518167646
31,0.03616254229150227,0.0024729887665119435,0.06750470628286223,0.036766919228024914,0.09519855767939028,5,False,0.07236604937850663,0.09272556891287834,0.024405425773232126
32,0.02919618181512841,0.006835612278060458,0.0804647299708719,0.04038909992693866,0.068549651200112,5,False,0.06057414839978911,0.07362911769281144,0.02726617256932295
33,0.023180884664016747,0.0,0.12522567980028657,0.040539833429055386,0.08557370335503289,5,False,0.10594127144663566,0.12522567980028657,0.0570968811377082
34,0.033971222140472344,0.008533399837208959,0.06886960939193842,0.03116595064968477,0.08085023216441165,11,False,0.06005605157299078,0.07231683232720268,0.026317123455574343
35,0.05442543573168772,0.0,0.0907623400410243,0.03439583251815386,0.07838789376199085,5,False,0.07674597998029675,0.0907623400410243,0.046914309669316166
36,0.04139839149868202,0.007541315460274982,0.07632183341115424,0.02843142622298058,0.07012594140844843,5,False,0.05844828079730164,0.06878051795087926,0.037710737747620716
37,0.035871762055133316,0.007159558461067688,0.06768762469448128,0.030796764175631392,0.0842908593539339,5,False,0.06251816761688408,0.07713130089286621,0.027071798015657515
38,0.033181406471470554,0.0009374830532816482,0.08990732459908457,0.04053938220590872,0.0818157762921431,5,False,0.07623624188427025,0.08896984154580292,0.028700223334871985
39,0.03360463866542274,0.0021301303958748312,0.08968352566485689,0.038552032442372326,0.07546678777256911,5,False,0.07213508188029,0.08755339526898206,0.031342819793642056
40,0.04564871397434766,0.0002169907442879919,0.08126948269259672,0.03814197099487323,0.0848184503363886,5,False,0.07300624465795938,0.08460145959210061,0.03354903599420346
41,0.020982641264363767,0.015880335707304894,0.08944328156171223,0.03572987425568376,0.058097756603932474,6,False,0.06110498341731546,0.07356294585440734,0.04016667218707853
42,0.04914025125774701,0.0009760737424595038,0.07337540293381338,0.04980953022235059,0.06402032619328031,6,False,0.058254025510842605,0.07239932919135388,0.04055564201785818
43,0.04263006852725567,0.005390748132297096,0.06991524192384133,0.043281887765174575,0.06133046455665182,11,False,0.05064976584514378,0.06452449379154424,0.03762699974933382
44,0.044331876333669404,0.0,0.09644873485085387,0.030358525392120857,0.0928114339514146,5,False,0.08767685217576651,0.09644873485085387,0.043478113153256434
45,0.05210425198692051,0.0,0.08187421413758496,0.03543581293751573,0.08842041918001807,11,False,0.07658545242350664,0.08842041918001807,0.040084797063029524
46,0.04775293493288115,0.0,0.09538577195247244,0.028642993153813367,0.09204383584677464,5,False,0.0869783547153838,0.09538577195247244,0.04576658612614511
47,0.06214369730802025,0.0,0.07364164066984931,0.03383288389550301,0.08726501021726021,5,False,0.07412231667529381,0.08726501021726021,0.04817567584199417
48,0.030103444409677566,0.0001409162008431338,0.0856657193626418,0.056365684321848915,0.08095396031746298,11,False,0.07561156517210085,0.08552480316179867,0.023497964417506775
49,0.04551385151293654,0.005303189650794477,0.07779142582751787,0.024967204846976895,0.07668244718280032,5,False,0.06506957764135189,0.0724882361767234,0.0402972366643467
50,0.03231030867185499,0.013669259076436239,0.08116293411876077,0.030371098349664217,0.059618774055364705,6,False,0.05407807742513332,0.06749367504232454,0.04024854924293773
51,0.048743875585665584,0.00125187954124614,0.09884530247971565,0.014491223184196777,0.09551914285672607,5,False,0.09366810952216846,0.09759342293846951,0.05635050408365041
52,0.04082133393916809,0.0,0.10451580348717242,0.028975879806221638,0.09268677568663303,5,False,0.09306122203869631,0.10451580348717242,0.04760565435131931
53,0.03958748028550898,0.0,0.08788235697499043,0.057421249933260345,0.07020224972523366,11,False,0.07147423395670469,0.08788235697499043,0.03535080971087979
54,0.04810155904928218,0.0,0.0882272809011122,0.0491128673308432,0.06866198406606573,5,False,0.06997184836587313,0.0882272809011122,0.04144139935847466
55,0.045021654128298866,0.0,0.08909618770769907,0.035977324900252225,0.08979023709550449,5,False,0.08081399806097063,0.08979023709550449,0.03715980300502195
56,0.03768576977093165,0.008155760482992751,0.07152875177456178,0.026991437839790043,0.08055561609420954,11,False,0.0618664216412146,0.07239985561121678,0.03178802843952525
57,0.023202460822296402,0.01297977943319178,0.07964087700984626,0.029970365288099193,0.07751823145215025,5,False,0.06396764835263598,0.06666109757665448,0.026378002561513306
58,0.032856477271857476,0.007683608569754417,0.0829336682361324,0.033710488563466735,0.06733714754919656,3,False,0.06103733718378816,0.07525005966637797,0.03357032402477099
59,0.04506100219116397,0.0,0.09292030849508096,0.046334485297140286,0.07163193941340021,6,False,0.07393833978002354,0.09292030849508096,0.04050993199207084
60,0.0380865840177902,0.009596992780794285,0.0676248690186975,0.0500468371023293,0.04978190474391152,5,False,0.04344838309042056,0.05802787623790322,0.04394759434598489
61,0.03285569183176843,0.015967553727988425,0.06819851109383425,0.03160235375570586,0.06424038382587177,11,False,0.045627538958383125,0.05223095736584582,0.03538694150738863
62,0.0493036207962698,0.0,0.07725168512113396,0.03728867411359832,0.09419447514272934,5,False,0.0775798803063209,0.09419447514272934,0.03621730088141368
63,0.03481281662294768,0.0,0.09532467818044772,0.05049043758434726,0.07838339578746588,6,False,0.07919003245387399,0.09532467818044772,0.03320858274769828
64,0.05738854181353868,0.021671466221564985,0.050452400605144485,0.03419119377470792,0.04149527829590675,0,False,0.027991557695563194,0.03571707559197369,0.06813818158863945
65,0.04391410098397916,0.0015881009862767804,0.07301450940148746,0.04099113982343649,0.07723810382191587,3,False,0.06299532314208371,0.0756500028356391,0.030733314549692723
66,0.03957626507099389,0.002508497472136747,0.0781727086680897,0.03353275062078524,0.08309609271179424,5,False,0.06900758307390722,0.0805875952396575,0.02968486985225832
67,0.03289252407100683,3.280339269236816e-06,0.10767003005695958,0.04209450215520173,0.08038659714622978,5,False,0.08868455859922919,0.10766674971769034,0.04304629852622195
68,0.0369461787499216,0.009103985100095354,0.08062880394360152,0.023815894634286097,0.07512817785379403,5,False,0.06411320781731705,0.07152481884350616,0.03705171107115798
69,0.03406453158997009,0.016273320735973578,0.07064463987523789,0.03646585527549218,0.053414761425584455,2,False,0.04158996333572055,0.05437131913926431,0.04218900841157048
70,0.023444086110231212,0.001691575228889772,0.08618679175135673,0.052002676418997036,0.08073542283636946,11,False,0.07535444472842596,0.08449521652246696,0.01988714877922434
71,0.05209575100327666,0.0,0.08317994971640999,0.03359576187777418,0.09003255447401469,5,False,0.07845435630330785,0.09003255447401469,0.04122672300933443
72,0.08305766148837161,0.0729188280810819,0.08208319548957396,0.0,0.024107600300520386,4,False,0.08100108126377538,0.08305766148837161,0.12441448579428209
73,0.08702166669478062,0.05106346251338712,0.07199460143946652,0.0140975600406148,0.008460715071900533,9,False,0.07087139586910839,0.07856095162288008,0.12040202816246715
74,0.04067683160947608,0.003868216159788665,0.09124605508317439,0.021309404435876037,0.08298605538815002,5,False,0.07828959947825662,0.08737783892338573,0.04324170862005887
75,0.020142434608323413,0.0,0.11364562788205719,0.039552146297560944,0.10373879142758445,11,False,0.1071486608176465,0.11364562788205719,0.04825439453679707
76,0.040959084044635184,0.0,0.09618489083679967,0.04505266784456652,0.0757479555885929,11,False,0.07785311542680419,0.09618489083679967,0.03852100998085534
77,0.03375730721604911,0.014044932213881227,0.06426121421168696,0.033166657068344825,0.06871840549749574,5,False,0.0466120656262128,0.05467347328361451,0.032002390326750646
78,0.03510032602691853,0.001288367935207614,0.09270750049406817,0.03375658651640395,0.08325915605443383,5,False,0.07880997820684611,0.09141913255886056,0.0341119687458902
79,0.038452751940021644,0.01326534871817997,0.07191588387163113,0.026279276024090338,0.06679679609836296,8,False,0.0514012232012762,0.05865053515345116,0.039037617843685424
80,0.04203718497584884,0.0043874550684733825,0.07622807081462786,0.03360245616204588,0.07253777244468976,3,False,0.06070017954583391,0.07184061574615448,0.03430115113518383
81,0.051646774933196464,0.0027922361765089524,0.08413648034338662,0.02396683955559979,0.07563817612322539,3,False,0.0706769819914326,0.08134424416687767,0.04731266852264875
82,0.033374223394946306,0.0044435586441697325,0.0717801161391862,0.0395879720663503,0.08052454183373427,3,False,0.06293286484169479,0.07608098318956454,0.020871519691484586
83,0.031561166888583354,0.0,0.08950191071972961,0.04000366253607328,0.10443724360991624,5,False,0.09096049387862999,0.10443724360991624,0.03151317859690493
84,0.03851515692379776,0.0,0.09979710104987137,0.0493008137238402,0.07065099795142536,3,False,0.0787647564858378,0.09979710104987137,0.04135041485054053
85,0.044079245854255905,0.0,0.09241228481822406,0.04386733360228059,0.07651322001562003,11,False,0.07557684401790345,0.09241228481822406,0.038066310785068246
