time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,K,BIOMASS
0.0,0.02839512266777963,0.0,0.030781308083591856,0.0,0.05840290717775498,0.0,1.0,0.01
9.99999999999998,0.02839512266777963,0.0,0.030781308083591856,0.0,0.05840290717775498,0.0,1.0,0.010300820333308135
20.000000000000014,0.032428047889432814,1.6264485843446378e-05,0.0375820869104783,4.625059265222693e-05,0.06350560609682177,2.6037536258645323e-05,2.0,0.021992525088962055
30.000000000000156,0.030609236993403094,1.745913671333043e-05,0.03578138623267889,3.731877429687246e-05,0.05904238396314157,5.719906113490909e-05,3.0,0.03535071648969519
40.0000000000003,0.04775052693683892,0.00044582414926748644,0.056230506637678444,0.0006013197728208848,0.05487530346613408,0.0002579787330158777,6.0,0.0769154002192524
50.00000000000044,0.050447703504357226,0.00042578355370463596,0.06007627574307948,0.0006041565882045293,0.05175099291820445,0.00027969252669874967,7.0,0.11373796157556618
60.00000000000058,0.04680867289102236,0.0003815789001394528,0.05548252905591945,0.0005533421127857853,0.05167037704756295,0.00025922470870122266,9.0,0.18586103603163676
70.0000000000003,0.04800127356815815,0.0003861327140002566,0.057147642693246535,0.0005451926664621874,0.055318801146747,0.0004444741604277801,12.0,0.3247043005371918
79.99999999999973,0.04800127356815815,0.0003861327140002566,0.057147642693246535,0.0005451926664621874,0.055318801146747,0.0004444741604277801,12.0,0.534199433935096
89.99999999999916,0.04895723706790061,0.00036739659209277664,0.058113750917960665,0.0005144551502643429,0.05396734415363287,0.00043220107244571886,13.0,0.9653896945114445
99.9999999999986,0.0504936497888533,0.000371841311010232,0.05969002686455162,0.0005100087499943054,0.05243759455806396,0.0004317513069978868,14.0,1.8868566752305298
109.99999999999802,0.05269932937787571,0.00037799429734025494,0.061809918493863164,0.0005176093771570517,0.05374128330241493,0.00038282086087209656,17.0,4.0458776800713245
119.99999999999746,0.05269932937787571,0.00037799429734025494,0.061809918493863164,0.0005176093771570517,0.05374128330241493,0.00038282086087209656,17.0,9.394207171098287
129.9999999999969,0.05394589042915441,0.00038341115988229117,0.06311915355501899,0.000517992940219441,0.053034561630184864,0.0003700437791420853,18.0,23.860649602512026
139.99999999999633,0.05394589042915441,0.00038341115988229117,0.06311915355501899,0.000517992940219441,0.053034561630184864,0.0003700437791420853,18.0,65.44712041430503
149.99999999999577,0.05394589042915441,0.00038341115988229117,0.06311915355501899,0.000517992940219441,0.053034561630184864,0.0003700437791420853,18.0,186.51122554378276
159.9999999999952,0.05394589042915441,0.00038341115988229117,0.06311915355501899,0.000517992940219441,0.053034561630184864,0.0003700437791420853,18.0,492.60926572632025
169.99999999999463,0.05394589042915441,0.00038341115988229117,0.06311915355501899,0.000517992940219441,0.053034561630184864,0.0003700437791420853,18.0,923.6858424934042
179.99999999999406,0.054655377418353975,0.0003722923173328265,0.06414471171882685,0.0005096620057444558,0.05212736556860814,0.0003653818752607117,19.0,1009.9258284614978
189.9999999999935,0.054394953702374356,0.00041525915448216417,0.06400466397557432,0.0005415346155649879,0.05138351549867903,0.00036688853830324725,22.0,914.9906511942906
199.99999999999292,0.05684966330545914,0.0003874846896997488,0.06709663975090151,0.0005156749617084817,0.04848215268603562,0.0003597852331126345,26.0,823.5714056605723
209.99999999999235,0.05757907491750371,0.00038696647869047667,0.06785385164550871,0.0005114835052393118,0.04807731763514452,0.0003507210309876428,27.0,741.7662588831668
219.9999999999918,0.05757907491750371,0.00038696647869047667,0.06785385164550871,0.0005114835052393118,0.04807731763514452,0.0003507210309876428,27.0,668.4866228091366
229.99999999999122,0.05757907491750371,0.00038696647869047667,0.06785385164550871,0.0005114835052393118,0.04807731763514452,0.0003507210309876428,27.0,602.7780328040286
239.99999999999065,0.05757907491750371,0.00038696647869047667,0.06785385164550871,0.0005114835052393118,0.04807731763514452,0.0003507210309876428,27.0,543.798636132462
249.99999999999008,0.057437161945815454,0.0003736900081800754,0.06777555256113257,0.0004933817673536324,0.04951094430193701,0.00039368798621388154,28.0,490.8206410050148
259.9999999999906,0.058057116108068685,0.0003715657544013015,0.06858511926029527,0.0004947197536931366,0.04920539367260118,0.00038272665165185336,29.0,443.1867767095803
269.9999999999929,0.058057116108068685,0.0003715657544013015,0.06858511926029527,0.0004947197536931366,0.04920539367260118,0.00038272665165185336,29.0,400.3174121702693
279.99999999999517,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,361.7285895284566
289.99999999999744,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,326.95432964751956
299.9999999999997,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,295.60942179345767
310.000000000002,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,267.34200433481084
320.00000000000426,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,241.8387155510322
330.00000000000654,0.05846477689922354,0.0003639996615532963,0.06902564495670986,0.0004838569190235438,0.048731652302456324,0.0003764775922846067,30.0,218.82004525001523
340.0000000000088,0.059522197106614466,0.0003585908082290457,0.07043384630657747,0.00048344669378624867,0.047586726605159044,0.0003748661305178787,32.0,198.0556852758365
350.0000000000111,0.05955407441852885,0.00034775693731736924,0.07053067271222092,0.0004690968052650988,0.046970952240436736,0.00037564024898918886,33.0,179.29082293445992
360.00000000001336,0.05955407441852885,0.00034775693731736924,0.07053067271222092,0.0004690968052650988,0.046970952240436736,0.00037564024898918886,33.0,162.3279557948557
370.00000000001563,0.05955407441852885,0.00034775693731736924,0.07053067271222092,0.0004690968052650988,0.046970952240436736,0.00037564024898918886,33.0,146.99786459875205
380.0000000000179,0.05955407441852885,0.00034775693731736924,0.07053067271222092,0.0004690968052650988,0.046970952240436736,0.00037564024898918886,33.0,133.1397540524395
390.0000000000202,0.06091840374288493,0.00039895481077698405,0.07213934939128168,0.0005406985821102405,0.04726877367859178,0.00036751902746967607,34.0,120.63154473919434
400.00000000002245,0.06133410441142709,0.00038359717593288085,0.07266158476866122,0.0005200216888961999,0.04667693717213919,0.0003589481802654779,36.0,109.41448154462631
410.0000000000247,0.06038405173968467,0.0003759970346906125,0.07165167139042151,0.0005182300456183204,0.04722295530516076,0.0003593707315232193,35.0,99.48203091834034
