time,AVG_DIST_TO_GEN,VAR_DIST_TO_GEN,AVG_DIFF_MAX_MIN,VAR_DIFF_MAX_MIN,AVG_DIST_TO_GAMMA,VAR_DIST_TO_GAMMA,K,BIOMASS
0.0,0.35463700782830454,0.0,0.43681950004066605,0.0,0.9325339702592125,0.0,1.0,0.01
9.99999999999998,0.35463700782830454,0.0,0.43681950004066605,0.0,0.9325339702592125,0.0,1.0,0.04308103137653158
20.000000000000014,0.3744505863269578,0.00019934536560178593,0.45855824827288366,0.0018079673823258894,0.9048031467146168,0.002352704891726905,3.0,2.90940494156686
30.000000000000156,0.37085168381920364,0.002184590800539383,0.45949388787660983,0.0053598602279066035,0.9330139544852718,0.0022680771964945145,8.0,857.4659329719533
40.0000000000003,0.3862694388729677,0.0034071328296736685,0.48049945283427065,0.0056812721920794845,0.9488337689401717,0.004248499691213141,13.0,666.285675048561
50.00000000000044,0.39212095509235095,0.003608889345836861,0.4885117379213529,0.006110024295619215,0.9580799049359005,0.005056418828624738,14.0,206.67057256726255
60.00000000000058,0.3869199163787284,0.0028382102031575033,0.47928367071607997,0.006088750188010453,0.9542719120604684,0.003925889430237316,10.0,102.96388926759303
70.0000000000003,0.379689434341709,0.003102989798656161,0.4695482649180979,0.006483008704159695,0.9439338880404068,0.00463773779751852,11.0,145.58172076813872
79.99999999999973,0.37682390768963125,0.004882962476058193,0.4630194146032413,0.00863760042734385,0.9425583074191082,0.007646181886656047,13.0,352.69792437657225
89.99999999999916,0.37468786690842526,0.004172224317656168,0.45834952873495965,0.0077558183817787885,0.9378192286105647,0.007463913249935314,16.0,368.9970878747478
99.9999999999986,0.3728261642589737,0.0037877354748654334,0.45866033497875175,0.007006379356506165,0.9330222191747382,0.006739904345563856,17.0,184.05114565355453
109.99999999999802,0.3755299352736011,0.004200692770154162,0.4611442918514549,0.007837800318610517,0.9362085143759491,0.006538889704017396,18.0,134.7797733231662
119.99999999999746,0.373351573581143,0.004838288519663832,0.4535601509415276,0.008984769494699087,0.9240804708956283,0.007311723125848821,20.0,208.50082654587564
129.9999999999969,0.36190924813324593,0.004283560339598971,0.43744463414634754,0.009096614700985335,0.9119184498917946,0.00579508482107525,19.0,346.9304379514321
139.99999999999633,0.37766782980158725,0.008787707350376907,0.4527194357394563,0.013074855676403933,0.9237698640560964,0.008173994916203933,20.0,270.81585962762693
149.99999999999577,0.37762419512948087,0.009250180183862441,0.4533891828412837,0.013754034751553906,0.9185971908562397,0.008069074214301208,19.0,158.51982206894505
159.9999999999952,0.37350855873545435,0.008933162413632229,0.44626516884493617,0.01302230699256234,0.919390811770795,0.00828827670944438,19.0,159.55167016711013
169.99999999999463,0.36655758216193984,0.00847416747346859,0.4421533249567581,0.012520309613291503,0.9170264234292631,0.007391779990133498,22.0,260.93309092718414
179.99999999999406,0.35623399867141303,0.0043008449583299005,0.4352649376396993,0.00937287767925206,0.9025082345887497,0.005083988235758336,22.0,284.11013717343354
189.9999999999935,0.3698427049319096,0.0058632645089099385,0.45271723524153595,0.010747751176172523,0.9076883457786167,0.004813514380344081,29.0,181.58005962265423
199.99999999999292,0.37246729366529746,0.0062102239224902794,0.45768980415890076,0.011339876220707456,0.8948804549680061,0.004231510650906412,28.0,152.1489573652209
209.99999999999235,0.3796697794893049,0.00621883259670577,0.4678011220287475,0.011529836624469898,0.9016739879735051,0.004833263296293446,31.0,217.27211945686406
219.9999999999918,0.37778895878607427,0.0059653205378053555,0.46753077914282315,0.010886808963469285,0.8976908285466152,0.004824985576200816,33.0,267.46636723265397
229.99999999999122,0.37852683800732795,0.005844070083885447,0.4691434457939599,0.01125545740513767,0.895330123971607,0.005289020261858969,35.0,186.9543256792637
239.99999999999065,0.3834161376326486,0.006127723683905462,0.4757581957558838,0.010892797081339656,0.8906966537332964,0.0056468667741702465,35.0,152.5890478748429
249.99999999999008,0.38747265574948647,0.006115512672908922,0.48189943940635305,0.010988684427436288,0.892294264515807,0.005588202914976912,37.0,204.47436490695242
259.9999999999906,0.3815360865913358,0.005621897984176432,0.47520143124064784,0.010540777560822065,0.883494039626888,0.0044290714476456095,35.0,255.1448489506061
269.9999999999929,0.3942294293439021,0.007195224049293112,0.4904666341039754,0.012392858815721735,0.8871929168647517,0.004839788145271431,39.0,191.12661598735062
279.99999999999517,0.3976730485905486,0.007126337339461359,0.49542151685805524,0.012330833206900173,0.872524443149845,0.005177685783678306,39.0,156.21474262878252
289.99999999999744,0.39874937316001435,0.006989921797448902,0.49627519256250263,0.01205646293052281,0.8702687952458066,0.005296205657241014,40.0,198.86743937343445
299.9999999999997,0.39392205186287216,0.007806732828815642,0.4911925593700103,0.012767280565366112,0.8672162213954323,0.005073412358849114,43.0,246.3023702141299
310.000000000002,0.39243497603693545,0.006879138184417045,0.4904488734844694,0.011976829990107407,0.8614661926826245,0.005219295613432113,44.0,194.49162037670234
320.00000000000426,0.38937518934938625,0.007564693286088181,0.48398137534817964,0.012732400591376291,0.85090157716387,0.0051040083660607305,47.0,160.83391639261876
330.00000000000654,0.3865213016844189,0.007560354566058994,0.48107342411743564,0.012690487759002113,0.8495948889765202,0.005015541751903297,49.0,197.30767982658676
340.0000000000088,0.38212613943525425,0.007379433383051287,0.4744780051291295,0.012044238056061788,0.8454515388511661,0.004702683567609178,47.0,237.57155232147164
350.0000000000111,0.37462462585620687,0.006830081921526964,0.4649827490835166,0.01089291091338332,0.838416225718958,0.004113067956763833,44.0,188.45048495968493
360.00000000001336,0.3764377504820842,0.0073623645490096335,0.4649004270385667,0.01086920464706641,0.8404288052755454,0.004370637585016191,44.0,156.79703530490687
370.00000000001563,0.37045856445039743,0.00747481051522481,0.45913868957927234,0.010906995272080638,0.8403700495910963,0.004445761982035668,48.0,189.15604048032236
380.0000000000179,0.36626354513716797,0.006789136058983679,0.4535554626188961,0.009642782683302414,0.8394776952511248,0.0045021304416373465,47.0,213.3573429932043
390.0000000000202,0.3667796905383536,0.006988137335449678,0.45371645267797456,0.009776391524282732,0.8378197457646099,0.005044846044773354,47.0,166.0201031911589
400.00000000002245,0.3607408969822073,0.008436110579119287,0.44501435554157986,0.01194091787799242,0.8368542791654088,0.005009618066167838,47.0,149.14880566049501
410.0000000000247,0.3636308557957399,0.008306951620163525,0.4477704532680958,0.011702929338681377,0.8366304658270199,0.004816237681358061,49.0,188.12030502158788
420.000000000027,0.36521047767821846,0.008091112045670418,0.45092256261470726,0.011536128139008919,0.839777754902617,0.005119041158832425,51.0,222.89479083634745
430.0000000000293,0.3639845212444048,0.0080121651651579,0.44842727788043,0.011631828262112018,0.8369645033265419,0.005424231665568847,52.0,185.1653490915879
440.00000000003155,0.3576533226018666,0.007551105406468021,0.4404481672683136,0.01154104873734654,0.8305834883903817,0.005084603297159386,50.0,155.34938145381523
450.0000000000338,0.35729047617656656,0.0076986267220191034,0.4402108635384088,0.011773764691219829,0.8283491904810927,0.004938766354014512,49.0,178.49993759975368
460.0000000000361,0.35444269219805846,0.008999850149326503,0.4380241864021807,0.014075722683428275,0.8243986142266017,0.005044236035536751,54.0,215.53945449255835
470.00000000003837,0.3557818668046986,0.009165132033534048,0.4395693470014883,0.014347223870602456,0.8240179699076309,0.005356748653228788,53.0,191.12635324712895
480.00000000004064,0.3537342247698672,0.009072233968690852,0.4375117069135877,0.014105433551419692,0.8141744959916739,0.005551899325162634,53.0,158.82067337377848
490.0000000000429,0.34986110848027346,0.009203475914282324,0.4329471392832858,0.014269769261879325,0.8106505007820832,0.005207067542327472,53.0,172.57333335779896
500.0000000000452,0.34986110848027346,0.009203475914282324,0.4329471392832858,0.014269769261879325,0.8106505007820832,0.005207067542327472,53.0,207.97496218413306
510.00000000004746,0.34745482667889455,0.009783831890441706,0.42858415397398525,0.015270847516100626,0.8070289014336064,0.005096111557036238,54.0,194.77651282572046
520.0000000000497,0.341451307949387,0.008516657117887749,0.42381318762356074,0.013719331597657286,0.804524867347465,0.004865263348201469,53.0,162.50403272995982
530.000000000052,0.3401284014024872,0.008587684653752429,0.42280828341005,0.013929643776260655,0.8006786901666658,0.004174792922874317,52.0,168.6237690012566
540.0000000000542,0.33889275986973766,0.008505046987700268,0.4204330963659263,0.013960179010501832,0.7978293095483465,0.004518209680303011,53.0,200.43752807550612
550.0000000000565,0.336000723725453,0.008712445326915648,0.41593031578526507,0.014147325197292004,0.7984044971167207,0.004598707525170751,53.0,195.072182011451
560.0000000000588,0.33496133516401694,0.0083225032788478,0.4154885333600578,0.013159427340700823,0.7980406725523005,0.004563867832336762,54.0,164.3251136230228
570.000000000061,0.3347272534966259,0.008954713318939541,0.4165516171395138,0.014491163803318271,0.7995875083724041,0.005421262026320843,57.0,164.93092736000455
580.0000000000633,0.3356856734262678,0.009340041939640475,0.4179701750449641,0.014921673846592992,0.8019253288238095,0.005458476009514357,60.0,192.18600426024625
590.0000000000656,0.33973898514405276,0.010172686650898979,0.42260722376351084,0.015967189491641026,0.7997106154278383,0.005663290121821307,61.0,189.8910486279744
600.0000000000679,0.33761581113898986,0.010423098015220964,0.4169309292455833,0.016162581845286354,0.7947272260153542,0.005931981139250965,59.0,160.78441500946025
610.0000000000701,0.34233058929265,0.010767550676874306,0.4224521055306625,0.016754538795160274,0.7907585974258966,0.005746121311760742,57.0,158.85089420597984
620.0000000000724,0.3417911821256897,0.010659552571534513,0.4220273113267208,0.016515262907021985,0.7885434110343102,0.005878317134199525,60.0,181.91378725198675
630.0000000000747,0.355268984368175,0.011787521770878943,0.4392927216868301,0.019115833779931257,0.7843040769863564,0.007312253821085919,59.0,177.06205224486874
640.000000000077,0.3548680050598043,0.011042942444790517,0.4377467638815381,0.017607645594320903,0.7784552455931573,0.0064670179047721784,58.0,150.11652613771045
650.0000000000792,0.3527810559050752,0.011108384621693751,0.4355739879786263,0.017583026320438632,0.7754074938889064,0.006896157277954253,59.0,154.09808055548152
660.0000000000815,0.35620149902876524,0.010415707148157543,0.43902274017355963,0.016573753134557244,0.7727258738739174,0.0069093812430466965,61.0,175.3703858172082
670.0000000000838,0.3591135334066754,0.010954829582051259,0.4419797813847403,0.017312110853271417,0.7696256431842697,0.006533746622777919,61.0,159.92186176928743
680.0000000000861,0.35675021581692506,0.010491263613505067,0.43980647108061455,0.01661877934465126,0.760837929074562,0.00639310162669796,61.0,143.32969840694122
690.0000000000883,0.3598323473343975,0.010622553150233036,0.44486043067147957,0.01719948726008214,0.7579242333551306,0.006593448988103846,62.0,160.52345508692454
700.0000000000906,0.35748455362105414,0.010521009549838992,0.44184699697242663,0.0170943604433956,0.758666988884311,0.0067130527640317005,62.0,171.50404360056805
710.0000000000929,0.35789625588285084,0.010529004291646583,0.4426655137266593,0.017126998412749124,0.7584977415717875,0.006655947049183649,62.0,151.12749148194746
720.0000000000952,0.3552696134297548,0.010848241643327105,0.43846630521630175,0.01753164537605848,0.7534102297598367,0.006740630932827511,66.0,150.13024532942865
730.0000000000974,0.3541995530935468,0.01080350113279664,0.4364477134889504,0.017150803578376395,0.7493686355653082,0.007238980008662675,68.0,171.4928070300444
740.0000000000997,0.3503660035738111,0.010858064160227951,0.43117238783023926,0.01714836943582703,0.7488790727514482,0.0073685200657843605,67.0,166.16289808693676
750.000000000102,0.3536496288520334,0.011091629702858055,0.4361828170518023,0.017864445625423133,0.7455050640749563,0.007597786533113467,69.0,148.49106211731817
760.0000000001043,0.3523863189903789,0.01107041209407449,0.43400454277413775,0.017692829256866705,0.746136637334856,0.007887772914609412,73.0,158.29239377439467
770.0000000001065,0.3516382750823496,0.011006457876683707,0.4322583327912802,0.01760902513140745,0.7438119857570461,0.00766686199497677,73.0,172.18588193994307
780.0000000001088,0.3477027509527464,0.011102374866019863,0.42716803507486767,0.017917773640245067,0.7439001929445807,0.00751684241230523,75.0,156.68555101499726
790.0000000001111,0.35408025101455964,0.011395861545177225,0.43384198281905073,0.018579864755207457,0.7364742275988054,0.007438645672066968,69.0,148.45727302602035
800.0000000001133,0.3523289041906847,0.011216257316092791,0.43117209734888884,0.018348864505766747,0.7378405261295649,0.008465096175428535,72.0,164.34609523976957
810.0000000001156,0.3527172301996242,0.011946470650171497,0.4330575613102091,0.019563745973195143,0.731493477875558,0.008470066257705465,71.0,165.6518387324157
820.0000000001179,0.3544240304114268,0.011730209683241007,0.43536698597748574,0.019283549335220525,0.7305769619132754,0.008429105578177179,73.0,147.66975101955506
830.0000000001202,0.35473768763810887,0.01128578521355475,0.4359405131789932,0.018610130630670962,0.7315326381440197,0.008309280756122897,75.0,150.39641719096136
840.0000000001224,0.3571900939389997,0.011437291918676332,0.43991311548938733,0.019109991364368927,0.7297464140596881,0.007830777183404955,76.0,163.7572189632405
850.0000000001247,0.35868697069344596,0.011543556457470242,0.44420408057295135,0.019606811834257616,0.7193786691308798,0.007285176060825579,74.0,152.29819818304273
860.000000000127,0.35745576545031865,0.011290416930284932,0.4425640802299021,0.019256173907567706,0.7166521913046066,0.007552891531215525,74.0,142.10638129961126
870.0000000001293,0.35966716333459353,0.011259288249305822,0.44660875123725724,0.019351411751184863,0.7128981156340052,0.0073935874951183665,75.0,154.6904292789095
880.0000000001315,0.35966716333459353,0.011259288249305822,0.44660875123725724,0.019351411751184863,0.7128981156340052,0.0073935874951183665,75.0,158.10893385378807
890.0000000001338,0.35896211677103784,0.011374158993956735,0.4455578279788082,0.01953008433825387,0.7124196876576405,0.007476333840004364,74.0,143.21073038670346
900.0000000001361,0.3569905662687212,0.010675388390393215,0.4429409604009494,0.01883227244457132,0.7083005510310262,0.007371941212500246,73.0,145.66118199807602
910.0000000001384,0.35475636632537,0.010672501688243328,0.4408551099864601,0.01893324989690421,0.7064014436773788,0.008028484632598441,73.0,158.07680051858662
920.0000000001406,0.35249651361360107,0.01072637963704185,0.4386624892887165,0.01928043137546294,0.7035515694939477,0.0080285163317605,73.0,148.43054942218768
930.0000000001429,0.35281319438830755,0.010632033823891529,0.43867022485543644,0.019219543730961686,0.7022073423966798,0.0077931091377437,76.0,139.82188506732055
940.0000000001452,0.35491816220094774,0.010543387843768317,0.4420862725716732,0.01922425785018742,0.7001429134693331,0.007765204931672758,78.0,150.87758334244072
950.0000000001475,0.3534883162176645,0.010707061130808668,0.4405040972367248,0.01961032836709875,0.6959162463595888,0.007198611045162965,76.0,152.04181455054066
960.0000000001497,0.35449480748924744,0.010619432281520898,0.4424065699370544,0.019673516245795837,0.6907319637368303,0.007159091347620237,75.0,138.584241510342
970.000000000152,0.3480990684290353,0.01096948997843588,0.4345152031734428,0.019975009491696668,0.6911013521802755,0.007181912324427985,75.0,141.91261471436772
980.0000000001543,0.34714956426030846,0.010823937182260724,0.43206966427578264,0.019442518878293468,0.6893166610250038,0.006952297988258924,76.0,151.33967098046207
990.0000000001565,0.3453430754649759,0.01072023781034852,0.4300727004112423,0.019398674747940107,0.6890603013922623,0.0070400005549102924,75.0,141.129821700704
1000.0000000001588,0.34601220565595775,0.010612762190622299,0.43099703392024935,0.01920750846026297,0.6870746576072206,0.007243077561742037,76.0,135.9939792595432
1010.0000000001611,0.34953387179831913,0.011196385272569762,0.4352634392037057,0.019855710306386255,0.6819621632649006,0.006864076167734847,79.0,146.94266261585764
1020.0000000001634,0.3497913463625299,0.011025665098200266,0.4338478500589419,0.01956700749707858,0.6841315031676267,0.006861558499892786,81.0,147.8155443015136
1030.0000000001587,0.35386925248041184,0.011457115011074208,0.4388567350659388,0.020181969206636386,0.6752011683278837,0.006271523077056095,75.0,137.91790564806158
1040.0000000001496,0.35484142519127804,0.011666872819741209,0.4401823545387494,0.02076582306302863,0.6689750323583618,0.007158563936911901,78.0,138.51382691568946
1050.0000000001405,0.35484142519127804,0.011666872819741209,0.4401823545387494,0.02076582306302863,0.6689750323583618,0.007158563936911901,78.0,146.38695734911
1060.0000000001314,0.353740406682511,0.01177683263679121,0.43903232596753305,0.02101763568412562,0.6661778027595541,0.006756252443769174,79.0,141.90255774456452
1070.0000000001223,0.35259995067531613,0.011658998938262357,0.4375476766595823,0.02069941947767882,0.6675443814439952,0.006797254847710742,81.0,134.87867895675578
1080.0000000001132,0.35641990293645853,0.011140372633411352,0.443041662923526,0.019930594765150956,0.6655250439952134,0.006757128224481375,81.0,141.0245132161562
1090.0000000001041,0.3582544032127948,0.010716853700719994,0.44559211102116625,0.019231168197961227,0.6625754655713546,0.00688842462364419,81.0,143.9267330730853
1100.000000000095,0.36652352034801056,0.009817613212856154,0.4562461185327244,0.018208193943714184,0.6581774104110112,0.006998366738885246,78.0,135.68814608900365
1110.000000000086,0.36931370572833255,0.00934991586028694,0.45953554465835045,0.017608706902953332,0.6547098434314359,0.006764062183065735,77.0,136.9171108004499
1120.0000000000769,0.3708963847716439,0.009508016066941051,0.4600149152036905,0.017702967666189395,0.6516613827706839,0.007071134969606039,79.0,143.58011259688172
1130.0000000000678,0.3682954321292125,0.009425126386461851,0.45777016104084456,0.017044194031195996,0.6484680020694003,0.007302752957056936,81.0,137.80129365911372
1140.0000000000587,0.36674764907660623,0.009532064034225088,0.45703937199771705,0.017369522629126014,0.6469952563157437,0.007227430785091619,80.0,134.06138880779557
1150.0000000000496,0.37442413128606095,0.01081271582876402,0.46537518804565897,0.01793650853216862,0.6428239801389327,0.007265088352892658,81.0,141.08208243251235
1160.0000000000405,0.37530048351832357,0.010748957661814032,0.4659373885096467,0.017742957732866643,0.6459499827936851,0.007880840965907996,82.0,140.12093905285337
1170.0000000000314,0.3798285278116436,0.010728304957832197,0.47207940931742964,0.01802520565559907,0.6429231146897221,0.007239265801147559,82.0,133.42754149875708
1180.0000000000223,0.37923804793409316,0.010364938860042859,0.4716679298918601,0.017569386077421277,0.64043497934203,0.0075163706105153445,86.0,137.8441373127502
1190.0000000000132,0.38461945027372757,0.010916440374815237,0.47667989772575353,0.017890636589772073,0.6358952981519146,0.007633788606746279,90.0,141.4687430514141
1200.000000000004,0.38399918434880836,0.010918558793879195,0.4757661109769062,0.01772139167977494,0.6363079569511435,0.007594976942279729,91.0,134.56653127871306
1209.999999999995,0.3832285314264922,0.010985830674483816,0.47537887997076095,0.017904650777229494,0.6337764676250275,0.007096197698021916,90.0,134.74442140438185
1219.999999999986,0.3831023791438434,0.01077957891581002,0.475188609007888,0.017555577732518528,0.6317419520100123,0.006859928208557471,92.0,140.8235421005536
1229.9999999999768,0.38104718659493664,0.01088605757967001,0.4720975238622705,0.01813742453213759,0.6279607581528885,0.00618188252990111,92.0,136.31276632145133
1239.9999999999677,0.3811802305353536,0.01054315747893085,0.4721721985961419,0.01732927276037473,0.6248018932171976,0.006028667250253548,93.0,132.49880344350512
1249.9999999999586,0.3808441141490287,0.010647250413805797,0.47196010493867663,0.017513450934896653,0.6229292856806674,0.005768076956418267,92.0,138.35275014920006
1259.9999999999495,0.38039494495522863,0.010555246712289548,0.47161828595325395,0.01727813456908348,0.625028881592731,0.006050994702995897,95.0,137.88566055200084
1269.9999999999404,0.38215225542534736,0.01070370830006214,0.47404293181530255,0.01744836851398926,0.622053594592754,0.006247238315237759,96.0,131.8821697095607
1279.9999999999313,0.38649001487856066,0.010393781169339247,0.48008159688901664,0.0169048127862854,0.6172392122994953,0.006235012989204677,96.0,135.46167765943497
1289.9999999999222,0.38462638823541856,0.010620046795592985,0.47785561630043655,0.017206215365558827,0.617571174078291,0.00618131357254768,97.0,138.67979177517051
1299.9999999999131,0.3868706722092822,0.010779718068274522,0.4803382024376895,0.017323667450504447,0.6132347689154731,0.00688753067631797,97.0,132.69404677416642
1309.999999999904,0.3867367133665782,0.010671461607368109,0.4803758947805694,0.017147033142795608,0.613578934721578,0.006828739410952324,98.0,132.73644240392161
1319.999999999895,0.38541244883071374,0.01113925453003753,0.4782481140100363,0.017575991727276925,0.6134544404404069,0.007201079434905036,100.0,137.7098460755459
1329.9999999998859,0.38875746887969836,0.012026508664161202,0.482512007696181,0.018985671152464724,0.6139070126854321,0.0074135668883701785,103.0,133.371569167141
1339.9999999998768,0.3925537591279913,0.012172165747463987,0.4877192492272223,0.01900109020040287,0.6075876989956986,0.006939656596875015,103.0,130.04521425429684
1349.9999999998677,0.3955098412462288,0.012464193003479233,0.49137761739159797,0.019035925738330597,0.6046467252815682,0.007308335989355168,105.0,135.02262080808615
1359.9999999998586,0.3922021230727711,0.012627262747316808,0.4877510196186053,0.019365065522704988,0.6033703873989145,0.0072580232134065725,104.0,133.94227989951108
1369.9999999998495,0.3935855735775187,0.012643281343830592,0.4900186015890776,0.019289583501549412,0.5986817799307267,0.007791740924931174,104.0,129.05512961656999
1379.9999999998404,0.39736600327646243,0.013292967658958245,0.49384235285720757,0.019838983519373878,0.5949227479310342,0.00785998731899292,103.0,132.71664704787494
1389.9999999998313,0.4008259928280078,0.013128910645657568,0.49830567991205565,0.019514082261452386,0.5919729445619589,0.007700858984825461,101.0,134.42161801195581
1399.9999999998222,0.4031000871062984,0.01242450200632432,0.5006490115032812,0.018561072451661144,0.5905031546309775,0.007168475527200381,102.0,128.7145774569689
