ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA
0,0.20091790862784353,0.15137354221014787,0.17123027159936127,0.20011182453520185,0.1142749233018045,0,False,0.07271650517306853,0.08664298532603903,0.3742348971658182
1,0.3014086934216093,0.239260426803366,0.2592221043451897,0.010378221977795121,0.05297027637839768,0,False,0.2632708176151377,0.29103047144381416,0.4521310739182248
2,0.3180460546273846,0.14270357391810215,0.23579442537031226,0.15062809086766918,0.00976251266634203,1,False,0.23047538561431788,0.3082835419610426,0.4795490650276504
3,0.18584164348230547,0.13034952169930242,0.15212048612131962,0.3982426596605927,0.0,2,False,0.2885591022941215,0.3982426596605927,0.5619532926482169
4,0.20792259448382086,0.22688076008860422,0.1761586746501562,0.13844668636691262,0.09067901330722881,0,False,0.10946322337558054,0.13620174678137542,0.39871361212427037
5,0.08555670157781103,0.06726895593072871,0.14593728657037106,0.33989049659603876,0.21141288441016937,0,False,0.2210867062059569,0.2726215406653101,0.3725234538964793
6,0.16391938322195898,0.14684802126342075,0.2779133522845152,0.15078057039863066,0.10152981212898904,4,False,0.1313929013820495,0.17638354015552615,0.3386964304268347
7,0.042940042751708464,0.20121749551630266,0.2778048557031747,0.2566026890306761,0.07331200319963269,4,False,0.21362906211015123,0.23486481295146625,0.4133481606563458
8,0.21684199853285369,0.038011590806387524,0.33419731083961723,0.06847888529074955,0.1974109751300341,6,False,0.24020563511328025,0.29618572003322974,0.2552409528882429
9,0.26400774235475494,0.03930475074850959,0.2280929374414327,0.18491476442143592,0.13117646375075356,4,False,0.1762022980270732,0.22470299160624535,0.3601679618240949
10,0.2706174299114573,0.0,0.12044713705740491,0.3326497258855154,0.14089904849351503,5,False,0.26248681170328875,0.3326497258855154,0.46403875556411883
11,0.006644357651642975,0.05718500127981101,0.15168548157015135,0.43403956884226114,0.22186049388688858,5,False,0.33512638827145597,0.4273952111906182,0.449508560583284
12,0.0,0.0,0.3669803055052046,0.489079366164509,0.05125283959844347,5,False,0.46137487228903135,0.489079366164509,0.5780990510175251
13,0.2560737068445405,0.17761935876611323,0.2042848120351887,0.03475451846865918,0.17409214137061302,5,False,0.16422732709737303,0.22131918837588133,0.3201745023714724
14,0.0,0.08417961170285708,0.30562593467669275,0.23137394673167452,0.24331032720643858,5,False,0.2528204767880854,0.30562593467669275,0.255646094108856
15,0.09866118132413734,0.0,0.3379247739796908,0.3904019723460013,0.0521509758200988,5,False,0.35334322897591386,0.3904019723460013,0.4966313228354298
16,0.0,0.0,0.0978751611537632,0.5193223580839027,0.2839325866879035,5,False,0.4453400250065404,0.5193223580839027,0.527594020313878
17,0.030173950874968727,0.0,0.11933280382147267,0.30473201784293835,0.4284982137848058,5,False,0.3690669027414396,0.4284982137848058,0.31346727233314736
18,0.215677684825747,0.06649983273810485,0.07513990060174541,0.23178699629843205,0.2583064652882148,5,False,0.1828562452631386,0.19180663255011,0.33909113823716014
19,0.07529960196475909,0.0,0.0635082960037134,0.563484740772767,0.18786727552657798,5,False,0.45234588420933725,0.563484740772767,0.6011503552647193
20,0.08718263869627245,0.03264691785550831,0.16551618200981613,0.3558219150677502,0.21437762093829354,5,False,0.24962401736333015,0.32317499721224185,0.3785924676662321
21,0.0,0.0385441417382909,0.05053045803564148,0.46273383262073126,0.33998074371475573,5,False,0.41869773606827704,0.46273383262073126,0.48402334840615735
22,0.189531607107283,0.0,0.4178309131953999,0.0,0.2821814450667062,8,False,0.3639252727705021,0.4178309131953999,0.22902538576426557
23,0.12006210478539159,0.13708521218029407,0.32761250112214757,0.12504359921637873,0.13427886416526158,8,False,0.17810450999573013,0.20755039633675598,0.29434187064195283
24,0.12717365287067373,0.23309237565708876,0.0,0.39888933458501163,0.10965287697136511,5,False,0.30147651817911586,0.39888933458501163,0.5631219088504225
25,0.19648411307942487,0.10221046683372113,0.36814749556104454,0.0,0.19871579567936956,8,False,0.2727768770931512,0.36814749556104454,0.25889282345108877
26,0.24739434753808975,0.0,0.0,0.33243245545490036,0.3059173935342261,5,False,0.32997289381368977,0.33243245545490036,0.4482531038186551
27,0.028310905500295445,0.039158683713601344,0.007667429705412753,0.3904751747194901,0.42601840068231256,17,False,0.4218632420735309,0.4183509709768998,0.4409056390171496
28,0.11049966782986416,0.09153462935532303,0.15606692006937858,0.5230696676804854,0.0,5,False,0.4045474739928536,0.5230696676804854,0.6350479413946356
29,0.12756497917721682,0.0,0.1640308924005433,0.34537632621284237,0.22636376883200188,5,False,0.25452159165294114,0.34537632621284237,0.37228350436192065
30,0.07110699259093864,0.1995129566906478,0.21147775539324876,0.22312696558521045,0.13661710826373358,5,False,0.1276756735976639,0.1520199729942718,0.3515108641352904
31,0.04772727742145267,0.0,0.2038063063316803,0.3918343387451083,0.22964011290825667,17,False,0.3129300936078457,0.3918343387451083,0.39735402736090014
