ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA,SKEWNESS
14,0.10674170425221088,0.24806466951308356,0.3488680451223673,0.07905718645818588,0.07041961109843071,1,False,0.24562464978624973,0.2784484340239366,0.46177838533455556,0.9216838921421023
15,0.4898519434608461,0.32392974341934394,0.013753902651783353,0.0,0.06905627126998372,7,False,0.4356560039780591,0.4898519434608461,0.40921987111067254,0.8646248555938872
16,0.552039015224176,0.1422004626256708,0.07176245927467258,0.11964812974592437,0.0,7,False,0.4336431899314476,0.552039015224176,0.2468987576297911,1.8768683581579086
17,0.17162181050796432,0.011884962654107474,0.19054823812696356,0.2532394423121479,0.22515646261081554,4,False,0.18827520117359361,0.24135447965804044,0.2768128846997553,-1.6277306744390807
18,0.1404949561139075,0.20571328939492253,0.1571492748243855,0.15172765285038597,0.1819711089683543,0,False,0.05248748071213456,0.06521833328101503,0.3482974131017615,0.8031569348530899
19,0.33415967356175813,0.0,0.3248959672547292,0.022868790573264783,0.1955432777318584,4,False,0.31989072950518305,0.33415967356175813,0.3017917529005203,-0.16607966453720957
20,0.5063894461543706,0.06748956302107595,0.05819600630192996,0.24402544745040525,0.006834307666137617,4,False,0.4104730523336703,0.499555138488233,0.16449212831466206,1.3707379155808037
21,0.13592681127852216,0.1424951156549491,0.3515701084997884,0.20508429416589977,0.02054471989540555,0,False,0.24191261621826915,0.33102538860438285,0.3800721498571291,0.5740249450208823
22,0.21104065607765668,0.0,0.3159109315654454,0.22668505809448564,0.10894904747448264,4,False,0.24273807482467732,0.3159109315654454,0.26903907249686804,-0.52081626445428
23,0.24666914686810137,0.248676497828505,0.12880323058453563,0.13016329706778149,0.08848048400115438,4,False,0.148310104185738,0.16019601382735063,0.2999148062220909,0.36592397346097716
24,0.21753018418383455,0.1146120578948268,0.1944782069291997,0.14761758533437844,0.1639734195211467,4,False,0.08022712758034192,0.10291812628900775,0.24524482749441556,-0.08860538902040542
25,0.12764647242517685,0.018669504810994757,0.11559790752635331,0.3776228169116427,0.21974330946585302,4,False,0.27078552720002674,0.3589533121006479,0.3445598725888626,0.8349768847077118
26,0.1678243249648511,0.11730997241919701,0.3361252988254806,0.14358994079580215,0.08160682469113538,4,False,0.19725047636742138,0.2545184741343452,0.3402682629973857,1.6570084903360547
27,0.13810478873799176,0.06385593299393744,0.22312699852614995,0.16104930465925035,0.25761101460834696,4,False,0.15121366964590605,0.19375508161440952,0.3358969199101588,-0.3095748652395282
28,0.31105123900791737,0.18808604505296736,0.032800566146717676,0.2011665038622222,0.11772506311500541,4,False,0.20686379570330515,0.2782506728611997,0.22606925923409807,0.0361064781703178
29,0.2676248520732466,0.11724902779917834,0.10757770556221445,0.18915164233910026,0.1593888977020593,4,False,0.12914127064717137,0.16004714651103213,0.19015011826365208,0.9853117503337498
30,0.4047721279137607,0.08102634281063187,0.10939643181664116,0.24146704676781883,0.02635273533753321,20,False,0.3042343074714403,0.37841939257622753,0.10326192524318424,1.0313444650985477
31,0.19388865703294544,0.1021129441948265,0.3795143948783726,0.19076541995664312,0.0,4,False,0.28023945566632275,0.3795143948783726,0.35300688570070765,0.4905974918118081
32,0.4161766081351118,0.09106271396942049,0.06819648607830284,0.27396837075018815,0.019515642313890354,20,False,0.3328585210489909,0.39666096582122146,0.13900945543704843,0.8912943808927848
33,0.5471109840789383,0.0,0.014479238536856525,0.20057792834315247,0.1316374376597864,20,False,0.44495484821828873,0.5471109840789383,0.18806656172758518,1.5111915057388297
34,0.33282740114368164,0.05066137280979534,0.12817166180433115,0.24659090855023638,0.09406689850349666,20,False,0.23278023920414712,0.2821660283338863,0.08815263907023546,0.6564254760212962
35,0.2229359406189165,0.04641443638253355,0.20847694735596198,0.27228997849531283,0.09822819859365232,4,False,0.1876145510604028,0.22587554211277927,0.20888632909092736,-0.47848729247911037
36,0.47029078580884676,0.0,0.1274286965177401,0.29792489797718913,0.0,20,False,0.4079711797948079,0.47029078580884676,0.13968930423687517,0.7275241287099178
37,0.29547341376025343,0.0991011932361426,0.24658764115215312,0.19383029595660003,0.0197977489378749,20,False,0.22322328694437488,0.27567566482237854,0.19882596428649138,-0.4354108501665505
38,0.2592133671421956,0.13776053296521582,0.11238341935441512,0.24126710897108064,0.0925198577336294,20,False,0.15297174567415703,0.1666935094085662,0.19654220649279341,0.44570639482985736
39,0.16557840280339614,0.0,0.1779740311091383,0.16975350079537654,0.3488608231703293,4,False,0.24714188131903225,0.3488608231703293,0.35636552423348183,0.08073755980079106
40,0.016584498674820175,0.12061404862430755,0.2563498446696711,0.24908298653040048,0.21053290837155067,4,False,0.20343015616452842,0.23976534599485091,0.4400719495314866,-1.0334603931564308
41,0.24491123565608067,0.23268103516143268,0.23781532780070208,0.12284814497461875,0.015002728846873307,4,False,0.2011037112115818,0.22990850680920735,0.31953325946907574,-1.2029900318675255
42,0.37889196919574963,0.0,0.3567967021477348,0.04251461579321328,0.10244671955362182,4,False,0.3584008940285927,0.37889196919574963,0.28742038935436853,0.4352568222155731
43,0.3148075575675488,0.08291182907159447,0.0,0.34109955352734256,0.13091656867342102,20,False,0.29732556912570174,0.34109955352734256,0.21717278955322314,0.17412308568794668
44,0.31471619321645333,0.06869822900412005,0.24439841959262895,0.23877334761188265,0.0,4,False,0.2655160025263967,0.31471619321645333,0.18395348279542517,-0.5157069531465908
45,0.0,0.0114789838998071,0.11247686503700711,0.4118208113011227,0.35334662755007445,25,False,0.38689027254879327,0.4118208113011227,0.5190083715688293,0.446549573626366
46,0.5411374439386161,0.045684351715199696,0.030016630858048666,0.2647865095698969,0.011059476492772499,20,False,0.45531511312960843,0.5300779674458436,0.19727049276519837,1.3480412605807945
47,0.387605006810625,0.17546442363543335,0.06818909273028169,0.19692246823801865,0.03123832744637458,20,False,0.2789560718448138,0.3563666793642504,0.1898525087094243,0.9474657990161833
48,0.5358384716065674,0.19510100687615156,0.0,0.1342538242471895,0.024741393632814863,20,False,0.43128080278400743,0.5358384716065674,0.28316223773025573,1.5241509762395449
49,0.45811354973299057,0.0,0.0576377470431948,0.34460841266597214,0.03162521807582721,20,False,0.4176590452667703,0.45811354973299057,0.16774797282901596,0.7303015526001836
50,0.46502526214310924,0.0,0.018177069141058856,0.2713274857881672,0.13206624583042992,20,False,0.3885040627885616,0.46502526214310924,0.1435033784544207,0.8539703913112978
51,0.5586936623955989,0.0,0.0,0.3691331032823819,0.0,20,False,0.5271646592445066,0.5586936623955989,0.26891951944168296,0.8946566073115868
52,0.049503864140650396,0.18800264871666028,0.1424178728598891,0.2301956167268655,0.23465014961711617,27,False,0.1530241379556645,0.18514628547646578,0.4223671567092144,-1.120035442418143
53,0.2985526444468693,0.1063414185003422,0.020751283459302723,0.22871662564590267,0.19948869771366531,4,False,0.21732368975269442,0.2778013609875666,0.20990025953990768,-0.4356996135294492
54,0.5522131578800757,0.0816731576449914,0.10885952219372946,0.12250162209940754,0.014446605389246976,20,False,0.4292793421362655,0.5377665524908287,0.20640824657610174,2.0190654845363745
55,0.22422017408777925,0.10356999845954078,0.19605044303989697,0.10613946297241679,0.21061633929367882,4,False,0.11724053982496553,0.12065017562823847,0.268183176884491,-0.47995446277190834
56,0.40937021215710273,0.10345556000668543,0.173328227953701,0.18223230994877887,0.0,20,False,0.30153920379173865,0.40937021215710273,0.1438042140745612,0.9159850340443494
57,0.22064221984323898,0.1973364600575582,0.257244901898877,0.04678206955719677,0.12424767396499357,9,False,0.16797834613724816,0.21046283234168023,0.3397320970974687,-0.7665108570073762
58,0.13572241335354426,0.0,0.12403088770511125,0.28912048396256695,0.3155589803389116,17,False,0.26015841284868246,0.3155589803389116,0.3562734551103,-0.163561450871171
59,0.07589141416670309,0.1424881753788907,0.33901853142342914,0.1260640444079796,0.16337637634866892,17,False,0.20043764886696364,0.26312711725672605,0.4274198476883936,1.6427305984837322
60,0.46598223362024394,0.04405007849498596,0.10230751907415117,0.207160466495079,0.04868336569687773,20,False,0.3525444267445093,0.42193215512525795,0.08843962904548727,1.5659047917063214
61,0.338365727868659,0.01471943345286395,0.29361289105854116,0.05069828882620932,0.16749124990155217,4,False,0.28652764973310374,0.323646294415795,0.25359660876911716,0.06926194903342117
62,0.2202246895165811,0.0,0.13459179398896434,0.2700687901642339,0.23486304261624147,39,False,0.2167686695578336,0.2700687901642339,0.23855720336687083,-1.2578163247895684
63,0.2323673655936389,0.07783375556809934,0.2622942295147672,0.03717386876248068,0.24222702142569696,4,False,0.20930907491511203,0.22512036075228653,0.32619911218384684,-0.6446962212797551
64,0.43099640213429335,0.07080475985884628,0.13663903648850137,0.23551744926301882,0.0,20,False,0.33531160381200276,0.43099640213429335,0.11635493013103135,0.9337915218811116
65,0.16939937501439967,0.09802258332373462,0.1547154172484078,0.2725309548739513,0.14621780462927791,17,False,0.12837679536046998,0.17450837155021667,0.264092719944139,1.2263398436347408
66,0.4283441676169682,0.11096093285157156,0.04814758302618834,0.2480597062046578,0.03198705359743149,20,False,0.332190110588788,0.3963571140195367,0.14945750720270246,1.0865521507813918
67,0.22007215579387596,0.050497290510864,0.0979190369801629,0.18318194876743246,0.2969564670274947,17,False,0.19571854083232088,0.24645917651663068,0.28182211328236867,0.05543366424910479
68,0.22040947240111128,0.025289975980806404,0.28597621939402224,0.17855519428331532,0.14038171098330357,9,False,0.1947413657827551,0.26068624341321583,0.24940314730525553,-0.6245990247840327
69,0.44210811066773475,0.10077196347241406,0.2839184553116873,0.03699540780886547,0.012999345787227782,9,False,0.3665205931433177,0.429108764880507,0.268864776307461,0.8776450994285231
70,0.14718420824026318,0.0,0.22736223281249515,0.13672663428905238,0.35250241276940647,39,False,0.25930445420992526,0.35250241276940647,0.3864975649998907,0.1440770164916261
71,0.5588875006357239,0.006426830294307125,0.0,0.15259547695430878,0.17921177374057612,33,False,0.45560333656930213,0.5588875006357239,0.22831024985476112,1.5473864864560443
72,0.18715619828438163,0.013378969821688694,0.08301107797445899,0.21976687928133942,0.3571815328226351,17,False,0.2645765416931372,0.3438025630009464,0.3451098947142656,0.31509282210157225
73,0.6052536867667716,0.15796713470595092,0.14290686089699103,0.0,0.0,20,False,0.49846874106084477,0.6052536867667716,0.3438651340343685,1.7398895060178525
74,0.6115054491765552,0.030991762659904082,0.0,0.015500282149499918,0.25301400264942603,33,False,0.5237224303524772,0.6115054491765552,0.35517129170036593,1.5254505582264202
75,0.40433794203212897,0.0,0.204015051273582,0.16425211363207035,0.09604789117026216,42,False,0.30102099264754856,0.40433794203212897,0.0911585308237457,0.8066885894711238
76,0.019669531433324283,0.016520202375184718,0.6310399725353447,0.19883722655439223,0.03703926521515674,4,False,0.5268331481440438,0.61451977016016,0.6344016701329482,1.8287951415717907
77,0.41886397072179327,0.0,0.42772022874176946,0.0,0.05826299858448805,42,False,0.4460690456788184,0.42772022874176946,0.3701971150458139,0.5592557793953032
78,0.08918850368802442,0.0,0.23370179648959918,0.24386882303485302,0.29699295742087284,17,False,0.2473573703482892,0.29699295742087284,0.390435518781551,-0.7151047563926638
79,0.23075304626722404,0.1167886274326177,0.33147506891753364,0.055652700242333285,0.11572172010313271,42,False,0.22058552848856636,0.2758223686752004,0.33007162391476497,0.8138842035564848
80,0.376744512060816,0.05362166461844545,0.12624385189125656,0.2958239832433124,0.015391850813789285,20,False,0.31316610127560945,0.3613526612470267,0.12250873868634332,0.4818507811025679
81,0.6084280369157271,0.0,0.0,0.3219404111964722,0.0,20,False,0.5499862109731308,0.6084280369157271,0.2792662490072957,1.1829466519076182
82,0.2361032508860717,0.011655314207842027,0.212245758570135,0.24330308528369274,0.14966339556858924,17,False,0.19253168112059596,0.23164777107585072,0.19752138327647198,-1.5384432299202098
83,0.3909723806926691,0.12400668743163334,0.1087793117316502,0.24494366941747212,0.0,20,False,0.2989136404991225,0.3909723806926691,0.15258813633885493,0.6225549248356177
84,0.5829528670761303,0.0,0.08608403310206147,0.237976852621685,0.0,36,False,0.4902490911549018,0.5829528670761303,0.20688916014988734,1.4838130397537548
85,0.19961007558858432,0.0,0.1714167688412334,0.4440692031771327,0.05991135626440761,17,False,0.3423266549054029,0.4440692031771327,0.3104294460469408,1.0518846528927428
86,0.06976733492641558,0.0,0.3088200987395642,0.3057240581045334,0.18352735408764922,1,False,0.27741220114589515,0.3088200987395642,0.40007606242228616,-0.24513836003147962
87,0.5067466263985649,0.08194889084146413,0.0,0.3138070243775629,0.0,36,False,0.44716696840561504,0.5067466263985649,0.2248525624978916,0.9146925241605948
88,0.41584784338175096,0.009957562360514906,0.016942998877471725,0.24313178998444837,0.19034259087865854,33,False,0.33974297723431895,0.40589028102123603,0.15147715468229137,0.49184397396844753
89,0.5895115886319392,0.018094498018188753,0.0,0.2806065681338778,0.022467359095033303,51,False,0.5121879239680242,0.5895115886319392,0.24507550733340572,1.3490039381664902
90,0.5530581058383548,0.0,0.0,0.3745465566840526,0.0,51,False,0.525107043155019,0.5530581058383548,0.26886517838352464,0.8653176215018854
91,0.5554369212660349,0.051322954715907414,0.0,0.018188393195031727,0.27676528476016915,33,False,0.4757243544259902,0.5554369212660349,0.33837028281827974,1.2889031176482317
92,0.0,0.0,0.6235471657679849,0.15186846178340793,0.1331795607488472,1,False,0.5153150349088059,0.6235471657679849,0.6425605837576689,1.8159229938370525
93,0.18792517781327547,0.11905912142770049,0.09436807008184353,0.2666384562256151,0.17355529042446613,39,False,0.1340873565934652,0.17227038614377158,0.2631399967603464,0.6013017645301401
94,0.29400632755522327,0.0,0.29118527731168037,0.2999032428199587,0.0,36,False,0.3239893628282078,0.2999032428199587,0.23178393162873825,-0.606846391671992
95,0.239075700093919,0.01660001219025539,0.35449905744128013,0.18509684544048716,0.06614925218794349,1,False,0.2710284491603895,0.33789904525102477,0.28205160589713973,0.23182763429148426
96,0.7884754390342243,0.0,0.046007465918360024,0.10360144668186153,0.0,33,False,0.6786877187035594,0.7884754390342243,0.4193121320550763,2.150119552856329
97,0.5383202592016532,0.0,0.09594160240428078,0.07485268714645933,0.17563279884964275,33,False,0.4235069091191181,0.5383202592016532,0.21457034573577102,1.7646606695859903
98,0.6285514169267796,0.0,0.08028542812836585,0.18564534523358833,0.011920949852275922,33,False,0.5223024699692491,0.6285514169267796,0.24529035935182658,1.826028026673971
99,0.5002965577427633,0.01888465182843319,0.0410716332298559,0.0669718624861452,0.25414981008935095,33,False,0.4079957471000476,0.4814119059143301,0.2559010855421451,1.3209529181322195
100,0.48485460718130835,0.04143574683835241,0.0,0.2512703648002875,0.10654839622422153,33,False,0.39423160954901226,0.48485460718130835,0.16017034919959128,1.1630010405584847
101,0.5481188664966513,0.028547877667634624,0.016786315716677595,0.18975688284565084,0.10172538621986706,33,False,0.4378797862471737,0.5313325507799738,0.18584221055351,1.7260104069161852
102,0.46137402283717943,0.0337297057983815,0.11099801979916864,0.27792963906462526,0.0,36,False,0.3843480458513087,0.46137402283717943,0.1285025470460594,0.9046158524674901
103,0.06266429732199513,0.10177982626622517,0.3467891255827487,0.19460013368318124,0.14390504420481356,1,False,0.22079814691210797,0.2841248282607536,0.4189586733364544,1.232637982403648
104,0.4695802008772142,0.004795331036606937,0.0,0.40513838092822946,0.029467930056155184,51,False,0.47047038473869063,0.4695802008772142,0.2457858629075348,0.6411520797300331
105,0.40515104720080053,0.0,0.17148706021039328,0.31342816646825955,0.0,51,False,0.3659617740938741,0.40515104720080053,0.14024345712162106,0.1998308927654686
106,0.2500943394577503,0.035407043847497405,0.1554125636201752,0.13909839341161848,0.26889093062564756,39,False,0.18843901156999734,0.23348388677815016,0.24925013078826916,-0.4821430490610713
107,0.06026272986142723,0.0,0.6713691892298843,0.11481293831326307,0.05956496747723014,1,False,0.5548879871847237,0.6713691892298843,0.6503950536317387,2.116327202950132
108,0.42501344081623676,0.10691422518963967,0.08191969678045145,0.19528522106112908,0.05058809253669592,36,False,0.3029185078287998,0.3744253482795408,0.12082922917604778,1.6132815337353175
109,0.4025885935840724,0.0,0.05115688202758618,0.2866343265167627,0.13543844294581453,33,False,0.3348118941044545,0.4025885935840724,0.11339075160304249,0.5176328605084187
110,0.6651279624346266,0.09645861100184135,0.09674046973980528,0.0,0.04643818795110663,33,False,0.5481181517412882,0.6651279624346266,0.35465150623690717,2.113935966581495
111,0.4377889403199163,0.015512720953259602,0.06371199204077434,0.20456725779054086,0.14632307419857368,33,False,0.3297971195649497,0.42227621936665666,0.09207744445115175,1.227893467977456
112,0.4868168175946936,0.01897977491278396,0.0,0.39732240660624574,0.007949446855237867,33,False,0.4799890839544181,0.4868168175946936,0.25169970843334505,0.6839220468794335
113,0.4668148450507314,0.0,0.06121512734186748,0.14085077604440466,0.208547620972873,33,False,0.36243268154574904,0.4668148450507314,0.1664668333494075,1.2528289087869608
114,0.2016125064417922,0.0,0.3452824809517074,0.17749160608930714,0.138123052063399,1,False,0.2486004171063039,0.3452824809517074,0.3018865203585116,0.0019752063578606263
115,0.5171077545317763,0.0,0.0,0.3996122939824992,0.0057543562092137075,51,False,0.5083489121432307,0.5171077545317763,0.2653389739565401,0.7289873905567985
116,0.053697349368393994,0.1633282845377908,0.386845636919434,0.13835907196393332,0.11099302931223004,1,False,0.2552084511652438,0.33314828755104003,0.4683247060616682,1.6586514637474288
117,0.3897793159352417,0.061546482013530295,0.3264569595686141,0.017211275930664342,0.07692078362530691,42,False,0.34162897635355116,0.3725680400045773,0.28582185318339,0.6093865241725358
118,0.41169615096135576,0.0,0.09019205399077189,0.29400142371478116,0.08008542419351042,51,False,0.3425317219917327,0.41169615096135576,0.08803265091947143,0.6706613998108067
119,0.24535348022138112,0.10346503954296678,0.44666783366877705,0.08058551040920808,0.0,1,False,0.35174746681369035,0.44666783366877705,0.40217126566566097,1.0573473155188766
120,0.7038832078014226,0.0,0.005994247935300058,0.09797344521802442,0.11017824096920374,33,False,0.5916143784481948,0.7038832078014226,0.3454176186844449,2.0726400513195586
121,0.5363753235597594,0.07792799708875314,0.0009977284993838557,0.12141497135712136,0.14571015658194322,33,False,0.41765600455342444,0.5353775950603755,0.2248823688983741,1.8394122682634997
122,0.04511108242917533,0.03840141554273358,0.4729314288664182,0.3368765567454746,0.0,76,False,0.42627070808892426,0.4729314288664182,0.5201140683326171,0.8046508748699518
123,0.4044148204579198,0.1259767400198936,0.07868271496948795,0.04188137863677137,0.20794875461695952,33,False,0.2883894390191343,0.36253344182114844,0.24519810218993515,1.3285994018241276
124,0.44554427747685943,0.020362455929102425,0.0,0.26940270677064887,0.1485200069187511,33,False,0.3711902295324245,0.44554427747685943,0.15623117768408165,0.7100245461203427
125,0.3958396940285101,0.04650478945719703,0.05683766675014701,0.20984942156451858,0.15014555959771805,33,False,0.28483468988761845,0.34933490457131305,0.10057376337609213,1.12662666796451
126,0.39246198284497896,0.2879292980336895,0.0,0.13908444662303635,0.0550273976099859,33,False,0.3265634514156048,0.39246198284497896,0.319809424502219,0.4443227604671237
127,0.5304873977691709,0.0899643350081857,0.09120220848327265,0.17139139175583548,0.0,33,False,0.41435183368043504,0.5304873977691709,0.18603578043451058,1.7654656850612689
128,0.6412520213716559,0.033472992729271366,0.0,0.03869954513190524,0.19442996532921095,110,False,0.5364799221524954,0.6412520213716559,0.339678490275705,1.844535532389955
129,0.48658196899942,0.1088734814708979,0.012404996650816036,0.2838356483385531,0.0,36,False,0.4134276870707841,0.48658196899942,0.2087114546482862,0.9431020099583994
130,0.007582373163781237,0.05513726600435754,0.46492245061416393,0.18750432365344472,0.1583293362906294,1,False,0.3565973984129105,0.4573400774503827,0.5261667429555137,1.3325431160045142
131,0.5346767569092756,0.06216301797574723,0.0,0.3101879299228751,0.0,51,False,0.47161641522254333,0.5346767569092756,0.2320616784684646,1.0426287152636504
132,0.36890912318684255,0.46343638879421095,0.0650990411321062,0.003633224876816076,0.0,126,False,0.43996656934056494,0.46343638879421095,0.5157291800592113,0.6520948744822507
133,0.0812470605908773,0.11340469296917915,0.6012030332157612,0.046559019830345716,0.04286157993802683,76,False,0.47817343008196744,0.5583414532777343,0.6073444193594489,2.1570466643093185
134,0.3252314756959846,0.0,0.5211048874615885,0.06034468617830678,0.0,42,False,0.46641748479521544,0.5211048874615885,0.4385877320011969,0.9429194748516099
135,0.4152211714510737,0.05117492630635203,0.09317565351089556,0.3209800831876893,0.0,20,False,0.3633945735966634,0.4152211714510737,0.15054534168207354,0.6090245459560766
136,0.45621234815601475,0.0,0.0,0.4696721479372428,0.0,33,False,0.5087986288813475,0.4696721479372428,0.3031753247459717,0.6101873929077964
137,0.5348134601602526,0.0,0.3921638360467283,0.0,0.0,42,False,0.5192367292250315,0.5348134601602526,0.37590030336878677,0.7782337202519601
138,0.462165735862549,0.009759905802176113,0.0,0.273384331687652,0.14327665516918947,33,False,0.3893458354375652,0.462165735862549,0.16057317744011174,0.7665200236011585
139,0.44364816993987466,0.20601355240298327,0.0,0.24067720429719971,0.0,51,False,0.37314235670441687,0.44364816993987466,0.25758643549689997,0.4976051584474512
140,0.1034755157262451,0.044322700490847376,0.4430302634013955,0.09964882200756099,0.17054807400572544,76,False,0.3159332933266001,0.39870756291054815,0.45777753858307735,1.807283530583506
141,0.4879925665006351,0.038160246070016085,0.00967330548784572,0.20330561442261666,0.13871790627726005,33,False,0.38273286210807383,0.4783192610127894,0.15644643136939704,1.3905911715738926
142,0.4158790398290859,0.0359913325573311,0.05442010031532659,0.1823337482083688,0.17360662603520421,33,False,0.30338711068337054,0.3798877072717548,0.11920879001774173,1.225235290225019
143,0.25757776469046056,0.0,0.06926805401848328,0.30549658276573227,0.23400084105917937,17,False,0.2632487594104996,0.30549658276573227,0.23011277723658335,-0.5854504495935323
144,0.4734283732679878,0.0,0.0,0.3656468581717941,0.06502790265732378,51,False,0.4466553075846439,0.4734283732679878,0.2108044701536065,0.6776459257131409
145,0.1571526244080534,0.0,0.18329079682841434,0.14255625286109586,0.3819127194553907,39,False,0.2739008563493179,0.3819127194553907,0.39104650652671735,0.6368505281575275
146,0.10731159504734139,0.0,0.0861134367994502,0.5368231410963593,0.15293970753470532,25,False,0.4182551715286971,0.5368231410963593,0.4427757158589386,1.835067601884928
147,0.5229524733612329,0.03923661856689428,0.013801916077426151,0.09152444353014585,0.21464882793467588,33,False,0.4176589274744057,0.5091505572838066,0.2425517739178111,1.5689735980082293
148,0.46306215085545327,0.0,0.032958679904930434,0.29354419264637915,0.09630031694831033,51,False,0.3930592956638641,0.46306215085545327,0.13669838150762442,0.8743466323852542
149,0.44173938158552706,0.0884276861042836,0.0,0.21298592660289467,0.12992881928433653,33,False,0.3361763980335626,0.44173938158552706,0.16089970021382727,1.1502570985240148
150,0.7114653077308536,0.18039007797559947,0.0,0.0,0.03569213858516007,33,False,0.6079436824811691,0.7114653077308536,0.4365946898664749,1.932176101813471
151,0.5338737219572249,0.0,0.0,0.3930750534336704,0.0,51,False,0.5189677816184032,0.5338737219572249,0.27044289885662753,0.7741205376126223
152,0.36690421240749865,0.07212241784218558,0.41548158267392926,0.0,0.03343269910288374,42,False,0.39548652475065443,0.41548158267392926,0.37072004613673315,0.567581934936808
153,0.22104543529457216,0.0,0.685343380998003,0.0,0.02122996501390254,1,False,0.5904080269028839,0.685343380998003,0.627786392642808,1.7570361331487885
154,0.4651733442914866,0.006889338817736205,0.08525337027455121,0.14752310491975834,0.1661373008857073,33,False,0.34869425315526026,0.4582840054737504,0.12561544867266228,1.516443105454896
155,0.18350511785007237,0.0,0.39605495805205787,0.14834963147234806,0.13830456368031308,1,False,0.28597823351311863,0.39605495805205787,0.3555287460546441,0.8300701932389336
156,0.0,0.0,0.6408095520382182,0.2542276003159817,0.02679977726793569,76,False,0.5545224134827309,0.6408095520382182,0.6558456170381487,1.555266826233068
157,0.6035812576066444,0.068346490510063,0.0,0.2311882395861224,0.004763647688588365,51,False,0.5085561096717208,0.6035812576066444,0.26055337733951023,1.5885966741659365
158,0.39711279041708236,0.1527768354160174,0.0,0.28313856088802625,0.04299482437152091,51,False,0.3314942355836325,0.39711279041708236,0.2108005301316008,0.41213414074730376
159,0.7469585886171173,0.0,0.00755418911263632,0.0,0.1846338121997308,33,False,0.6463838482091889,0.7469585886171173,0.432981294395256,1.9362749349259523
160,0.44733433848995385,0.047441679691280304,0.060447024588089954,0.10963090710452135,0.19918540561605924,33,False,0.32946618093179597,0.39989265879867353,0.17571142777120363,1.594149657673639
161,0.0,0.0,0.4560281362857791,0.2800940538364671,0.15670471608242337,92,False,0.39010626393952885,0.4560281362857791,0.5270928824774225,0.6220719266633629
162,0.45288309275492905,0.08605235925769843,0.0,0.18613264684417696,0.14840529138350925,33,False,0.3418531045399025,0.45288309275492905,0.17059745131710266,1.296561439682664
163,0.5416470746618617,0.06319074722545381,0.15890651638272751,0.12132639626629348,0.0,33,False,0.42562028977673216,0.5416470746618617,0.2008146032043207,1.79174101603518
164,0.19588717760738036,0.0,0.23838595382828054,0.1236058993427502,0.3035073271388852,39,False,0.23307473205833956,0.3035073271388852,0.32900920868729483,-0.7044152442179511
165,0.43852708483719477,0.020176344656465124,0.046053049522959404,0.19867136984362507,0.16521819343772004,33,False,0.33301957152740125,0.41835074018072965,0.11748651779031774,1.1658017040663617
