ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end,DIST_TO_GEN,DIFF_MAX_MIN,DIST_TO_GAMMA
0,0.05658643738249684,0.023818320104672584,0.039141049182788504,0.028750800899835203,0.05778616424885113,0,False,0.03131431916658862,0.03396784414417854,0.06556515598787527
1,0.05969356553854743,0.1381519432003282,0.1474478349789937,0.0,0.0,0,False,0.15737432357057035,0.1474478349789937,0.17360090867307534
2,0.0,0.09370090987860222,0.10134216352845465,0.03281696010363184,0.037790036890450095,1,False,0.09112150540481549,0.10134216352845465,0.08871152984807723
3,0.05485666986822121,0.026408035137580763,0.0,0.05677852828362556,0.1332228426735263,2,False,0.10477346780503168,0.1332228426735263,0.10807715122643813
4,0.02140661658030588,0.07736993676498377,0.031680972859700056,0.019481047254436112,0.06654824226972644,1,False,0.054196576301077014,0.05788888951054766,0.07017029896760131
5,0.04011731601683905,0.09259731087501528,0.100710027035793,0.0,0.03170551692419399,1,False,0.09011657287376366,0.100710027035793,0.11056184499492072
6,0.0,0.06692956144684618,0.05355505089533939,0.0,0.25997034885545833,3,False,0.2291198268594116,0.25997034885545833,0.22585901211778492
7,0.0,0.0,0.01701050911654442,0.14988362189328439,0.23273638492123216,1,False,0.23010919391448081,0.23273638492123216,0.20643837746357532
8,0.0,0.1257421157272724,0.08832890416009015,0.027798344553724777,0.03293081885392314,1,False,0.10717391055853946,0.1257421157272724,0.10829294928089123
9,0.0,0.0,0.13004694902550423,0.40880649251878765,0.0,0,False,0.38591019933763393,0.40880649251878765,0.3530051436709246
10,0.01645764042639338,0.08039280057272799,0.010103938401807845,0.044880862001955485,0.07606952145772472,2,False,0.06636587017101078,0.07028886217092015,0.06790917116638719
11,0.12841280121953522,0.11522295936915879,0.06673872525421275,0.001924507778754444,0.0,1,False,0.1313012550277017,0.12841280121953522,0.16559346153501475
12,0.0,0.0,0.25211096699635605,0.05897270592996926,0.06505076004660497,1,False,0.22176240995567062,0.25211096699635605,0.21086710190560046
13,0.06292486679913423,0.02362264751815827,0.050314569643595174,0.1377493555060097,0.0,9,False,0.10979569226907483,0.1377493555060097,0.0982314080609043
14,0.0,0.4335255348137564,0.0,0.0,0.11667241496514329,3,False,0.40686730732149035,0.4335255348137564,0.4103737453357998
15,0.043544334146830926,0.0,0.06314924359304654,0.1910341619752131,0.01060025212122141,9,False,0.1606988271343797,0.1910341619752131,0.1359819476074565
16,0.0,0.0,0.10789725927934753,0.14604129602741564,0.08373460319927449,9,False,0.14480162222095072,0.14604129602741564,0.11041890721742417
17,0.001189999994918971,0.13535722278167236,0.14461028235244566,0.014417927657217704,0.009456220997734813,1,False,0.15208514744042842,0.14342028235752668,0.15498739381029433
18,0.05386343199331099,0.0,0.0,0.08474052171502819,0.22735042697293784,7,False,0.20123143769527707,0.22735042697293784,0.19427349967961682
19,0.002347763485037316,0.0,0.06876971228818424,0.15178649446170744,0.08982525276871847,9,False,0.13720117862914888,0.15178649446170744,0.10099409856203405
20,0.04583944750393486,0.07078260179910568,0.017491575709602216,0.0,0.15022817212149991,2,False,0.12344450904741407,0.15022817212149991,0.13668452270743017
21,0.009035067561076221,0.0007018380778597116,0.08559763056172728,0.05369588941123972,0.125429545227459,7,False,0.1098549091701641,0.12472770714959928,0.09625235265699908
22,0.0,0.02278400851911868,0.16724179644305773,0.0011787350136484038,0.1646505037487096,6,False,0.18743453210300898,0.16724179644305773,0.1832342610293947
23,0.0,0.05305262190521225,0.044452681103022355,0.0,0.3122914243361694,3,False,0.27844715310921303,0.3122914243361694,0.27433256344874535
24,0.06260453796576976,0.062206014785707246,0.050052825829856616,0.0019794482076915176,0.05390002817305765,1,False,0.05238229355686724,0.06062508975807824,0.0904662703813143
25,0.0,0.05600734925037263,0.04797943313699258,0.03671353964963195,0.12439124110578324,7,False,0.09514509435709295,0.12439124110578324,0.08645074803217574
26,0.01183466809475935,0.004932340516782455,0.0664428403632109,0.17031536098350988,0.02265753815998018,9,False,0.14143940313919792,0.16538302046672743,0.1091001377764346
27,0.0,0.34811739547184806,0.0,0.0,0.16808791198959525,2,False,0.3407973629449171,0.34811739547184806,0.3432987268958395
28,0.0006124883145528312,0.03086365527055533,0.07207012183126578,0.2820801264967164,0.0,9,False,0.2507311891861978,0.2820801264967164,0.21777951325502776
