ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end
0,0.2697493661411348,0.5408541122584555,0.6665316703950991,0.43601714546705367,0.018349112748450896,0,False
1,0.24227891010052743,0.6209585806750438,0.6525362342319593,0.35233852642424357,0.07593020886381145,0,False
2,0.2716229309177795,0.5522492267756289,0.6879140831901279,0.33206877324308576,0.19428411903929022,1,False
3,0.292336153475633,0.6283913891621371,0.673607314851283,0.25568747834336153,0.023257992071722234,1,False
4,0.30763977908863577,0.5375419737606489,0.6447312904983177,0.43918451324163116,0.0885715481906381,2,False
5,0.4984949071709095,0.482706392249905,0.6307125599196591,0.2651516759546613,0.2244852376076693,2,False
6,0.27691632571836683,0.4618375855881272,0.7640563948780654,0.30642530610651264,0.17984646316297778,2,False
7,0.19337739573268845,0.5336314777312937,0.6856772484317022,0.4203086234849877,0.1761533445644555,2,False
8,0.16331803234400247,0.3625828274717584,0.8334451165684787,0.37181307671800434,0.09479022725742761,2,False
9,0.21981104674479549,0.5682753808273193,0.6875801103633805,0.362900173508571,0.1558308415386795,2,False
10,0.30681074505519873,0.5573363337376049,0.6342953626574659,0.41884435560513283,0.13222018190712703,2,False
11,0.27856266711918426,0.5666568588302786,0.709567205019354,0.259958580903381,0.17389296306570476,2,False
12,0.2572646251671658,0.6402947689188899,0.6634650811516981,0.12982449860924106,0.25845155674890585,2,False
13,0.2652479827447794,0.571854024088736,0.7125158782521835,0.24870740637349598,0.18191270444043475,2,False
14,0.3684523192027477,0.4747689263891522,0.6268478726164647,0.3486156357325528,0.352655977020678,5,False
15,0.32137852508097337,0.4956723511236612,0.7118915748405794,0.3148555478257271,0.21237027480954374,2,False
16,0.2870129280303832,0.5170918534703174,0.682529755960829,0.38800114006311875,0.18397782952255184,2,False
17,0.30734962264055954,0.7178736156277925,0.4869133312510484,0.3529263750425227,0.16897355739149655,2,False
18,0.2924971394048295,0.4487596506374942,0.586622310566036,0.4170369910503391,0.44160458811197884,14,False
19,0.3739699095480571,0.5455772723751712,0.5473282946789995,0.44047706787352225,0.2624950230796938,14,False
