ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end
0,0.5398460095897557,0.4964954986697433,0.3160638576703632,0.5796294099767223,0.1618390888977859,0,False
1,0.5107275347258033,0.5845826641742112,0.24743538929455677,0.5742975620340346,0.07986571471100762,0,False
2,0.5064213575275989,0.5697459677060867,0.32765866866245763,0.5282001836598215,0.18047521645543346,0,False
3,0.6294115197823213,0.3481931773367221,0.3074226437742915,0.6202745340753977,0.057909157253751384,0,False
4,0.5754432544038042,0.4533777372933636,0.3951494868982005,0.5491581511401448,0.07480572390088304,0,False
5,0.4289460749819389,0.5356621323981415,0.3158082922839895,0.5935945927839739,0.27745617061900646,0,False
6,0.4320508179240779,0.5817001657951797,0.17356490734366464,0.6417904822694891,0.1814861087027803,0,False
7,0.5038026806822006,0.6123390514951103,0.30231726794698516,0.49344682035214477,0.19062594245518144,0,False
8,0.5786029834315448,0.6127127047959192,0.17669675275400656,0.4631041873741778,0.21003451656448327,0,False
9,0.42018815969982937,0.5038015045010404,0.25945788214784815,0.5894713421370936,0.3934858303687767,0,False
10,0.5811483841591373,0.41970995043226217,0.38523501070890054,0.5753003336881155,0.08205867217928883,0,False
11,0.5594994144399373,0.4707361375028365,0.21316386037814986,0.6322012809796611,0.1423046135817044,0,False
12,0.39114222617260663,0.5780044328378313,0.19428873526214768,0.6479216847674912,0.23530408471347292,5,False
13,0.44990106678961633,0.5362814479863556,0.3978331777671455,0.5421296900640671,0.2404483322170411,5,False
14,0.40687800920535416,0.47860963366525155,0.3292868881402264,0.6930168717645826,0.12915442282964804,5,False
15,0.46367616152582625,0.42207923059947144,0.18533467736559822,0.705316215278035,0.27392267916492813,9,False
16,0.5479663367714763,0.5144444653715888,0.35689094445482933,0.5276480158775364,0.17116135930877677,5,False
17,0.5611863637113846,0.5554877655650707,0.23675352775990732,0.5177834180577123,0.22880407900566263,9,False
18,0.36071129765120774,0.5379403462736991,0.5042182270101673,0.506836628526357,0.26341631523592735,5,False
19,0.31207748121018064,0.5688537703241172,0.2092996429620173,0.5953289764642999,0.425194194395322,5,False
20,0.26842108685312166,0.6144457257234801,0.4693972980561868,0.538800270193968,0.19941668859248723,5,False
21,0.4331208020936903,0.5025446923992248,0.5208620747854382,0.5234418975933656,0.12069168086140812,18,False
22,0.5799087809469771,0.42102245391142307,0.32497982705444434,0.5723179195381924,0.23083806026332218,5,False
23,0.3093859298322292,0.6399189494150765,0.3569401464090372,0.5169477981818299,0.3164534569850753,18,False
24,0.4584272847521805,0.4741686311882623,0.4585169389841239,0.5784558449533217,0.141984456528737,18,False
25,0.441117829357073,0.5118096377676097,0.6574426960759004,0.21151833522162006,0.25786634241990153,18,False
26,0.2992631590513573,0.5857778139073792,0.5173545301685576,0.40873441160773943,0.3641241343968289,18,False
27,0.3943419362795529,0.5549045313105663,0.17587711781167678,0.6661218723044309,0.24884591435302034,18,False
28,0.4927611618753196,0.4810475553619419,0.36483769669067334,0.5626725231817836,0.2758129321791744,18,False
29,0.3882480834154468,0.4481435322280183,0.4925996042713968,0.5727297550280956,0.27884952541388386,18,False
30,0.401022635253983,0.5823755394083387,0.38927291284000903,0.5041213581148484,0.3071609231889582,18,False
31,0.29001257967537497,0.4827646175740304,0.6538701997811371,0.4679233399983617,0.19061095816239898,18,False
32,0.33139713457479886,0.6332695995464291,0.50976770570468,0.3795320116626567,0.2919552908063184,18,False
33,0.3558645804756089,0.422251614980645,0.5587143423704385,0.562726731157703,0.2573730438085749,18,False
34,0.289776443167824,0.5516161478629606,0.42916636905970534,0.6120386135489311,0.23016125128927403,18,False
35,0.26290583816555413,0.3944368126047637,0.591204505089804,0.44393914705753035,0.4782210660270147,18,False
36,0.28268027334668716,0.5491249411524156,0.4204327497394404,0.6296300059154085,0.2129695298921752,18,False
37,0.42212027642812083,0.4772323485358057,0.6280809432003014,0.3430833748372076,0.2861326343466922,26,False
38,0.29648198854362834,0.28333021995489455,0.6061606767104314,0.34958917366313985,0.5849607342352151,35,True
39,0.2873146431379875,0.5408394018517232,0.5410054471378711,0.5227897367500858,0.24279010391506803,18,False
40,0.29257219825330116,0.515499140085617,0.34619283191839495,0.6882562100751751,0.23476809366159365,18,False
41,0.4389713157190129,0.4381224048216446,0.38091902699368774,0.6029475931187497,0.32666165553322385,18,False
42,0.3268425988642049,0.3556792239953777,0.6693958940749606,0.4249884707764875,0.3714298613310261,35,True
43,0.37781657116468376,0.580899534337739,0.3722792086074127,0.41219368039499077,0.4596900371344045,35,False
44,0.3109868427304862,0.5158323290412942,0.5590894847772627,0.4751548622549175,0.3144057837434981,18,False
45,0.2913215397433881,0.32899506474857865,0.53822624773002,0.4233847240790359,0.5813362964099197,38,False
46,0.29900278953138415,0.30967363491639527,0.6588173751811618,0.3314007661856968,0.5204159586533211,35,True
47,0.41538438700342734,0.32695885475701447,0.39965298243960956,0.5151590015324865,0.543546148083992,35,False
48,0.13094299576975463,0.418077246547148,0.7268357296510504,0.30572614880642635,0.4316325889191097,35,False
49,0.18698721698280635,0.3023734213761188,0.6163437441300488,0.5107862241414022,0.482518307455217,35,False
50,0.34316460707971586,0.4400600025798051,0.7174977352043501,0.33552563807969443,0.24739602410937878,25,True
51,0.2449725498062281,0.4974951089753961,0.5716155665786261,0.35854034436234333,0.48702313281457427,35,False
52,0.32475821371856656,0.444692632301222,0.6065121160833495,0.3676978493412698,0.4401385123267885,35,False
53,0.1397460714155945,0.1673820210318644,0.605713922998262,0.5904879826781229,0.48671231786135477,35,False
54,0.3870014520836033,0.48375149704916837,0.5525433281378216,0.4678679946159319,0.3033311314921645,18,False
55,0.24835117326733058,0.3686075884135062,0.7057795201563163,0.23734441101281212,0.4979889958519372,35,True
56,0.3995614132689668,0.4400254683548775,0.7093919195141075,0.1806704016873441,0.33294079760191686,25,True
57,0.40487703409610726,0.42957474934987827,0.63579288573528,0.3491595702900215,0.3541117378820162,25,False
58,0.19155890073462492,0.34388550832934295,0.64161410290864,0.5014049614016275,0.42658217536716786,35,False
59,0.4397868658069098,0.5146247416420792,0.6585148274739531,0.12023697464616857,0.306023168858903,25,False
60,0.30054758931503306,0.43431068079404656,0.5915088436534818,0.4364567827586312,0.4250507543445134,37,False
61,0.44887824504352025,0.30425367845018586,0.5402074843718649,0.551336700607277,0.3318760863157864,35,False
62,0.4236286629891353,0.6228383072374009,0.6436439320199748,0.07108436308265573,0.11524192392825428,25,False
63,0.3264919980383367,0.2855241250659984,0.5628428237377311,0.3186109548081662,0.6273547357479634,35,False
64,0.36185889513379316,0.10186149785085488,0.41527016994748583,0.5500246712782805,0.6194400069458997,38,False
65,0.3240579949650164,0.6054751553782228,0.6439608685446867,0.2974737403887572,0.1587766534515235,25,False
66,0.48483326627312673,0.4037373833124983,0.6287945138810173,0.34094573694284336,0.3005100547478317,25,False
67,0.4936926585324894,0.5818941731905214,0.5920402334199649,0.23612709358348272,0.10676651069456689,25,False
68,0.24212429459299975,0.33022576175229074,0.5945799543506451,0.3373250161446211,0.604163292173877,35,False
69,0.3392274912976842,0.5952540560500735,0.496129658418601,0.3777412158329946,0.37651594096700447,35,False
70,0.3089352804817515,0.4904508084242437,0.5557561795401694,0.48981201524398926,0.3394646603333026,35,False
71,0.30105901140126895,0.09037726227608331,0.5894707935488178,0.466756465867999,0.5795325765139637,38,True
72,0.39017986301440505,0.588703819962009,0.5799701450807155,0.05668768150443302,0.40200575175102177,25,False
73,0.4229754542228374,0.5305114219868334,0.6658426526412612,0.2842077300804428,0.1246151048334957,25,False
74,0.3161215530956864,0.2058463358206986,0.5444000074503701,0.46478114995668063,0.5876236586715565,46,False
75,0.4095447520266568,0.41451955052923184,0.7497529343735617,0.25453017191237026,0.18311626716641252,25,True
76,0.4207653561601159,0.5512038740055657,0.6150914743278112,0.3511641173933077,0.13220077609956016,25,False
77,0.6170922051041173,0.41592052275941627,0.5272294776793227,0.32132335477898083,0.2549268692916494,25,False
