ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,ancestor,alive_at_end
0,0.2749833894361026,0.024927008824313125,0.17591054543035417,0.586658341908655,0.09517226513979234,0.04084205177344326,0.05001991611913438,0.446519523313402,0.5382430981533745,0.21526055601862756,0,True
1,0.0,0.0,0.0952995178644374,0.0,0.19612254768254037,0.39408467394906543,0.0,0.8928332531574831,0.0,0.0,0,False
2,0.29296879515945157,0.0,0.5237575721783223,0.24932386488872896,0.4603068202294993,0.21201303521080134,0.0,0.0,0.0,0.5664388803715249,0,True
3,0.15724546571195608,0.16409244737810405,0.1314905137804066,0.6680365754409279,0.0,0.04227178443241188,0.19359656839442463,0.0,0.33529826394996914,0.5771424867607269,0,True
4,0.44798965083434356,0.0,0.0,0.0,0.6157301450321363,0.08671908375663259,0.4520363195404967,0.22626671061033604,0.39639374773361113,0.0,1,True
5,0.05658193410420611,0.34951757714242654,0.1683163638089719,0.0,0.6468213417447595,0.0,0.06318947210121671,0.0,0.0,0.6511027508425375,2,False
6,0.12101388855369605,0.39444008976877937,0.4959764332933751,0.22558620174329716,0.04164503148131622,0.432910469909746,0.03957228978118989,0.0,0.0,0.5849608088050363,0,True
7,0.3135990306626564,0.040766116225905605,0.0,0.08111451172162884,0.18905046125741395,0.5912276056029714,0.241049465709875,0.6200370145480286,0.25607285070102176,0.0,0,True
8,0.022489942366268407,0.0,0.39470498052728226,0.05902180421825472,0.0,0.0,0.7177912289425533,0.2532923851266019,0.51072235779938,0.0,2,False
9,0.7193317289209386,0.15621092142647605,0.0,0.0,0.522787156691024,0.030216565893916025,0.0,0.30319364976431323,0.0,0.30333837621012094,2,False
10,0.0,0.0,0.0,0.07015940442515657,0.3491887034304346,0.0,0.0,0.6882308447503309,0.10802574965142656,0.6227468579718185,3,False
11,0.0,0.4228631545172845,0.03501447668400178,0.0,0.0,0.27987564907278506,0.044675439183832905,0.8568741528857173,0.0,0.07349252533720538,2,False
12,0.6824724972382532,0.5165645138309197,0.0,0.0,0.0,0.3344631066358721,0.3122634842964079,0.04479711121980307,0.19880910264697255,0.12839976545781664,2,False
13,0.12256457696774793,0.12382301617137119,0.23372999448448753,0.11197724527541211,0.78655508652041,0.34256322113843113,0.3296258169010224,0.17749716130043638,0.16217362705602298,0.0,2,True
14,0.0,0.6417975824602742,0.0,0.05809469230613554,0.45125731233166233,0.5729492627495282,0.17172557445147224,0.0,0.15273237160239314,0.0,5,False
15,0.0,0.23502235715315428,0.08749551176472553,0.9418424719550575,0.12004511722064348,0.18876163517058392,0.0,0.0,0.0,0.0,3,False
16,0.0,0.0,0.5651349938639895,0.35633701264911044,0.0625762216736816,0.6771072160600575,0.0,0.3020867533790603,0.0,0.0,2,False
17,0.0,0.1581700426787112,0.17817663487083757,0.0,0.0,0.0,0.0346521840127833,0.8964866510522426,0.37194923714587397,0.0,4,False
18,0.6173076985182343,0.0,0.09635429394889258,0.0,0.13459663782694037,0.6980897093164569,0.0,0.32165711884645204,0.027170868872354505,0.0,5,False
19,0.19972667529521937,0.002035334230774865,0.48900242867462074,0.0,0.0,0.25640521993285487,0.0,0.5214658666173144,0.6191215151201315,0.0,5,False
20,0.01822479785326396,0.0,0.0,0.4543886715558093,0.25466101344090225,0.0,0.0,0.8534322235176073,0.0,0.0,3,False
21,0.0,0.5213582210719246,0.0,0.0,0.2537921117687279,0.0,0.0,0.8147239835212216,0.0,0.0,12,False
22,0.0,0.4501367357015053,0.3687795635999698,0.42513036356850137,0.0,0.08176551756905379,0.3019448903164279,0.5872384361120825,0.19477532984498702,0.0,12,True
23,0.0,0.0695835335929687,0.4808114569652172,0.3763252711664619,0.47006423660822355,0.0,0.0,0.0,0.5541164599843432,0.3071682392786371,2,False
24,0.013726380147213876,0.0,0.6237475295756921,0.33905332330470483,0.6982262810688245,0.0,0.09095883803737655,0.0,0.0,0.0,4,False
25,0.17667060121172568,0.09991205060096649,0.4458695239426743,0.21081016020284837,0.0,0.0,0.292360715592932,0.15301165139474934,0.7626464207011782,0.158264362045603,0,False
26,0.0,0.45161587416233,0.0,0.16428758756840825,0.32419533846997906,0.0,0.25603595404763396,0.0,0.5113164469492156,0.5804749388251232,0,False
27,0.0794065936259761,0.02677206276193587,0.20448437675681733,0.14837434744063135,0.20802439256970015,0.19408878606354013,0.4028892092581329,0.8002065150382941,0.1769381141922258,0.11936146592701095,0,True
28,0.09558605802888036,0.0,0.3091070149666456,0.0,0.5026821378636787,0.0,0.512248013017631,0.6166269538717881,0.0,0.0,1,False
29,0.4848867692794882,0.0,0.026084776319312174,0.0,0.0,0.0,0.26740678272527885,0.6024179621272812,0.5644828575363855,0.10559223659226961,4,False
30,0.4711114252409708,0.0,0.0,0.0,0.6685575017366585,0.3631454893486968,0.0,0.4303640332642668,0.0,0.11830910496351303,12,False
31,0.2914697074651037,0.0,0.31272778791848477,0.0,0.0,0.8265075774241565,0.036318998338811775,0.0,0.3644350355192754,0.0,1,False
32,0.3922502655445272,0.0,0.0,0.0,0.0,0.7313815206613713,0.0,0.5578716702032,0.0,0.0,4,False
33,0.0,0.5533217514841036,0.018006625169786194,0.307865364356407,0.26458882094879577,0.0,0.09754297721082941,0.6349055296407358,0.21357851771930178,0.2654939299503324,3,True
34,0.0,0.1416895342632842,0.0,0.22669702801304245,0.5599589985049306,0.0,0.0,0.0,0.7842056193140053,0.0,4,False
35,0.0,0.0,0.0,0.1274004460795076,0.0,0.04358640955531326,0.6632937548371299,0.6874963301420347,0.2631720769308833,0.0,8,False
36,0.0,0.2970106029728088,0.0,0.05222807097874878,0.0,0.0,0.0,0.6713893097565858,0.0,0.6769736516794007,6,False
37,0.3097527749198446,0.13666718941395747,0.0,0.5967540225726947,0.3362704632985695,0.0,0.0,0.0,0.30703513839795915,0.5673724822480951,0,False
38,0.0,0.18433737806957623,0.22249407319180065,0.0,0.7168417211072765,0.0,0.28819974863235176,0.0,0.0,0.5653273124563879,6,False
39,0.0,0.07744939145778462,0.0,0.16622864583209931,0.35331276947874657,0.2675473238296884,0.004707691379219649,0.788631102910702,0.0,0.3847037388253498,4,False
40,0.0,0.0,0.8164596276883137,0.0,0.08581597794834285,0.5146743669390674,0.057101008958079895,0.2405806830892064,0.0,0.0,14,False
41,0.4017518239509161,0.5368504600449445,0.05978299769326056,0.0,0.1576612499528241,0.4721572959352372,0.47626613738090123,0.1921141534991871,0.12221090534683257,0.14265580910276301,12,True
42,0.0,0.011518787669148513,0.12598983777867562,0.0,0.0,0.23328392762274155,0.4760197645001687,0.4217775917441575,0.4562988220290044,0.5629144867052981,4,False
